"Result",U:0,"U:1","U:2","vtkValidPointMask","arc_length",Points:0,"Points:1","Points:2"
0.71092,3.5546,0.017899,-0.012088,1,0.082391,0.074296,0,0.125
0.71118,3.5559,0.017682,-0.012227,1,0.082505,0.074409,0,0.125
0.71144,3.5572,0.017485,-0.01235,1,0.082618,0.074522,0,0.125
0.71169,3.5584,0.017335,-0.012437,1,0.082731,0.074636,0,0.125
0.71193,3.5597,0.017184,-0.012525,1,0.082845,0.074749,0,0.125
0.71218,3.5609,0.017034,-0.012612,1,0.082958,0.074862,0,0.125
0.71243,3.5621,0.016896,-0.012741,1,0.083071,0.074976,0,0.125
0.71266,3.5633,0.016787,-0.012966,1,0.083185,0.075089,0,0.125
0.7129,3.5645,0.016677,-0.013191,1,0.083298,0.075202,0,0.125
0.71314,3.5657,0.016568,-0.013416,1,0.083411,0.075316,0,0.125
0.71337,3.5669,0.016442,-0.013651,1,0.083525,0.075429,0,0.125
0.7136,3.568,0.016275,-0.013908,1,0.083638,0.075542,0,0.125
0.71382,3.5691,0.016109,-0.014165,1,0.083751,0.075656,0,0.125
0.71405,3.5702,0.015942,-0.014422,1,0.083865,0.075769,0,0.125
0.71427,3.5713,0.015755,-0.014636,1,0.083978,0.075882,0,0.125
0.71448,3.5724,0.015517,-0.014749,1,0.084091,0.075996,0,0.125
0.7147,3.5735,0.01528,-0.014862,1,0.084205,0.076109,0,0.125
0.71491,3.5745,0.015042,-0.014975,1,0.084318,0.076222,0,0.125
0.71512,3.5756,0.014814,-0.015072,1,0.084431,0.076336,0,0.125
0.71533,3.5766,0.014609,-0.015132,1,0.084545,0.076449,0,0.125
0.71553,3.5777,0.014404,-0.015191,1,0.084658,0.076562,0,0.125
0.71574,3.5787,0.014198,-0.015251,1,0.084771,0.076676,0,0.125
0.71594,3.5797,0.014006,-0.015338,1,0.084885,0.076789,0,0.125
0.71615,3.5807,0.013847,-0.015498,1,0.084998,0.076902,0,0.125
0.71635,3.5817,0.013688,-0.015658,1,0.085111,0.077016,0,0.125
0.71655,3.5827,0.013528,-0.015817,1,0.085225,0.077129,0,0.125
0.71675,3.5837,0.013373,-0.015996,1,0.085338,0.077242,0,0.125
0.71695,3.5847,0.013229,-0.016223,1,0.085451,0.077356,0,0.125
0.71715,3.5857,0.013085,-0.01645,1,0.085565,0.077469,0,0.125
0.71735,3.5867,0.012941,-0.016677,1,0.085678,0.077582,0,0.125
0.71755,3.5877,0.012798,-0.016899,1,0.085791,0.077696,0,0.125
0.71774,3.5887,0.012659,-0.017111,1,0.085905,0.077809,0,0.125
0.71794,3.5897,0.012519,-0.017322,1,0.086018,0.077922,0,0.125
0.71814,3.5907,0.01238,-0.017534,1,0.086131,0.078036,0,0.125
0.71833,3.5917,0.012229,-0.017728,1,0.086245,0.078149,0,0.125
0.71853,3.5927,0.012044,-0.017877,1,0.086358,0.078262,0,0.125
0.71873,3.5936,0.011859,-0.018026,1,0.086471,0.078376,0,0.125
0.71892,3.5946,0.011674,-0.018175,1,0.086585,0.078489,0,0.125
0.71912,3.5956,0.011477,-0.018309,1,0.086698,0.078602,0,0.125
0.71931,3.5965,0.011246,-0.018402,1,0.086811,0.078716,0,0.125
0.71949,3.5975,0.011014,-0.018495,1,0.086925,0.078829,0,0.125
0.71968,3.5984,0.010783,-0.018588,1,0.087038,0.078942,0,0.125
0.71986,3.5993,0.010556,-0.018667,1,0.087151,0.079056,0,0.125
0.72004,3.6002,0.010339,-0.018711,1,0.087265,0.079169,0,0.125
0.72022,3.6011,0.010123,-0.018755,1,0.087378,0.079282,0,0.125
0.7204,3.602,0.0099059,-0.018798,1,0.087491,0.079396,0,0.125
0.72058,3.6029,0.0096967,-0.018848,1,0.087605,0.079509,0,0.125
0.72076,3.6038,0.0095092,-0.018916,1,0.087718,0.079622,0,0.125
0.72094,3.6047,0.0093216,-0.018985,1,0.087831,0.079736,0,0.125
0.72112,3.6056,0.009134,-0.019053,1,0.087945,0.079849,0,0.125
0.7213,3.6065,0.008937,-0.019139,1,0.088058,0.079962,0,0.125
0.72149,3.6074,0.0087113,-0.019279,1,0.088171,0.080076,0,0.125
0.72167,3.6084,0.0084855,-0.019419,1,0.088285,0.080189,0,0.125
0.72185,3.6093,0.0082598,-0.019559,1,0.088398,0.080302,0,0.125
0.72204,3.6102,0.0080168,-0.019705,1,0.088511,0.080416,0,0.125
0.72222,3.6111,0.0077203,-0.019866,1,0.088625,0.080529,0,0.125
0.7224,3.612,0.0074237,-0.020028,1,0.088738,0.080642,0,0.125
0.72258,3.6129,0.0071272,-0.020189,1,0.088851,0.080756,0,0.125
0.72275,3.6138,0.0068332,-0.020343,1,0.088965,0.080869,0,0.125
0.72292,3.6146,0.0065472,-0.020471,1,0.089078,0.080982,0,0.125
0.72308,3.6154,0.0062612,-0.020599,1,0.089191,0.081096,0,0.125
0.72325,3.6162,0.0059752,-0.020728,1,0.089305,0.081209,0,0.125
0.72341,3.6171,0.0056934,-0.020849,1,0.089418,0.081322,0,0.125
0.72358,3.6179,0.0054254,-0.020948,1,0.089531,0.081436,0,0.125
0.72374,3.6187,0.0051574,-0.021047,1,0.089645,0.081549,0,0.125
0.72391,3.6195,0.0048895,-0.021145,1,0.089758,0.081662,0,0.125
0.72407,3.6204,0.0046221,-0.021243,1,0.089871,0.081776,0,0.125
0.72424,3.6212,0.0043569,-0.021335,1,0.089985,0.081889,0,0.125
0.72441,3.6221,0.0040916,-0.021428,1,0.090098,0.082002,0,0.125
0.72458,3.6229,0.0038264,-0.021521,1,0.090211,0.082116,0,0.125
0.72475,3.6238,0.0035754,-0.021613,1,0.090325,0.082229,0,0.125
0.72492,3.6246,0.0033754,-0.0217,1,0.090438,0.082342,0,0.125
0.72509,3.6254,0.0031754,-0.021787,1,0.090551,0.082456,0,0.125
0.72525,3.6263,0.0029753,-0.021874,1,0.090665,0.082569,0,0.125
0.72542,3.6271,0.0027941,-0.021969,1,0.090778,0.082682,0,0.125
0.7256,3.628,0.0026829,-0.022092,1,0.090891,0.082796,0,0.125
0.72578,3.6289,0.0025718,-0.022215,1,0.091004,0.082909,0,0.125
0.72595,3.6298,0.0024606,-0.022338,1,0.091118,0.083022,0,0.125
0.72613,3.6306,0.0023476,-0.022464,1,0.091231,0.083136,0,0.125
0.72632,3.6316,0.0022277,-0.022598,1,0.091344,0.083249,0,0.125
0.72651,3.6326,0.0021079,-0.022732,1,0.091458,0.083362,0,0.125
0.7267,3.6335,0.001988,-0.022866,1,0.091571,0.083476,0,0.125
0.7269,3.6345,0.0018559,-0.022986,1,0.091684,0.083589,0,0.125
0.7271,3.6355,0.0016748,-0.023046,1,0.091798,0.083702,0,0.125
0.7273,3.6365,0.0014938,-0.023106,1,0.091911,0.083816,0,0.125
0.7275,3.6375,0.0013127,-0.023166,1,0.092024,0.083929,0,0.125
0.7277,3.6385,0.0011343,-0.023215,1,0.092138,0.084042,0,0.125
0.7279,3.6395,0.00096654,-0.023222,1,0.092251,0.084155,0,0.125
0.7281,3.6405,0.00079883,-0.023228,1,0.092364,0.084269,0,0.125
0.7283,3.6415,0.00063112,-0.023234,1,0.092478,0.084382,0,0.125
0.7285,3.6425,0.00048065,-0.023263,1,0.092591,0.084495,0,0.125
0.72871,3.6435,0.00040426,-0.023387,1,0.092704,0.084609,0,0.125
0.72891,3.6446,0.00032788,-0.02351,1,0.092818,0.084722,0,0.125
0.72912,3.6456,0.00025149,-0.023634,1,0.092931,0.084835,0,0.125
0.72933,3.6467,0.00018907,-0.023775,1,0.093044,0.084949,0,0.125
0.72956,3.6478,0.00019014,-0.023998,1,0.093158,0.085062,0,0.125
0.72978,3.6489,0.00019122,-0.02422,1,0.093271,0.085175,0,0.125
0.73,3.65,0.00019229,-0.024442,1,0.093384,0.085289,0,0.125
0.73023,3.6512,0.00019674,-0.024661,1,0.093498,0.085402,0,0.125
0.73047,3.6524,0.00021713,-0.024861,1,0.093611,0.085515,0,0.125
0.73071,3.6536,0.00023752,-0.025062,1,0.093724,0.085629,0,0.125
0.73095,3.6548,0.00025791,-0.025262,1,0.093838,0.085742,0,0.125
0.73119,3.656,0.00027657,-0.025456,1,0.093951,0.085855,0,0.125
0.73144,3.6572,0.00028668,-0.025618,1,0.094064,0.085969,0,0.125
0.73168,3.6584,0.0002968,-0.02578,1,0.094178,0.086082,0,0.125
0.73192,3.6596,0.00030691,-0.025942,1,0.094291,0.086195,0,0.125
0.73216,3.6608,0.00031385,-0.026106,1,0.094404,0.086309,0,0.125
0.73238,3.6619,0.00030428,-0.026281,1,0.094518,0.086422,0,0.125
0.73261,3.663,0.00029471,-0.026456,1,0.094631,0.086535,0,0.125
0.73284,3.6642,0.00028514,-0.026631,1,0.094744,0.086649,0,0.125
0.73306,3.6653,0.00027345,-0.02681,1,0.094858,0.086762,0,0.125
0.73329,3.6665,0.00025006,-0.027016,1,0.094971,0.086875,0,0.125
0.73352,3.6676,0.00022666,-0.027221,1,0.095084,0.086989,0,0.125
0.73375,3.6688,0.00020327,-0.027427,1,0.095198,0.087102,0,0.125
0.73398,3.6699,0.00018152,-0.027636,1,0.095311,0.087215,0,0.125
0.73422,3.6711,0.00016928,-0.027872,1,0.095424,0.087329,0,0.125
0.73446,3.6723,0.00015704,-0.028107,1,0.095538,0.087442,0,0.125
0.73471,3.6735,0.0001448,-0.028342,1,0.095651,0.087555,0,0.125
0.73495,3.6747,0.00014024,-0.028584,1,0.095764,0.087669,0,0.125
0.7352,3.676,0.00018219,-0.028868,1,0.095878,0.087782,0,0.125
0.73544,3.6772,0.00022415,-0.029153,1,0.095991,0.087895,0,0.125
0.73569,3.6785,0.0002661,-0.029437,1,0.096104,0.088009,0,0.125
0.73594,3.6797,0.00031201,-0.029723,1,0.096218,0.088122,0,0.125
0.73618,3.6809,0.00038379,-0.030023,1,0.096331,0.088235,0,0.125
0.73642,3.6821,0.00045558,-0.030323,1,0.096444,0.088349,0,0.125
0.73666,3.6833,0.00052736,-0.030623,1,0.096558,0.088462,0,0.125
0.7369,3.6845,0.00059076,-0.030917,1,0.096671,0.088575,0,0.125
0.73714,3.6857,0.00059611,-0.03117,1,0.096784,0.088689,0,0.125
0.73737,3.6869,0.00060147,-0.031423,1,0.096898,0.088802,0,0.125
0.73761,3.688,0.00060683,-0.031676,1,0.097011,0.088915,0,0.125
0.73785,3.6892,0.00059697,-0.031922,1,0.097124,0.089029,0,0.125
0.73808,3.6904,0.00047452,-0.032118,1,0.097238,0.089142,0,0.125
0.73832,3.6916,0.00035207,-0.032314,1,0.097351,0.089255,0,0.125
0.73856,3.6928,0.00022961,-0.03251,1,0.097464,0.089369,0,0.125
0.7388,3.694,0.00010283,-0.032699,1,0.097578,0.089482,0,0.125
0.73904,3.6952,-5.807e-05,-0.032836,1,0.097691,0.089595,0,0.125
0.73928,3.6964,-0.00021897,-0.032973,1,0.097804,0.089709,0,0.125
0.73952,3.6976,-0.00037987,-0.033111,1,0.097918,0.089822,0,0.125
0.73976,3.6988,-0.00053057,-0.033248,1,0.098031,0.089935,0,0.125
0.74,3.7,-0.00059271,-0.033382,1,0.098144,0.090049,0,0.125
0.74024,3.7012,-0.00065485,-0.033516,1,0.098258,0.090162,0,0.125
0.74048,3.7024,-0.00071699,-0.03365,1,0.098371,0.090275,0,0.125
0.74072,3.7036,-0.00077133,-0.033788,1,0.098484,0.090389,0,0.125
0.74096,3.7048,-0.00075257,-0.033964,1,0.098598,0.090502,0,0.125
0.74119,3.706,-0.00073381,-0.03414,1,0.098711,0.090615,0,0.125
0.74143,3.7071,-0.00071505,-0.034316,1,0.098824,0.090729,0,0.125
0.74166,3.7083,-0.00069989,-0.034495,1,0.098938,0.090842,0,0.125
0.74189,3.7095,-0.00072146,-0.034702,1,0.099051,0.090955,0,0.125
0.74212,3.7106,-0.00074304,-0.03491,1,0.099164,0.091069,0,0.125
0.74235,3.7118,-0.00076462,-0.035118,1,0.099278,0.091182,0,0.125
0.74258,3.7129,-0.00079381,-0.035322,1,0.099391,0.091295,0,0.125
0.74282,3.7141,-0.00090749,-0.035494,1,0.099504,0.091409,0,0.125
0.74305,3.7152,-0.0010212,-0.035666,1,0.099618,0.091522,0,0.125
0.74328,3.7164,-0.0011349,-0.035838,1,0.099731,0.091635,0,0.125
0.74351,3.7176,-0.0012545,-0.036002,1,0.099844,0.091749,0,0.125
0.74375,3.7188,-0.0014499,-0.036074,1,0.099958,0.091862,0,0.125
0.74399,3.7199,-0.0016453,-0.036145,1,0.10007,0.091975,0,0.125
0.74422,3.7211,-0.0018407,-0.036216,1,0.10018,0.092089,0,0.125
0.74446,3.7223,-0.0020343,-0.036284,1,0.1003,0.092202,0,0.125
0.74469,3.7234,-0.0022034,-0.036301,1,0.10041,0.092315,0,0.125
0.74492,3.7246,-0.0023724,-0.036318,1,0.10052,0.092429,0,0.125
0.74514,3.7257,-0.0025414,-0.036335,1,0.10064,0.092542,0,0.125
0.74537,3.7269,-0.0027054,-0.036353,1,0.10075,0.092655,0,0.125
0.74559,3.7279,-0.0027855,-0.036392,1,0.10086,0.092769,0,0.125
0.7458,3.729,-0.0028655,-0.036432,1,0.10098,0.092882,0,0.125
0.74602,3.7301,-0.0029456,-0.036472,1,0.10109,0.092995,0,0.125
0.74624,3.7312,-0.0030239,-0.036514,1,0.1012,0.093109,0,0.125
0.74645,3.7322,-0.0030705,-0.036596,1,0.10132,0.093222,0,0.125
0.74666,3.7333,-0.003117,-0.036678,1,0.10143,0.093335,0,0.125
0.74687,3.7343,-0.0031635,-0.03676,1,0.10154,0.093449,0,0.125
0.74708,3.7354,-0.0032109,-0.036843,1,0.10166,0.093562,0,0.125
0.74729,3.7365,-0.0032771,-0.036927,1,0.10177,0.093675,0,0.125
0.74751,3.7375,-0.0033434,-0.037011,1,0.10188,0.093789,0,0.125
0.74772,3.7386,-0.0034096,-0.037096,1,0.102,0.093902,0,0.125
0.74794,3.7397,-0.0034769,-0.037178,1,0.10211,0.094015,0,0.125
0.74816,3.7408,-0.0035738,-0.03719,1,0.10222,0.094129,0,0.125
0.74838,3.7419,-0.0036708,-0.037203,1,0.10234,0.094242,0,0.125
0.74861,3.743,-0.0037677,-0.037215,1,0.10245,0.094355,0,0.125
0.74883,3.7442,-0.0038645,-0.037227,1,0.10256,0.094469,0,0.125
0.74905,3.7453,-0.0039553,-0.037219,1,0.10268,0.094582,0,0.125
0.74927,3.7463,-0.004046,-0.037212,1,0.10279,0.094695,0,0.125
0.74949,3.7474,-0.0041368,-0.037205,1,0.1029,0.094809,0,0.125
0.74971,3.7485,-0.0042269,-0.037199,1,0.10302,0.094922,0,0.125
0.74991,3.7496,-0.0042806,-0.037275,1,0.10313,0.095035,0,0.125
0.75012,3.7506,-0.0043343,-0.037352,1,0.10324,0.095149,0,0.125
0.75032,3.7516,-0.0043879,-0.037428,1,0.10336,0.095262,0,0.125
0.75052,3.7526,-0.004441,-0.037505,1,0.10347,0.095375,0,0.125
0.75072,3.7536,-0.0044219,-0.03763,1,0.10358,0.095489,0,0.125
0.75092,3.7546,-0.0044028,-0.037756,1,0.1037,0.095602,0,0.125
0.75111,3.7556,-0.0043836,-0.037881,1,0.10381,0.095715,0,0.125
0.75131,3.7566,-0.0043645,-0.038006,1,0.10392,0.095829,0,0.125
0.75151,3.7576,-0.0043015,-0.038097,1,0.10404,0.095942,0,0.125
0.75171,3.7586,-0.0042385,-0.038188,1,0.10415,0.096055,0,0.125
0.75191,3.7596,-0.0041755,-0.038279,1,0.10426,0.096169,0,0.125
0.75211,3.7606,-0.0041125,-0.03837,1,0.10438,0.096282,0,0.125
0.75233,3.7616,-0.0040673,-0.038427,1,0.10449,0.096395,0,0.125
0.75254,3.7627,-0.0040223,-0.038483,1,0.1046,0.096509,0,0.125
0.75275,3.7637,-0.0039774,-0.038539,1,0.10472,0.096622,0,0.125
0.75296,3.7648,-0.0039324,-0.038595,1,0.10483,0.096735,0,0.125
0.75317,3.7659,-0.0038827,-0.038704,1,0.10494,0.096849,0,0.125
0.75338,3.7669,-0.0038329,-0.038813,1,0.10506,0.096962,0,0.125
0.75359,3.768,-0.0037831,-0.038923,1,0.10517,0.097075,0,0.125
0.7538,3.769,-0.0037334,-0.039033,1,0.10528,0.097189,0,0.125
0.75401,3.77,-0.0036192,-0.039203,1,0.1054,0.097302,0,0.125
0.75421,3.7711,-0.0035032,-0.039375,1,0.10551,0.097415,0,0.125
0.75441,3.7721,-0.0033872,-0.039546,1,0.10562,0.097529,0,0.125
0.75462,3.7731,-0.0032712,-0.039718,1,0.10574,0.097642,0,0.125
0.75482,3.7741,-0.0031204,-0.039868,1,0.10585,0.097755,0,0.125
0.75502,3.7751,-0.0029683,-0.040017,1,0.10596,0.097869,0,0.125
0.75522,3.7761,-0.0028163,-0.040166,1,0.10608,0.097982,0,0.125
0.75543,3.7771,-0.0026642,-0.040315,1,0.10619,0.098095,0,0.125
0.75564,3.7782,-0.0025508,-0.040411,1,0.1063,0.098209,0,0.125
0.75584,3.7792,-0.0024392,-0.040506,1,0.10642,0.098322,0,0.125
0.75605,3.7803,-0.0023276,-0.0406,1,0.10653,0.098435,0,0.125
0.75626,3.7813,-0.002216,-0.040694,1,0.10664,0.098548,0,0.125
0.75647,3.7824,-0.0021154,-0.040804,1,0.10676,0.098662,0,0.125
0.75668,3.7834,-0.0020154,-0.040915,1,0.10687,0.098775,0,0.125
0.7569,3.7845,-0.0019155,-0.041026,1,0.10698,0.098888,0,0.125
0.75711,3.7856,-0.0018155,-0.041137,1,0.1071,0.099002,0,0.125
0.75732,3.7866,-0.001682,-0.041306,1,0.10721,0.099115,0,0.125
0.75753,3.7876,-0.0015464,-0.041477,1,0.10732,0.099228,0,0.125
0.75774,3.7887,-0.0014107,-0.041649,1,0.10744,0.099342,0,0.125
0.75795,3.7897,-0.0012751,-0.041821,1,0.10755,0.099455,0,0.125
0.75816,3.7908,-0.0011233,-0.041989,1,0.10766,0.099568,0,0.125
0.75836,3.7918,-0.00097025,-0.042156,1,0.10778,0.099682,0,0.125
0.75857,3.7928,-0.00081722,-0.042323,1,0.10789,0.099795,0,0.125
0.75878,3.7939,-0.0006642,-0.04249,1,0.108,0.099908,0,0.125
0.75899,3.7949,-0.00052485,-0.042619,1,0.10812,0.10002,0,0.125
0.7592,3.796,-0.00038668,-0.042746,1,0.10823,0.10014,0,0.125
0.75941,3.7971,-0.00024852,-0.042872,1,0.10834,0.10025,0,0.125
0.75962,3.7981,-0.00011035,-0.042998,1,0.10846,0.10036,0,0.125
0.75984,3.7992,-8.1682e-06,-0.04311,1,0.10857,0.10048,0,0.125
0.76006,3.8003,9.0589e-05,-0.04322,1,0.10868,0.10059,0,0.125
0.76028,3.8014,0.00018935,-0.043331,1,0.1088,0.1007,0,0.125
0.7605,3.8025,0.0002881,-0.043441,1,0.10891,0.10082,0,0.125
0.76072,3.8036,0.00037088,-0.043565,1,0.10902,0.10093,0,0.125
0.76094,3.8047,0.00045189,-0.043689,1,0.10914,0.10104,0,0.125
0.76116,3.8058,0.0005329,-0.043814,1,0.10925,0.10116,0,0.125
0.76138,3.8069,0.00061391,-0.043939,1,0.10936,0.10127,0,0.125
0.76159,3.808,0.00069799,-0.044075,1,0.10948,0.10138,0,0.125
0.76181,3.809,0.00078244,-0.044213,1,0.10959,0.1015,0,0.125
0.76202,3.8101,0.00086689,-0.044352,1,0.1097,0.10161,0,0.125
0.76224,3.8112,0.00095134,-0.04449,1,0.10982,0.10172,0,0.125
0.76245,3.8123,0.0010646,-0.044618,1,0.10993,0.10184,0,0.125
0.76266,3.8133,0.0011816,-0.044744,1,0.11004,0.10195,0,0.125
0.76288,3.8144,0.0012987,-0.04487,1,0.11016,0.10206,0,0.125
0.76309,3.8154,0.0014158,-0.044997,1,0.11027,0.10218,0,0.125
0.7633,3.8165,0.001522,-0.045106,1,0.11038,0.10229,0,0.125
0.76351,3.8175,0.0016267,-0.045214,1,0.1105,0.1024,0,0.125
0.76371,3.8186,0.0017313,-0.045321,1,0.11061,0.10252,0,0.125
0.76392,3.8196,0.0018359,-0.045428,1,0.11072,0.10263,0,0.125
0.76413,3.8206,0.0018718,-0.045527,1,0.11084,0.10274,0,0.125
0.76433,3.8217,0.001896,-0.045625,1,0.11095,0.10286,0,0.125
0.76454,3.8227,0.0019202,-0.045722,1,0.11106,0.10297,0,0.125
0.76475,3.8237,0.0019444,-0.04582,1,0.11118,0.10308,0,0.125
0.76495,3.8247,0.0019413,-0.045911,1,0.11129,0.1032,0,0.125
0.76515,3.8258,0.0019332,-0.046002,1,0.1114,0.10331,0,0.125
0.76535,3.8268,0.001925,-0.046093,1,0.11152,0.10342,0,0.125
0.76556,3.8278,0.0019169,-0.046183,1,0.11163,0.10354,0,0.125
0.76575,3.8288,0.0019579,-0.046257,1,0.11174,0.10365,0,0.125
0.76595,3.8297,0.0020085,-0.046327,1,0.11186,0.10376,0,0.125
0.76614,3.8307,0.0020591,-0.046397,1,0.11197,0.10388,0,0.125
0.76633,3.8317,0.0021098,-0.046467,1,0.11208,0.10399,0,0.125
0.76653,3.8326,0.0022172,-0.046538,1,0.1122,0.1041,0,0.125
0.76672,3.8336,0.0023358,-0.046608,1,0.11231,0.10422,0,0.125
0.76691,3.8345,0.0024544,-0.046679,1,0.11242,0.10433,0,0.125
0.7671,3.8355,0.002573,-0.04675,1,0.11254,0.10444,0,0.125
0.76719,3.836,0.0026375,-0.046785,1,0.11265,0.10456,0,0.125
0.76727,3.8364,0.0026961,-0.046817,1,0.11276,0.10467,0,0.125
0.76736,3.8368,0.0027547,-0.04685,1,0.11288,0.10478,0,0.125
nan,nan,nan,nan,0,0.11299,0.1049,0,0.125
nan,nan,nan,nan,0,0.1131,0.10501,0,0.125
nan,nan,nan,nan,0,0.11322,0.10512,0,0.125
nan,nan,nan,nan,0,0.11333,0.10524,0,0.125
