u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
-0.287855,-1.43928,0.200172,0.267058,1,0.0164746,0.0237246,0,0.125,168,0
-0.290334,-1.45167,0.19337,0.27759,1,0.0165726,0.0238226,0,0.125,169,0
-0.292812,-1.46406,0.186567,0.288122,1,0.0166707,0.0239207,0,0.125,170,0
-0.29529,-1.47645,0.179764,0.298654,1,0.0167688,0.0240188,0,0.125,171,0
-0.297686,-1.48843,0.172807,0.308845,1,0.0168668,0.0241168,0,0.125,172,0
-0.299492,-1.49746,0.164736,0.316572,1,0.0169649,0.0242149,0,0.125,173,0
-0.301299,-1.50649,0.156664,0.3243,1,0.017063,0.024313,0,0.125,174,0
-0.303105,-1.51552,0.148593,0.332027,1,0.017161,0.024411,0,0.125,175,0
-0.304911,-1.52456,0.140522,0.339755,1,0.0172591,0.0245091,0,0.125,176,0
-0.306318,-1.53159,0.132577,0.344342,1,0.0173572,0.0246072,0,0.125,177,0
-0.307346,-1.53673,0.124755,0.345953,1,0.0174552,0.0247052,0,0.125,178,0
-0.308374,-1.54187,0.116932,0.347564,1,0.0175533,0.0248033,0,0.125,179,0
-0.309402,-1.54701,0.109109,0.349176,1,0.0176513,0.0249013,0,0.125,180,0
-0.31043,-1.55215,0.101286,0.350787,1,0.0177494,0.0249994,0,0.125,181,0
-0.31058,-1.5529,0.0948014,0.346962,1,0.0178475,0.0250975,0,0.125,182,0
-0.310638,-1.55319,0.0884552,0.342574,1,0.0179455,0.0251955,0,0.125,183,0
-0.310697,-1.55348,0.0821091,0.338186,1,0.0180436,0.0252936,0,0.125,184,0
-0.310755,-1.55378,0.0757631,0.333799,1,0.0181417,0.0253917,0,0.125,185,0
-0.310568,-1.55284,0.0695576,0.328317,1,0.0182397,0.0254897,0,0.125,186,0
-0.309799,-1.549,0.0636838,0.320257,1,0.0183378,0.0255878,0,0.125,187,0
-0.309031,-1.54515,0.05781,0.312197,1,0.0184358,0.0256858,0,0.125,188,0
-0.308263,-1.54131,0.051936,0.304138,1,0.0185339,0.0257839,0,0.125,189,0
-0.307494,-1.53747,0.0460622,0.296078,1,0.018632,0.025882,0,0.125,190,0
-0.306305,-1.53153,0.0398978,0.287134,1,0.01873,0.02598,0,0.125,191,0
-0.304928,-1.52464,0.0336034,0.277794,1,0.0188281,0.0260781,0,0.125,192,0
-0.303551,-1.51775,0.027309,0.268455,1,0.0189262,0.0261762,0,0.125,193,0
-0.302174,-1.51087,0.0210144,0.259115,1,0.0190242,0.0262742,0,0.125,194,0
-0.300755,-1.50378,0.0147091,0.249809,1,0.0191223,0.0263723,0,0.125,195,0
-0.298876,-1.49438,0.00828284,0.240887,1,0.0192203,0.0264703,0,0.125,196,0
-0.296997,-1.48498,0.00185658,0.231965,1,0.0193184,0.0265684,0,0.125,197,0
-0.295117,-1.47559,-0.00456967,0.223042,1,0.0194165,0.0266665,0,0.125,198,0
-0.293238,-1.46619,-0.0109959,0.21412,1,0.0195145,0.0267645,0,0.125,199,0
-0.291185,-1.45592,-0.0173163,0.205922,1,0.0196126,0.0268626,0,0.125,200,0
-0.288939,-1.44469,-0.0235188,0.198528,1,0.0197107,0.0269607,0,0.125,201,0
-0.286693,-1.43347,-0.0297214,0.191134,1,0.0198087,0.0270587,0,0.125,202,0
-0.284447,-1.42224,-0.0359239,0.18374,1,0.0199068,0.0271568,0,0.125,203,0
-0.282201,-1.41101,-0.0421265,0.176346,1,0.0200049,0.0272549,0,0.125,204,0
-0.279728,-1.39864,-0.0476725,0.170505,1,0.0201029,0.0273529,0,0.125,205,0
-0.27722,-1.3861,-0.0531169,0.164904,1,0.020201,0.027451,0,0.125,206,0
-0.274711,-1.37356,-0.0585611,0.159303,1,0.020299,0.027549,0,0.125,207,0
-0.272203,-1.36101,-0.0640054,0.153702,1,0.0203971,0.0276471,0,0.125,208,0
-0.269643,-1.34822,-0.0691422,0.148518,1,0.0204952,0.0277452,0,0.125,209,0
-0.266937,-1.33469,-0.0733975,0.14453,1,0.0205932,0.0278432,0,0.125,210,0
-0.264231,-1.32116,-0.0776528,0.140543,1,0.0206913,0.0279413,0,0.125,211,0
-0.261525,-1.30762,-0.0819082,0.136554,1,0.0207894,0.0280394,0,0.125,212,0
-0.258819,-1.29409,-0.0861635,0.132567,1,0.0208874,0.0281374,0,0.125,213,0
-0.255981,-1.27991,-0.0896961,0.129435,1,0.0209855,0.0282355,0,0.125,214,0
-0.253073,-1.26536,-0.0928386,0.126767,1,0.0210835,0.0283335,0,0.125,215,0
-0.250164,-1.25082,-0.095981,0.124099,1,0.0211816,0.0284316,0,0.125,216,0
-0.247256,-1.23628,-0.0991235,0.12143,1,0.0212797,0.0285297,0,0.125,217,0
-0.244337,-1.22168,-0.102232,0.118793,1,0.0213777,0.0286277,0,0.125,218,0
-0.241185,-1.20592,-0.104536,0.116882,1,0.0214758,0.0287258,0,0.125,219,0
-0.238032,-1.19016,-0.10684,0.114972,1,0.0215739,0.0288239,0,0.125,220,0
-0.23488,-1.1744,-0.109144,0.113061,1,0.0216719,0.0289219,0,0.125,221,0
-0.231728,-1.15864,-0.111448,0.111151,1,0.02177,0.02902,0,0.125,222,0
-0.228424,-1.14212,-0.11358,0.109333,1,0.0218681,0.029118,0,0.125,223,0
-0.224922,-1.12461,-0.115486,0.107637,1,0.0219661,0.0292161,0,0.125,224,0
-0.221419,-1.1071,-0.117391,0.105942,1,0.0220642,0.0293142,0,0.125,225,0
-0.217917,-1.08959,-0.119297,0.104246,1,0.0221622,0.0294122,0,0.125,226,0
-0.214415,-1.07207,-0.121203,0.10255,1,0.0222603,0.0295103,0,0.125,227,0
-0.210517,-1.05258,-0.1231,0.101172,1,0.0223584,0.0296084,0,0.125,228,0
-0.206533,-1.03266,-0.124996,0.0998622,1,0.0224564,0.0297064,0,0.125,229,0
-0.202549,-1.01275,-0.126892,0.0985523,1,0.0225545,0.0298045,0,0.125,230,0
-0.198566,-0.992829,-0.128788,0.0972425,1,0.0226526,0.0299026,0,0.125,231,0
-0.194474,-0.97237,-0.130707,0.0961096,1,0.0227506,0.0300006,0,0.125,232,0
-0.189982,-0.949911,-0.132707,0.0956294,1,0.0228487,0.0300987,0,0.125,233,0
-0.185491,-0.927453,-0.134707,0.0951492,1,0.0229467,0.0301967,0,0.125,234,0
-0.180999,-0.904994,-0.136707,0.094669,1,0.0230448,0.0302948,0,0.125,235,0
-0.176507,-0.882535,-0.138707,0.0941888,1,0.0231429,0.0303929,0,0.125,236,0
-0.171734,-0.858672,-0.140651,0.094209,1,0.0232409,0.0304909,0,0.125,237,0
-0.166778,-0.833889,-0.142558,0.0945573,1,0.023339,0.030589,0,0.125,238,0
-0.161821,-0.809105,-0.144465,0.0949055,1,0.0234371,0.0306871,0,0.125,239,0
-0.156864,-0.784321,-0.146371,0.0952537,1,0.0235351,0.0307851,0,0.125,240,0
-0.151907,-0.759537,-0.148278,0.095602,1,0.0236332,0.0308832,0,0.125,241,0
-0.146572,-0.732861,-0.149666,0.0962811,1,0.0237312,0.0309812,0,0.125,242,0
-0.141234,-0.706172,-0.151051,0.0969623,1,0.0238293,0.0310793,0,0.125,243,0
-0.135897,-0.679483,-0.152435,0.0976436,1,0.0239274,0.0311774,0,0.125,244,0
-0.130559,-0.652794,-0.15382,0.0983248,1,0.0240254,0.0312754,0,0.125,245,0
-0.125113,-0.625566,-0.15488,0.0989906,1,0.0241235,0.0313735,0,0.125,246,0
-0.119494,-0.597469,-0.155418,0.0996317,1,0.0242216,0.0314716,0,0.125,247,0
-0.113875,-0.569373,-0.155957,0.100273,1,0.0243196,0.0315696,0,0.125,248,0
-0.108255,-0.541276,-0.156495,0.100914,1,0.0244177,0.0316677,0,0.125,249,0
-0.102636,-0.51318,-0.157033,0.101555,1,0.0245158,0.0317658,0,0.125,250,0
-0.0968585,-0.484292,-0.1569,0.102057,1,0.0246138,0.0318638,0,0.125,251,0
-0.0910344,-0.455172,-0.15657,0.102518,1,0.0247119,0.0319619,0,0.125,252,0
-0.0852105,-0.426053,-0.15624,0.10298,1,0.0248099,0.0320599,0,0.125,253,0
-0.0793864,-0.396932,-0.15591,0.103441,1,0.024908,0.032158,0,0.125,254,0
-0.073538,-0.36769,-0.155462,0.103849,1,0.0250061,0.0322561,0,0.125,255,0
-0.0675638,-0.337819,-0.154402,0.103984,1,0.0251041,0.0323541,0,0.125,256,0
-0.0615894,-0.307947,-0.153343,0.104119,1,0.0252022,0.0324522,0,0.125,257,0
-0.0556153,-0.278076,-0.152284,0.104253,1,0.0253003,0.0325503,0,0.125,258,0
-0.0496409,-0.248204,-0.151225,0.104388,1,0.0253983,0.0326483,0,0.125,259,0
-0.0436154,-0.218077,-0.149887,0.104283,1,0.0254964,0.0327464,0,0.125,260,0
-0.0375481,-0.18774,-0.148322,0.103983,1,0.0255944,0.0328444,0,0.125,261,0
-0.0314807,-0.157403,-0.146758,0.103684,1,0.0256925,0.0329425,0,0.125,262,0
-0.0254135,-0.127068,-0.145193,0.103384,1,0.0257906,0.0330406,0,0.125,263,0
-0.0193461,-0.0967307,-0.143629,0.103085,1,0.0258886,0.0331386,0,0.125,264,0
-0.0132636,-0.0663181,-0.141645,0.102255,1,0.0259867,0.0332367,0,0.125,265,0
-0.00717989,-0.0358995,-0.139635,0.101392,1,0.0260848,0.0333348,0,0.125,266,0
-0.00109616,-0.0054808,-0.137625,0.100529,1,0.0261828,0.0334328,0,0.125,267,0
0.00498734,0.0249367,-0.135615,0.0996662,1,0.0262809,0.0335309,0,0.125,268,0
0.011051,0.0552551,-0.133418,0.0986207,1,0.0263789,0.0336289,0,0.125,269,0
0.0170735,0.0853676,-0.130842,0.0972027,1,0.026477,0.033727,0,0.125,270,0
0.0230963,0.115481,-0.128265,0.0957847,1,0.0265751,0.0338251,0,0.125,271,0
0.0291188,0.145594,-0.125688,0.0943667,1,0.0266731,0.0339231,0,0.125,272,0
0.0351415,0.175707,-0.123112,0.0929487,1,0.0267712,0.0340212,0,0.125,273,0
0.0410793,0.205396,-0.119928,0.0912389,1,0.0268693,0.0341193,0,0.125,274,0
0.0469833,0.234916,-0.116504,0.0894138,1,0.0269673,0.0342173,0,0.125,275,0
0.0528875,0.264437,-0.113081,0.0875885,1,0.0270654,0.0343154,0,0.125,276,0
0.0587914,0.293957,-0.109657,0.0857634,1,0.0271634,0.0344134,0,0.125,277,0
0.064681,0.323405,-0.106178,0.0839525,1,0.0272615,0.0345115,0,0.125,278,0
0.0704461,0.352231,-0.102225,0.0822637,1,0.0273596,0.0346096,0,0.125,279,0
0.0762111,0.381055,-0.0982735,0.080575,1,0.0274576,0.0347076,0,0.125,280,0
0.0819762,0.409881,-0.0943214,0.0788861,1,0.0275557,0.0348057,0,0.125,281,0
0.0877411,0.438706,-0.0903694,0.0771974,1,0.0276538,0.0349038,0,0.125,282,0
0.0934169,0.467084,-0.0866733,0.075914,1,0.0277518,0.0350018,0,0.125,283,0
0.0990007,0.495003,-0.0832406,0.0750478,1,0.0278499,0.0350999,0,0.125,284,0
0.104584,0.522921,-0.079808,0.0741817,1,0.027948,0.035198,0,0.125,285,0
0.110168,0.55084,-0.0763753,0.0733155,1,0.028046,0.035296,0,0.125,286,0
0.115752,0.578758,-0.0729428,0.0724494,1,0.0281441,0.0353941,0,0.125,287,0
