u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
-0.0851741,-0.425871,0.011185,-0.236718,1,0.0237312,0.0309812,0,0.125,242,0
-0.0796224,-0.398112,0.0119992,-0.234726,1,0.0238293,0.0310793,0,0.125,243,0
-0.0740469,-0.370235,0.0127007,-0.232718,1,0.0239274,0.0311774,0,0.125,244,0
-0.0684621,-0.34231,0.013358,-0.230705,1,0.0240254,0.0312754,0,0.125,245,0
-0.0628774,-0.314387,0.0140153,-0.228692,1,0.0241235,0.0313735,0,0.125,246,0
-0.0572926,-0.286463,0.0146727,-0.226679,1,0.0242216,0.0314716,0,0.125,247,0
-0.051708,-0.25854,0.01533,-0.224666,1,0.0243196,0.0315696,0,0.125,248,0
-0.0461242,-0.230621,0.0157712,-0.222673,1,0.0244177,0.0316677,0,0.125,249,0
-0.0405405,-0.202702,0.016208,-0.22068,1,0.0245158,0.0317658,0,0.125,250,0
-0.034957,-0.174785,0.0166447,-0.218688,1,0.0246138,0.0318638,0,0.125,251,0
-0.0293732,-0.146866,0.0170814,-0.216696,1,0.0247119,0.0319619,0,0.125,252,0
-0.0237947,-0.118973,0.0174633,-0.214723,1,0.0248099,0.0320599,0,0.125,253,0
-0.0182317,-0.0911587,0.0176714,-0.212812,1,0.024908,0.032158,0,0.125,254,0
-0.0126688,-0.063344,0.0178796,-0.210901,1,0.0250061,0.0322561,0,0.125,255,0
-0.00710606,-0.0355303,0.0180877,-0.208991,1,0.0251041,0.0323541,0,0.125,256,0
-0.00154311,-0.00771557,0.0182958,-0.20708,1,0.0252022,0.0324522,0,0.125,257,0
0.0040007,0.0200035,0.0184058,-0.20525,1,0.0253003,0.0325503,0,0.125,258,0
0.00952591,0.0476295,0.0184181,-0.2035,1,0.0253983,0.0326483,0,0.125,259,0
0.0150509,0.0752545,0.0184304,-0.201751,1,0.0254964,0.0327464,0,0.125,260,0
0.0205761,0.102881,0.0184427,-0.200002,1,0.0255944,0.0328444,0,0.125,261,0
0.0261013,0.130507,0.018455,-0.198252,1,0.0256925,0.0329425,0,0.125,262,0
0.0315847,0.157923,0.018339,-0.196683,1,0.0257906,0.0330406,0,0.125,263,0
0.0370552,0.185276,0.0181828,-0.195169,1,0.0258886,0.0331386,0,0.125,264,0
0.0425255,0.212627,0.0180266,-0.193656,1,0.0259867,0.0332367,0,0.125,265,0
0.047996,0.23998,0.0178703,-0.192142,1,0.0260848,0.0333348,0,0.125,266,0
0.0534651,0.267325,0.0177108,-0.190634,1,0.0261828,0.0334328,0,0.125,267,0
0.0588662,0.294331,0.0173926,-0.189379,1,0.0262809,0.0335309,0,0.125,268,0
0.0642674,0.321337,0.0170745,-0.188124,1,0.0263789,0.0336289,0,0.125,269,0
0.0696685,0.348343,0.0167564,-0.186869,1,0.026477,0.033727,0,0.125,270,0
0.0750698,0.375349,0.0164383,-0.185614,1,0.0265751,0.0338251,0,0.125,271,0
0.0804452,0.402226,0.0160858,-0.184422,1,0.0266731,0.0339231,0,0.125,272,0
0.0857551,0.428776,0.0156452,-0.183391,1,0.0267712,0.0340212,0,0.125,273,0
0.0910651,0.455325,0.0152046,-0.182359,1,0.0268693,0.0341193,0,0.125,274,0
0.0963748,0.481874,0.0147641,-0.181328,1,0.0269673,0.0342173,0,0.125,275,0
0.101685,0.508423,0.0143235,-0.180296,1,0.0270654,0.0343154,0,0.125,276,0
0.106935,0.534677,0.0138425,-0.179344,1,0.0271634,0.0344134,0,0.125,277,0
