k,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
0.0210965,1,0.0498909,0.0574506,0.0194028,0.125,818,0
0.0207323,1,0.0499519,0.0574506,0.0194638,0.125,819,0
0.0203681,1,0.0500129,0.0574506,0.0195248,0.125,820,0
0.0200085,1,0.0500739,0.0574506,0.0195858,0.125,821,0
0.0196976,1,0.0501348,0.0574506,0.0196467,0.125,822,0
0.0193866,1,0.0501958,0.0574506,0.0197077,0.125,823,0
0.0190756,1,0.0502568,0.0574506,0.0197687,0.125,824,0
0.0187647,1,0.0503178,0.0574506,0.0198297,0.125,825,0
0.0184537,1,0.0503788,0.0574507,0.0198907,0.125,826,0
0.0181427,1,0.0504398,0.0574507,0.0199517,0.125,827,0
0.0178318,1,0.0505008,0.0574507,0.0200127,0.125,828,0
0.0175208,1,0.0505618,0.0574507,0.0200737,0.125,829,0
0.0172098,1,0.0506228,0.0574507,0.0201347,0.125,830,0
0.0168989,1,0.0506838,0.0574507,0.0201957,0.125,831,0
0.0165879,1,0.0507448,0.0574507,0.0202567,0.125,832,0
0.0163004,1,0.0508058,0.0574507,0.0203177,0.125,833,0
0.0160398,1,0.0508667,0.0574507,0.0203786,0.125,834,0
0.0157792,1,0.0509277,0.0574507,0.0204396,0.125,835,0
0.0155186,1,0.0509887,0.0574507,0.0205006,0.125,836,0
0.015258,1,0.0510497,0.0574507,0.0205616,0.125,837,0
0.0149974,1,0.0511107,0.0574507,0.0206226,0.125,838,0
0.0147368,1,0.0511717,0.0574507,0.0206836,0.125,839,0
0.0144762,1,0.0512327,0.0574507,0.0207446,0.125,840,0
0.0142156,1,0.0512937,0.0574507,0.0208056,0.125,841,0
0.013955,1,0.0513547,0.0574507,0.0208666,0.125,842,0
0.0136944,1,0.0514157,0.0574507,0.0209276,0.125,843,0
0.0134338,1,0.0514767,0.0574507,0.0209886,0.125,844,0
0.0132135,1,0.0515376,0.0574507,0.0210495,0.125,845,0
0.0130004,1,0.0515986,0.0574507,0.0211105,0.125,846,0
0.0127874,1,0.0516596,0.0574507,0.0211715,0.125,847,0
0.0125744,1,0.0517206,0.0574507,0.0212325,0.125,848,0
0.0123614,1,0.0517816,0.0574507,0.0212935,0.125,849,0
0.0121484,1,0.0518426,0.0574507,0.0213545,0.125,850,0
0.0119354,1,0.0519036,0.0574507,0.0214155,0.125,851,0
0.0117224,1,0.0519646,0.0574507,0.0214765,0.125,852,0
0.0115094,1,0.0520256,0.0574507,0.0215375,0.125,853,0
0.0112963,1,0.0520866,0.0574507,0.0215985,0.125,854,0
0.0110833,1,0.0521476,0.0574507,0.0216595,0.125,855,0
0.0108798,1,0.0522086,0.0574507,0.0217205,0.125,856,0
0.0107085,1,0.0522695,0.0574507,0.0217814,0.125,857,0
0.0105371,1,0.0523305,0.0574507,0.0218424,0.125,858,0
0.0103657,1,0.0523915,0.0574507,0.0219034,0.125,859,0
0.0101943,1,0.0524525,0.0574507,0.0219644,0.125,860,0
0.010023,1,0.0525135,0.0574507,0.0220254,0.125,861,0
0.00985157,1,0.0525745,0.0574507,0.0220864,0.125,862,0
0.0096802,1,0.0526355,0.0574507,0.0221474,0.125,863,0
0.00950882,1,0.0526965,0.0574507,0.0222084,0.125,864,0
0.00933744,1,0.0527575,0.0574507,0.0222694,0.125,865,0
0.00916606,1,0.0528185,0.0574507,0.0223304,0.125,866,0
0.00899468,1,0.0528795,0.0574507,0.0223914,0.125,867,0
0.0088368,1,0.0529405,0.0574507,0.0224523,0.125,868,0
0.00868753,1,0.0530014,0.0574507,0.0225133,0.125,869,0
0.00853826,1,0.0530624,0.0574507,0.0225743,0.125,870,0
0.00838899,1,0.0531234,0.0574507,0.0226353,0.125,871,0
0.00823972,1,0.0531844,0.0574507,0.0226963,0.125,872,0
0.00809045,1,0.0532454,0.0574507,0.0227573,0.125,873,0
0.00794118,1,0.0533064,0.0574507,0.0228183,0.125,874,0
0.00779191,1,0.0533674,0.0574507,0.0228793,0.125,875,0
0.00764264,1,0.0534284,0.0574508,0.0229403,0.125,876,0
0.00749337,1,0.0534894,0.0574508,0.0230013,0.125,877,0
0.0073441,1,0.0535504,0.0574508,0.0230623,0.125,878,0
0.00719482,1,0.0536114,0.0574508,0.0231233,0.125,879,0
0.00707419,1,0.0536723,0.0574508,0.0231842,0.125,880,0
0.00695381,1,0.0537333,0.0574508,0.0232452,0.125,881,0
0.00683344,1,0.0537943,0.0574508,0.0233062,0.125,882,0
0.00671306,1,0.0538553,0.0574508,0.0233672,0.125,883,0
0.00659269,1,0.0539163,0.0574508,0.0234282,0.125,884,0
0.00647231,1,0.0539773,0.0574508,0.0234892,0.125,885,0
0.00635193,1,0.0540383,0.0574508,0.0235502,0.125,886,0
0.00623156,1,0.0540993,0.0574508,0.0236112,0.125,887,0
0.00611118,1,0.0541603,0.0574508,0.0236722,0.125,888,0
0.00599081,1,0.0542213,0.0574508,0.0237332,0.125,889,0
0.00587043,1,0.0542823,0.0574508,0.0237942,0.125,890,0
0.00577276,1,0.0543432,0.0574508,0.0238551,0.125,891,0
0.00571327,1,0.0544042,0.0574508,0.0239161,0.125,892,0
0.00565378,1,0.0544652,0.0574508,0.0239771,0.125,893,0
0.00559429,1,0.0545262,0.0574508,0.0240381,0.125,894,0
0.00553481,1,0.0545872,0.0574508,0.0240991,0.125,895,0
0.00547532,1,0.0546482,0.0574508,0.0241601,0.125,896,0
0.00541583,1,0.0547092,0.0574508,0.0242211,0.125,897,0
0.00535634,1,0.0547702,0.0574508,0.0242821,0.125,898,0
0.00529685,1,0.0548312,0.0574508,0.0243431,0.125,899,0
0.00515174,1,0.0548922,0.0574508,0.0244041,0.125,900,0
0.00499176,1,0.0549532,0.0574508,0.0244651,0.125,901,0
nan,0,0.0550142,0.0574508,0.0245261,0.125,902,0
0.00474747,1,0.0550751,0.0574508,0.024587,0.125,903,0
0.00468794,1,0.0551361,0.0574508,0.024648,0.125,904,0
0.0046284,1,0.0551971,0.0574508,0.024709,0.125,905,0
0.00456887,1,0.0552581,0.0574508,0.02477,0.125,906,0
0.00450933,1,0.0553191,0.0574508,0.024831,0.125,907,0
0.0044498,1,0.0553801,0.0574508,0.024892,0.125,908,0
0.00439026,1,0.0554411,0.0574508,0.024953,0.125,909,0
0.00433073,1,0.0555021,0.0574508,0.025014,0.125,910,0
0.00427119,1,0.0555631,0.0574508,0.025075,0.125,911,0
0.00421166,1,0.0556241,0.0574508,0.025136,0.125,912,0
0.00415212,1,0.0556851,0.0574508,0.025197,0.125,913,0
0.00409259,1,0.055746,0.0574508,0.0252579,0.125,914,0
0.00403305,1,0.055807,0.0574508,0.0253189,0.125,915,0
0.00397352,1,0.055868,0.0574508,0.0253799,0.125,916,0
0.00391398,1,0.055929,0.0574508,0.0254409,0.125,917,0
0.00385444,1,0.05599,0.0574508,0.0255019,0.125,918,0
0.00379491,1,0.056051,0.0574508,0.0255629,0.125,919,0
0.00373538,1,0.056112,0.0574508,0.0256239,0.125,920,0
0.00367584,1,0.056173,0.0574508,0.0256849,0.125,921,0
0.00361631,1,0.056234,0.0574508,0.0257459,0.125,922,0
0.00355677,1,0.056295,0.0574508,0.0258069,0.125,923,0
0.00349723,1,0.056356,0.0574508,0.0258679,0.125,924,0
0.0034377,1,0.056417,0.0574508,0.0259289,0.125,925,0
0.00337816,1,0.0564779,0.0574509,0.0259898,0.125,926,0
0.00332974,1,0.0565389,0.0574509,0.0260508,0.125,927,0
0.00328743,1,0.0565999,0.0574509,0.0261118,0.125,928,0
0.00324512,1,0.0566609,0.0574509,0.0261728,0.125,929,0
0.00320281,1,0.0567219,0.0574509,0.0262338,0.125,930,0
0.0031605,1,0.0567829,0.0574509,0.0262948,0.125,931,0
0.00311819,1,0.0568439,0.0574509,0.0263558,0.125,932,0
0.00307588,1,0.0569049,0.0574509,0.0264168,0.125,933,0
0.00303357,1,0.0569659,0.0574509,0.0264778,0.125,934,0
0.00299126,1,0.0570269,0.0574509,0.0265388,0.125,935,0
0.00294895,1,0.0570879,0.0574509,0.0265998,0.125,936,0
0.00290664,1,0.0571488,0.0574509,0.0266607,0.125,937,0
0.00286432,1,0.0572098,0.0574509,0.0267217,0.125,938,0
0.00282202,1,0.0572708,0.0574509,0.0267827,0.125,939,0
0.0027797,1,0.0573318,0.0574509,0.0268437,0.125,940,0
0.00273739,1,0.0573928,0.0574509,0.0269047,0.125,941,0
0.00269509,1,0.0574538,0.0574509,0.0269657,0.125,942,0
0.00265277,1,0.0575148,0.0574509,0.0270267,0.125,943,0
0.00261046,1,0.0575758,0.0574509,0.0270877,0.125,944,0
0.00256815,1,0.0576368,0.0574509,0.0271487,0.125,945,0
0.00252584,1,0.0576978,0.0574509,0.0272097,0.125,946,0
0.00248353,1,0.0577588,0.0574509,0.0272707,0.125,947,0
0.00244122,1,0.0578198,0.0574509,0.0273317,0.125,948,0
0.00239891,1,0.0578807,0.0574509,0.0273926,0.125,949,0
0.0023566,1,0.0579417,0.0574509,0.0274536,0.125,950,0
0.00231429,1,0.0580027,0.0574509,0.0275146,0.125,951,0
0.00227198,1,0.0580637,0.0574509,0.0275756,0.125,952,0
0.00223862,1,0.0581247,0.0574509,0.0276366,0.125,953,0
0.00221358,1,0.0581857,0.0574509,0.0276976,0.125,954,0
0.00218854,1,0.0582467,0.0574509,0.0277586,0.125,955,0
0.0021635,1,0.0583077,0.0574509,0.0278196,0.125,956,0
0.00213846,1,0.0583687,0.0574509,0.0278806,0.125,957,0
0.00211342,1,0.0584297,0.0574509,0.0279416,0.125,958,0
0.00208838,1,0.0584907,0.0574509,0.0280026,0.125,959,0
0.00206334,1,0.0585517,0.0574509,0.0280635,0.125,960,0
0.0020383,1,0.0586126,0.0574509,0.0281245,0.125,961,0
0.00201326,1,0.0586736,0.0574509,0.0281855,0.125,962,0
0.00198822,1,0.0587346,0.0574509,0.0282465,0.125,963,0
0.00196318,1,0.0587956,0.0574509,0.0283075,0.125,964,0
0.00193814,1,0.0588566,0.0574509,0.0283685,0.125,965,0
0.0019131,1,0.0589176,0.0574509,0.0284295,0.125,966,0
0.00188806,1,0.0589786,0.0574509,0.0284905,0.125,967,0
0.00186302,1,0.0590396,0.0574509,0.0285515,0.125,968,0
0.00183798,1,0.0591006,0.0574509,0.0286125,0.125,969,0
0.00181294,1,0.0591616,0.0574509,0.0286735,0.125,970,0
0.0017879,1,0.0592226,0.0574509,0.0287345,0.125,971,0
0.00176286,1,0.0592835,0.0574509,0.0287954,0.125,972,0
0.00173782,1,0.0593445,0.0574509,0.0288564,0.125,973,0
0.00171278,1,0.0594055,0.0574509,0.0289174,0.125,974,0
0.00168774,1,0.0594665,0.057451,0.0289784,0.125,975,0
0.0016627,1,0.0595275,0.057451,0.0290394,0.125,976,0
0.00165084,1,0.0595885,0.057451,0.0291004,0.125,977,0
0.00164336,1,0.0596495,0.057451,0.0291614,0.125,978,0
0.00163587,1,0.0597105,0.057451,0.0292224,0.125,979,0
0.00162838,1,0.0597715,0.057451,0.0292834,0.125,980,0
0.00162089,1,0.0598325,0.057451,0.0293444,0.125,981,0
0.0016134,1,0.0598935,0.057451,0.0294054,0.125,982,0
0.00160592,1,0.0599544,0.057451,0.0294663,0.125,983,0
0.00159843,1,0.0600154,0.057451,0.0295273,0.125,984,0
0.00159094,1,0.0600764,0.057451,0.0295883,0.125,985,0
0.00158345,1,0.0601374,0.057451,0.0296493,0.125,986,0
0.00157596,1,0.0601984,0.057451,0.0297103,0.125,987,0
0.00156847,1,0.0602594,0.057451,0.0297713,0.125,988,0
0.00156099,1,0.0603204,0.057451,0.0298323,0.125,989,0
0.0015535,1,0.0603814,0.057451,0.0298933,0.125,990,0
0.00154601,1,0.0604424,0.057451,0.0299543,0.125,991,0
0.00153852,1,0.0605034,0.057451,0.0300153,0.125,992,0
0.00153103,1,0.0605644,0.057451,0.0300763,0.125,993,0
0.00152355,1,0.0606254,0.057451,0.0301373,0.125,994,0
0.00151606,1,0.0606863,0.057451,0.0301982,0.125,995,0
0.00150857,1,0.0607473,0.057451,0.0302592,0.125,996,0
0.00150108,1,0.0608083,0.057451,0.0303202,0.125,997,0
0.00149359,1,0.0608693,0.057451,0.0303812,0.125,998,0
nan,0,0.0609303,0.057451,0.0304422,0.125,999,0
nan,0,0.0609913,0.057451,0.0305032,0.125,1000,0
