Result,TKE[[m_s]²],U[m_s],V[m_s],W[m_s],vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.0138545,0.000230908,-0.0251093,-0.258671,3.68308,1,36,45,36,0,600
0.0138032,0.000230054,-0.0240142,-0.260515,3.68967,1,36.06,45,36.06,0,601
0.0137519,0.000229199,-0.0229193,-0.262358,3.69626,1,36.12,45,36.12,0,602
0.0137007,0.000228345,-0.0218242,-0.264202,3.70284,1,36.18,45,36.18,0,603
0.0136494,0.00022749,-0.0207292,-0.266046,3.70943,1,36.24,45,36.24,0,604
0.0135981,0.000226635,-0.0196342,-0.267889,3.71602,1,36.3,45,36.3,0,605
0.0135469,0.000225781,-0.0185391,-0.269733,3.72261,1,36.36,45,36.36,0,606
0.0134956,0.000224926,-0.0174441,-0.271576,3.7292,1,36.42,45,36.42,0,607
0.0134443,0.000224072,-0.0163491,-0.27342,3.73579,1,36.48,45,36.48,0,608
0.013393,0.000223217,-0.015254,-0.275264,3.74237,1,36.54,45,36.54,0,609
0.0133418,0.000222363,-0.0141591,-0.277107,3.74896,1,36.6,45,36.6,0,610
0.0132905,0.000221508,-0.013064,-0.278951,3.75555,1,36.66,45,36.66,0,611
0.0132392,0.000220653,-0.011969,-0.280795,3.76214,1,36.72,45,36.72,0,612
0.0131879,0.000219799,-0.010874,-0.282638,3.76873,1,36.78,45,36.78,0,613
0.0131367,0.000218944,-0.00977892,-0.284482,3.77532,1,36.84,45,36.84,0,614
0.0130854,0.00021809,-0.00868387,-0.286325,3.7819,1,36.9,45,36.9,0,615
0.0130341,0.000217235,-0.00758889,-0.288169,3.78849,1,36.96,45,36.96,0,616
0.0129795,0.000216325,-0.00651847,-0.289918,3.79528,1,37.02,45,37.02,0,617
0.0129183,0.000215305,-0.00549731,-0.29148,3.80246,1,37.08,45,37.08,0,618
0.0128571,0.000214285,-0.00447623,-0.293041,3.80964,1,37.14,45,37.14,0,619
0.0127959,0.000213265,-0.00345508,-0.294602,3.81683,1,37.2,45,37.2,0,620
0.0127347,0.000212245,-0.00243399,-0.296163,3.82401,1,37.26,45,37.26,0,621
0.0126735,0.000211225,-0.00141284,-0.297724,3.83119,1,37.32,45,37.32,0,622
0.0126123,0.000210205,-0.000391684,-0.299285,3.83838,1,37.38,45,37.38,0,623
0.0125511,0.000209185,0.000629404,-0.300846,3.84556,1,37.44,45,37.44,0,624
0.0124899,0.000208165,0.00165056,-0.302408,3.85274,1,37.5,45,37.5,0,625
0.0124287,0.000207145,0.00267171,-0.303969,3.85992,1,37.56,45,37.56,0,626
0.0123675,0.000206125,0.0036928,-0.30553,3.86711,1,37.62,45,37.62,0,627
0.0123063,0.000205105,0.00471395,-0.307091,3.87429,1,37.68,45,37.68,0,628
0.0122451,0.000204085,0.0057351,-0.308652,3.88147,1,37.74,45,37.74,0,629
0.0121839,0.000203065,0.00675619,-0.310213,3.88865,1,37.8,45,37.8,0,630
0.0121227,0.000202045,0.00777734,-0.311774,3.89584,1,37.86,45,37.86,0,631
0.0120615,0.000201025,0.00879843,-0.313335,3.90302,1,37.92,45,37.92,0,632
0.0120003,0.000200005,0.00981958,-0.314897,3.9102,1,37.98,45,37.98,0,633
0.0119386,0.000198976,0.0107682,-0.316362,3.91736,1,38.04,45,38.04,0,634
0.0118766,0.000197943,0.0116805,-0.317779,3.92451,1,38.1,45,38.1,0,635
0.0118146,0.000196911,0.0125929,-0.319197,3.93166,1,38.16,45,38.16,0,636
0.0117527,0.000195878,0.0135052,-0.320614,3.93881,1,38.22,45,38.22,0,637
0.0116907,0.000194845,0.0144175,-0.322032,3.94596,1,38.28,45,38.28,0,638
0.0116288,0.000193813,0.0153299,-0.323449,3.95311,1,38.34,45,38.34,0,639
0.0115668,0.00019278,0.0162423,-0.324867,3.96026,1,38.4,45,38.4,0,640
0.0115048,0.000191747,0.0171546,-0.326284,3.96741,1,38.46,45,38.46,0,641
0.0114429,0.000190714,0.0180669,-0.327702,3.97456,1,38.52,45,38.52,0,642
0.0113809,0.000189682,0.0189793,-0.329119,3.98171,1,38.58,45,38.58,0,643
0.0113189,0.000188649,0.0198916,-0.330537,3.98886,1,38.64,45,38.64,0,644
0.011257,0.000187616,0.020804,-0.331954,3.99601,1,38.7,45,38.7,0,645
0.011195,0.000186584,0.0217163,-0.333372,4.00316,1,38.76,45,38.76,0,646
0.011133,0.000185551,0.0226286,-0.334789,4.01031,1,38.82,45,38.82,0,647
0.0110711,0.000184518,0.023541,-0.336207,4.01746,1,38.88,45,38.88,0,648
0.0110091,0.000183485,0.0244533,-0.337624,4.02461,1,38.94,45,38.94,0,649
0.0109472,0.000182453,0.0253657,-0.339041,4.03176,1,39,45,39,0,650
0.0108874,0.000181456,0.0261952,-0.34035,4.03889,1,39.06,45,39.06,0,651
0.0108276,0.00018046,0.0270247,-0.341658,4.04601,1,39.12,45,39.12,0,652
0.0107678,0.000179463,0.0278542,-0.342966,4.05314,1,39.18,45,39.18,0,653
0.010708,0.000178466,0.0286838,-0.344274,4.06026,1,39.24,45,39.24,0,654
0.0106482,0.00017747,0.0295133,-0.345582,4.06739,1,39.3,45,39.3,0,655
0.0105884,0.000176473,0.0303428,-0.34689,4.07451,1,39.36,45,39.36,0,656
0.0105286,0.000175477,0.0311723,-0.348198,4.08164,1,39.42,45,39.42,0,657
0.0104688,0.00017448,0.0320018,-0.349506,4.08876,1,39.48,45,39.48,0,658
0.010409,0.000173484,0.0328314,-0.350814,4.09589,1,39.54,45,39.54,0,659
0.0103492,0.000172487,0.0336608,-0.352122,4.10301,1,39.6,45,39.6,0,660
0.0102894,0.00017149,0.0344904,-0.35343,4.11014,1,39.66,45,39.66,0,661
0.0102296,0.000170494,0.0353199,-0.354738,4.11726,1,39.72,45,39.72,0,662
0.0101698,0.000169497,0.0361494,-0.356046,4.12438,1,39.78,45,39.78,0,663
0.01011,0.000168501,0.0369789,-0.357355,4.13151,1,39.84,45,39.84,0,664
0.0100503,0.000167504,0.0378085,-0.358663,4.13863,1,39.9,45,39.9,0,665
0.00999046,0.000166508,0.038638,-0.359971,4.14576,1,39.96,45,39.96,0,666
0.00992825,0.000165471,0.0393901,-0.361146,4.15271,1,40.02,45,40.02,0,667
0.00986121,0.000164354,0.0399874,-0.362055,4.15933,1,40.08,45,40.08,0,668
0.00979417,0.000163236,0.0405847,-0.362963,4.16594,1,40.14,45,40.14,0,669
0.00972713,0.000162119,0.0411821,-0.363872,4.17255,1,40.2,45,40.2,0,670
0.00966009,0.000161002,0.0417794,-0.364781,4.17916,1,40.26,45,40.26,0,671
0.00959305,0.000159884,0.0423767,-0.36569,4.18578,1,40.32,45,40.32,0,672
0.00952601,0.000158767,0.042974,-0.366599,4.19239,1,40.38,45,40.38,0,673
0.00945897,0.00015765,0.0435713,-0.367508,4.199,1,40.44,45,40.44,0,674
0.00939193,0.000156532,0.0441686,-0.368416,4.20561,1,40.5,45,40.5,0,675
0.00932489,0.000155415,0.044766,-0.369325,4.21223,1,40.56,45,40.56,0,676
0.00925785,0.000154298,0.0453633,-0.370234,4.21884,1,40.62,45,40.62,0,677
0.00919081,0.00015318,0.0459606,-0.371143,4.22545,1,40.68,45,40.68,0,678
0.00912377,0.000152063,0.0465579,-0.372052,4.23206,1,40.74,45,40.74,0,679
0.00905673,0.000150946,0.0471552,-0.372961,4.23868,1,40.8,45,40.8,0,680
0.00898969,0.000149828,0.0477526,-0.37387,4.24529,1,40.86,45,40.86,0,681
0.00892265,0.000148711,0.0483498,-0.374778,4.2519,1,40.92,45,40.92,0,682
0.00885561,0.000147594,0.0489472,-0.375687,4.25851,1,40.98,45,40.98,0,683
0.00879425,0.000146571,0.0494896,-0.376494,4.26499,1,41.04,45,41.04,0,684
0.00873574,0.000145596,0.0500045,-0.377251,4.27139,1,41.1,45,41.1,0,685
0.00867722,0.00014462,0.0505194,-0.378007,4.2778,1,41.16,45,41.16,0,686
0.0086187,0.000143645,0.0510343,-0.378763,4.2842,1,41.22,45,41.22,0,687
0.00856018,0.00014267,0.0515492,-0.379519,4.2906,1,41.28,45,41.28,0,688
0.00850166,0.000141694,0.0520641,-0.380275,4.29701,1,41.34,45,41.34,0,689
0.00844314,0.000140719,0.0525791,-0.381032,4.30341,1,41.4,45,41.4,0,690
0.00838463,0.000139744,0.053094,-0.381788,4.30981,1,41.46,45,41.46,0,691
0.00832611,0.000138768,0.0536089,-0.382544,4.31622,1,41.52,45,41.52,0,692
0.00826759,0.000137793,0.0541238,-0.3833,4.32262,1,41.58,45,41.58,0,693
0.00820907,0.000136818,0.0546387,-0.384057,4.32902,1,41.64,45,41.64,0,694
0.00815055,0.000135843,0.0551536,-0.384813,4.33543,1,41.7,45,41.7,0,695
0.00809204,0.000134867,0.0556685,-0.385569,4.34183,1,41.76,45,41.76,0,696
0.00803352,0.000133892,0.0561835,-0.386325,4.34824,1,41.82,45,41.82,0,697
0.007975,0.000132917,0.0566984,-0.387082,4.35464,1,41.88,45,41.88,0,698
0.00791648,0.000131941,0.0572133,-0.387838,4.36104,1,41.94,45,41.94,0,699
0.00785796,0.000130966,0.0577282,-0.388594,4.36745,1,42,45,42,0,700
0.00779541,0.000129924,0.0579803,-0.388831,4.3731,1,42.06,45,42.06,0,701
0.00773287,0.000128881,0.0582324,-0.389068,4.37876,1,42.12,45,42.12,0,702
0.00767032,0.000127839,0.0584845,-0.389305,4.38442,1,42.18,45,42.18,0,703
0.00760777,0.000126796,0.0587366,-0.389542,4.39007,1,42.24,45,42.24,0,704
0.00754523,0.000125754,0.0589886,-0.389779,4.39573,1,42.3,45,42.3,0,705
0.00748268,0.000124711,0.0592407,-0.390015,4.40139,1,42.36,45,42.36,0,706
0.00742013,0.000123669,0.0594928,-0.390252,4.40704,1,42.42,45,42.42,0,707
0.00735759,0.000122626,0.0597449,-0.390489,4.4127,1,42.48,45,42.48,0,708
0.00729504,0.000121584,0.059997,-0.390726,4.41835,1,42.54,45,42.54,0,709
0.00723249,0.000120542,0.0602491,-0.390963,4.42401,1,42.6,45,42.6,0,710
0.00716994,0.000119499,0.0605012,-0.3912,4.42967,1,42.66,45,42.66,0,711
0.0071074,0.000118457,0.0607533,-0.391437,4.43532,1,42.72,45,42.72,0,712
0.00704485,0.000117414,0.0610054,-0.391674,4.44098,1,42.78,45,42.78,0,713
0.0069823,0.000116372,0.0612575,-0.391911,4.44664,1,42.84,45,42.84,0,714
0.00691976,0.000115329,0.0615096,-0.392147,4.45229,1,42.9,45,42.9,0,715
0.00685721,0.000114287,0.0617616,-0.392384,4.45795,1,42.96,45,42.96,0,716
0.00679702,0.000113284,0.0619907,-0.392555,4.46348,1,43.02,45,43.02,0,717
0.00674153,0.000112359,0.0621736,-0.392593,4.46876,1,43.08,45,43.08,0,718
0.00668604,0.000111434,0.0623565,-0.392631,4.47404,1,43.14,45,43.14,0,719
0.00663055,0.000110509,0.0625394,-0.392668,4.47932,1,43.2,45,43.2,0,720
0.00657506,0.000109584,0.0627223,-0.392706,4.4846,1,43.26,45,43.26,0,721
0.00651958,0.00010866,0.0629052,-0.392744,4.48988,1,43.32,45,43.32,0,722
0.00646409,0.000107735,0.0630881,-0.392782,4.49516,1,43.38,45,43.38,0,723
0.0064086,0.00010681,0.063271,-0.39282,4.50044,1,43.44,45,43.44,0,724
0.00635311,0.000105885,0.0634539,-0.392858,4.50572,1,43.5,45,43.5,0,725
0.00629762,0.00010496,0.0636368,-0.392896,4.511,1,43.56,45,43.56,0,726
0.00624214,0.000104036,0.0638197,-0.392934,4.51628,1,43.62,45,43.62,0,727
0.00618665,0.000103111,0.0640026,-0.392971,4.52156,1,43.68,45,43.68,0,728
0.00613116,0.000102186,0.0641855,-0.393009,4.52684,1,43.74,45,43.74,0,729
0.00607567,0.000101261,0.0643684,-0.393047,4.53212,1,43.8,45,43.8,0,730
0.00602018,0.000100336,0.0645514,-0.393085,4.5374,1,43.86,45,43.86,0,731
0.0059647,9.94116e-05,0.0647343,-0.393123,4.54268,1,43.92,45,43.92,0,732
0.00590921,9.84868e-05,0.0649172,-0.393161,4.54796,1,43.98,45,43.98,0,733
0.00585608,9.76014e-05,0.0650377,-0.393019,4.5529,1,44.04,45,44.04,0,734
0.00580414,9.67357e-05,0.0651271,-0.392788,4.55767,1,44.1,45,44.1,0,735
0.0057522,9.587e-05,0.0652165,-0.392557,4.56244,1,44.16,45,44.16,0,736
0.00570026,9.50044e-05,0.0653059,-0.392326,4.56721,1,44.22,45,44.22,0,737
0.00564832,9.41387e-05,0.0653953,-0.392094,4.57198,1,44.28,45,44.28,0,738
0.00559638,9.3273e-05,0.0654846,-0.391863,4.57675,1,44.34,45,44.34,0,739
0.00554444,9.24073e-05,0.065574,-0.391632,4.58152,1,44.4,45,44.4,0,740
0.0054925,9.15417e-05,0.0656634,-0.391401,4.58629,1,44.46,45,44.46,0,741
0.00544056,9.0676e-05,0.0657528,-0.391169,4.59106,1,44.52,45,44.52,0,742
0.00538862,8.98103e-05,0.0658422,-0.390938,4.59583,1,44.58,45,44.58,0,743
0.00533668,8.89447e-05,0.0659316,-0.390707,4.6006,1,44.64,45,44.64,0,744
0.00528474,8.8079e-05,0.0660209,-0.390476,4.60537,1,44.7,45,44.7,0,745
0.0052328,8.72134e-05,0.0661103,-0.390245,4.61014,1,44.76,45,44.76,0,746
0.00518086,8.63477e-05,0.0661997,-0.390013,4.61491,1,44.82,45,44.82,0,747
0.00512892,8.5482e-05,0.0662891,-0.389782,4.61968,1,44.88,45,44.88,0,748
0.00507698,8.46163e-05,0.0663785,-0.389551,4.62445,1,44.94,45,44.94,0,749
0.00502504,8.37507e-05,0.0664678,-0.38932,4.62922,1,45,45,45,0,750
0.00497644,8.29406e-05,0.0664279,-0.388993,4.63333,1,45.06,45,45.06,0,751
0.00492783,8.21306e-05,0.0663879,-0.388666,4.63743,1,45.12,45,45.12,0,752
0.00487923,8.13205e-05,0.066348,-0.388339,4.64154,1,45.18,45,45.18,0,753
0.00483063,8.05104e-05,0.066308,-0.388012,4.64564,1,45.24,45,45.24,0,754
0.00478203,7.97004e-05,0.0662681,-0.387685,4.64975,1,45.3,45,45.3,0,755
0.00473342,7.88904e-05,0.0662281,-0.387359,4.65385,1,45.36,45,45.36,0,756
0.00468482,7.80804e-05,0.0661882,-0.387032,4.65796,1,45.42,45,45.42,0,757
0.00463622,7.72703e-05,0.0661482,-0.386705,4.66206,1,45.48,45,45.48,0,758
0.00458761,7.64602e-05,0.0661082,-0.386378,4.66617,1,45.54,45,45.54,0,759
0.00453901,7.56502e-05,0.0660683,-0.386051,4.67027,1,45.6,45,45.6,0,760
0.00449041,7.48401e-05,0.0660283,-0.385724,4.67438,1,45.66,45,45.66,0,761
0.0044418,7.40301e-05,0.0659884,-0.385397,4.67848,1,45.72,45,45.72,0,762
0.0043932,7.32201e-05,0.0659484,-0.38507,4.68259,1,45.78,45,45.78,0,763
0.0043446,7.241e-05,0.0659085,-0.384744,4.68669,1,45.84,45,45.84,0,764
0.004296,7.15999e-05,0.0658685,-0.384417,4.6908,1,45.9,45,45.9,0,765
0.0042474,7.07899e-05,0.0658286,-0.38409,4.6949,1,45.96,45,45.96,0,766
0.00420093,7.00156e-05,0.0657711,-0.38375,4.69892,1,46.02,45,46.02,0,767
0.00415876,6.93127e-05,0.0656786,-0.383384,4.70275,1,46.08,45,46.08,0,768
0.00411659,6.86098e-05,0.065586,-0.383018,4.70658,1,46.14,45,46.14,0,769
0.00407441,6.79069e-05,0.0654935,-0.382653,4.71042,1,46.2,45,46.2,0,770
0.00403224,6.7204e-05,0.065401,-0.382287,4.71425,1,46.26,45,46.26,0,771
0.00399006,6.65011e-05,0.0653085,-0.381921,4.71809,1,46.32,45,46.32,0,772
0.00394789,6.57982e-05,0.065216,-0.381555,4.72192,1,46.38,45,46.38,0,773
0.00390572,6.50953e-05,0.0651234,-0.38119,4.72576,1,46.44,45,46.44,0,774
0.00386354,6.43924e-05,0.0650309,-0.380824,4.72959,1,46.5,45,46.5,0,775
0.00382137,6.36895e-05,0.0649384,-0.380458,4.73342,1,46.56,45,46.56,0,776
0.0037792,6.29866e-05,0.0648459,-0.380092,4.73726,1,46.62,45,46.62,0,777
0.00373702,6.22837e-05,0.0647533,-0.379727,4.74109,1,46.68,45,46.68,0,778
0.00369485,6.15808e-05,0.0646608,-0.379361,4.74493,1,46.74,45,46.74,0,779
0.00365267,6.08779e-05,0.0645683,-0.378995,4.74876,1,46.8,45,46.8,0,780
0.0036105,6.0175e-05,0.0644758,-0.378629,4.7526,1,46.86,45,46.86,0,781
0.00356833,5.94721e-05,0.0643833,-0.378264,4.75643,1,46.92,45,46.92,0,782
0.00352615,5.87692e-05,0.0642907,-0.377898,4.76027,1,46.98,45,46.98,0,783
0.00348601,5.81002e-05,0.0641175,-0.377381,4.76356,1,47.04,45,47.04,0,784
0.0034469,5.74483e-05,0.0639039,-0.37679,4.76659,1,47.1,45,47.1,0,785
0.00340778,5.67964e-05,0.0636902,-0.376198,4.76962,1,47.16,45,47.16,0,786
0.00336866,5.61444e-05,0.0634766,-0.375606,4.77264,1,47.22,45,47.22,0,787
0.00332955,5.54925e-05,0.063263,-0.375014,4.77567,1,47.28,45,47.28,0,788
0.00329043,5.48405e-05,0.0630494,-0.374423,4.7787,1,47.34,45,47.34,0,789
0.00325132,5.41886e-05,0.0628357,-0.373831,4.78173,1,47.4,45,47.4,0,790
0.0032122,5.35367e-05,0.0626221,-0.373239,4.78476,1,47.46,45,47.46,0,791
0.00317308,5.28847e-05,0.0624085,-0.372647,4.78778,1,47.52,45,47.52,0,792
0.00313397,5.22328e-05,0.0621949,-0.372055,4.79081,1,47.58,45,47.58,0,793
0.00309485,5.15809e-05,0.0619813,-0.371464,4.79384,1,47.64,45,47.64,0,794
0.00305573,5.09289e-05,0.0617676,-0.370872,4.79687,1,47.7,45,47.7,0,795
0.00301662,5.0277e-05,0.061554,-0.37028,4.79989,1,47.76,45,47.76,0,796
0.0029775,4.9625e-05,0.0613404,-0.369688,4.80292,1,47.82,45,47.82,0,797
0.00293838,4.89731e-05,0.0611268,-0.369097,4.80595,1,47.88,45,47.88,0,798
0.00289927,4.83212e-05,0.0609132,-0.368505,4.80898,1,47.94,45,47.94,0,799
0.00286015,4.76692e-05,0.0606995,-0.367913,4.81201,1,48,45,48,0,800
0.00282796,4.71327e-05,0.0604948,-0.367281,4.81483,1,48.06,45,48.06,0,801
0.00279577,4.65962e-05,0.06029,-0.366648,4.81766,1,48.12,45,48.12,0,802
0.00276358,4.60597e-05,0.0600852,-0.366016,4.82048,1,48.18,45,48.18,0,803
0.00273139,4.55232e-05,0.0598805,-0.365383,4.82331,1,48.24,45,48.24,0,804
0.00269921,4.49868e-05,0.0596757,-0.364751,4.82613,1,48.3,45,48.3,0,805
0.00266702,4.44503e-05,0.0594709,-0.364119,4.82896,1,48.36,45,48.36,0,806
0.00263483,4.39138e-05,0.0592662,-0.363486,4.83178,1,48.42,45,48.42,0,807
0.00260264,4.33773e-05,0.0590614,-0.362854,4.83461,1,48.48,45,48.48,0,808
0.00257045,4.28408e-05,0.0588566,-0.362221,4.83743,1,48.54,45,48.54,0,809
0.00253826,4.23043e-05,0.0586519,-0.361589,4.84026,1,48.6,45,48.6,0,810
0.00250607,4.17678e-05,0.0584471,-0.360957,4.84308,1,48.66,45,48.66,0,811
0.00247388,4.12313e-05,0.0582423,-0.360324,4.84591,1,48.72,45,48.72,0,812
0.00244169,4.06949e-05,0.0580376,-0.359692,4.84873,1,48.78,45,48.78,0,813
0.0024095,4.01584e-05,0.0578328,-0.359059,4.85156,1,48.84,45,48.84,0,814
0.00237731,3.96219e-05,0.057628,-0.358427,4.85438,1,48.9,45,48.9,0,815
0.00234512,3.90854e-05,0.0574233,-0.357795,4.85721,1,48.96,45,48.96,0,816
0.0023146,3.85766e-05,0.0572263,-0.357128,4.85986,1,49.02,45,49.02,0,817
0.0022874,3.81233e-05,0.057045,-0.356395,4.86218,1,49.08,45,49.08,0,818
0.0022602,3.767e-05,0.0568637,-0.355661,4.8645,1,49.14,45,49.14,0,819
0.002233,3.72166e-05,0.0566824,-0.354927,4.86682,1,49.2,45,49.2,0,820
0.0022058,3.67633e-05,0.0565011,-0.354194,4.86913,1,49.26,45,49.26,0,821
0.0021786,3.63099e-05,0.0563198,-0.35346,4.87145,1,49.32,45,49.32,0,822
0.0021514,3.58566e-05,0.0561384,-0.352726,4.87377,1,49.38,45,49.38,0,823
0.0021242,3.54033e-05,0.0559571,-0.351993,4.87609,1,49.44,45,49.44,0,824
0.002097,3.49499e-05,0.0557758,-0.351259,4.8784,1,49.5,45,49.5,0,825
0.00206979,3.44966e-05,0.0555945,-0.350525,4.88072,1,49.56,45,49.56,0,826
0.0020426,3.40433e-05,0.0554132,-0.349792,4.88304,1,49.62,45,49.62,0,827
0.00201539,3.35899e-05,0.0552319,-0.349058,4.88536,1,49.68,45,49.68,0,828
0.00198819,3.31366e-05,0.0550506,-0.348324,4.88768,1,49.74,45,49.74,0,829
0.00196099,3.26832e-05,0.0548693,-0.347591,4.88999,1,49.8,45,49.8,0,830
0.00193379,3.22299e-05,0.054688,-0.346857,4.89231,1,49.86,45,49.86,0,831
0.00190659,3.17766e-05,0.0545066,-0.346123,4.89463,1,49.92,45,49.92,0,832
0.00187939,3.13232e-05,0.0543253,-0.345389,4.89695,1,49.98,45,49.98,0,833
0.00185563,3.09272e-05,0.0541265,-0.344665,4.89903,1,50.04,45,50.04,0,834
0.00183359,3.05598e-05,0.0539189,-0.343945,4.90099,1,50.1,45,50.1,0,835
0.00181155,3.01924e-05,0.0537113,-0.343225,4.90295,1,50.16,45,50.16,0,836
0.0017895,2.98251e-05,0.0535037,-0.342505,4.90492,1,50.22,45,50.22,0,837
0.00176746,2.94577e-05,0.0532961,-0.341785,4.90688,1,50.28,45,50.28,0,838
0.00174542,2.90903e-05,0.0530885,-0.341065,4.90885,1,50.34,45,50.34,0,839
0.00172337,2.87229e-05,0.0528809,-0.340345,4.91081,1,50.4,45,50.4,0,840
0.00170133,2.83555e-05,0.0526733,-0.339625,4.91277,1,50.46,45,50.46,0,841
0.00167929,2.79882e-05,0.0524657,-0.338905,4.91474,1,50.52,45,50.52,0,842
0.00165725,2.76208e-05,0.0522581,-0.338185,4.9167,1,50.58,45,50.58,0,843
0.0016352,2.72534e-05,0.0520505,-0.337465,4.91866,1,50.64,45,50.64,0,844
0.00161316,2.6886e-05,0.0518428,-0.336745,4.92063,1,50.7,45,50.7,0,845
0.00159112,2.65187e-05,0.0516353,-0.336025,4.92259,1,50.76,45,50.76,0,846
0.00156908,2.61513e-05,0.0514276,-0.335305,4.92456,1,50.82,45,50.82,0,847
0.00154703,2.57839e-05,0.05122,-0.334586,4.92652,1,50.88,45,50.88,0,848
0.00152499,2.54165e-05,0.0510124,-0.333866,4.92848,1,50.94,45,50.94,0,849
0.00150295,2.50491e-05,0.0508048,-0.333146,4.93045,1,51,45,51,0,850
0.00148495,2.47492e-05,0.0505773,-0.332436,4.93214,1,51.06,45,51.06,0,851
0.00146696,2.44494e-05,0.0503497,-0.331727,4.93384,1,51.12,45,51.12,0,852
0.00144897,2.41495e-05,0.0501221,-0.331017,4.93553,1,51.18,45,51.18,0,853
0.00143098,2.38496e-05,0.0498946,-0.330307,4.93723,1,51.24,45,51.24,0,854
0.00141298,2.35497e-05,0.049667,-0.329598,4.93892,1,51.3,45,51.3,0,855
0.00139499,2.32499e-05,0.0494395,-0.328888,4.94062,1,51.36,45,51.36,0,856
0.001377,2.295e-05,0.0492119,-0.328179,4.94231,1,51.42,45,51.42,0,857
0.00135901,2.26501e-05,0.0489843,-0.327469,4.94401,1,51.48,45,51.48,0,858
0.00134101,2.23502e-05,0.0487568,-0.32676,4.9457,1,51.54,45,51.54,0,859
0.00132302,2.20504e-05,0.0485292,-0.32605,4.9474,1,51.6,45,51.6,0,860
0.00130503,2.17505e-05,0.0483017,-0.325341,4.94909,1,51.66,45,51.66,0,861
0.00128704,2.14506e-05,0.0480741,-0.324631,4.95079,1,51.72,45,51.72,0,862
0.00126904,2.11507e-05,0.0478465,-0.323922,4.95248,1,51.78,45,51.78,0,863
0.00125105,2.08508e-05,0.047619,-0.323212,4.95418,1,51.84,45,51.84,0,864
0.00123306,2.0551e-05,0.0473914,-0.322503,4.95587,1,51.9,45,51.9,0,865
0.00121507,2.02511e-05,0.0471639,-0.321793,4.95757,1,51.96,45,51.96,0,866
0.00119833,1.99722e-05,0.0469261,-0.321149,4.95908,1,52.02,45,52.02,0,867
0.00118411,1.97351e-05,0.0466679,-0.320637,4.96023,1,52.08,45,52.08,0,868
0.00116989,1.94981e-05,0.0464098,-0.320125,4.96138,1,52.14,45,52.14,0,869
0.00115567,1.92611e-05,0.0461516,-0.319612,4.96253,1,52.2,45,52.2,0,870
0.00114145,1.90241e-05,0.0458935,-0.3191,4.96368,1,52.26,45,52.26,0,871
0.00112723,1.87871e-05,0.0456353,-0.318588,4.96482,1,52.32,45,52.32,0,872
0.00111301,1.85501e-05,0.0453771,-0.318075,4.96597,1,52.38,45,52.38,0,873
0.00109879,1.83131e-05,0.045119,-0.317563,4.96712,1,52.44,45,52.44,0,874
0.00108457,1.80761e-05,0.0448608,-0.317051,4.96827,1,52.5,45,52.5,0,875
0.00107034,1.78391e-05,0.0446027,-0.316538,4.96942,1,52.56,45,52.56,0,876
0.00105612,1.76021e-05,0.0443445,-0.316026,4.97057,1,52.62,45,52.62,0,877
0.0010419,1.73651e-05,0.0440863,-0.315514,4.97171,1,52.68,45,52.68,0,878
0.00102768,1.7128e-05,0.0438282,-0.315002,4.97286,1,52.74,45,52.74,0,879
0.00101346,1.6891e-05,0.04357,-0.314489,4.97401,1,52.8,45,52.8,0,880
0.000999242,1.6654e-05,0.0433119,-0.313977,4.97516,1,52.86,45,52.86,0,881
0.000985022,1.6417e-05,0.0430537,-0.313465,4.97631,1,52.92,45,52.92,0,882
0.000970801,1.618e-05,0.0427955,-0.312952,4.97746,1,52.98,45,52.98,0,883
0.000958335,1.59722e-05,0.0425387,-0.312473,4.97852,1,53.04,45,53.04,0,884
0.000946747,1.57791e-05,0.0422825,-0.31201,4.97955,1,53.1,45,53.1,0,885
0.000935158,1.5586e-05,0.0420263,-0.311548,4.98057,1,53.16,45,53.16,0,886
0.00092357,1.53928e-05,0.0417701,-0.311085,4.9816,1,53.22,45,53.22,0,887
0.000911982,1.51997e-05,0.0415139,-0.310622,4.98263,1,53.28,45,53.28,0,888
0.000900394,1.50066e-05,0.0412577,-0.310159,4.98365,1,53.34,45,53.34,0,889
0.000888805,1.48134e-05,0.0410015,-0.309697,4.98468,1,53.4,45,53.4,0,890
0.000877217,1.46203e-05,0.0407453,-0.309234,4.9857,1,53.46,45,53.46,0,891
0.000865629,1.44271e-05,0.0404891,-0.308771,4.98673,1,53.52,45,53.52,0,892
0.00085404,1.4234e-05,0.0402328,-0.308308,4.98775,1,53.58,45,53.58,0,893
0.000842453,1.40409e-05,0.0399767,-0.307846,4.98878,1,53.64,45,53.64,0,894
0.000830864,1.38477e-05,0.0397204,-0.307383,4.9898,1,53.7,45,53.7,0,895
0.000819276,1.36546e-05,0.0394643,-0.30692,4.99083,1,53.76,45,53.76,0,896
0.000807688,1.34615e-05,0.039208,-0.306457,4.99186,1,53.82,45,53.82,0,897
0.000796099,1.32683e-05,0.0389518,-0.305995,4.99288,1,53.88,45,53.88,0,898
0.000784512,1.30752e-05,0.0386956,-0.305532,4.99391,1,53.94,45,53.94,0,899
0.000772923,1.28821e-05,0.0384394,-0.305069,4.99493,1,54,45,54,0,900
0.000763932,1.27322e-05,0.0382273,-0.304704,4.99578,1,54.06,45,54.06,0,901
0.00075494,1.25823e-05,0.0380151,-0.304339,4.99662,1,54.12,45,54.12,0,902
