k,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
0.0884318,1,0.0927267,0.100227,0,0.125,948,0
0.0883613,1,0.0928245,0.100325,0,0.125,949,0
0.0882908,1,0.0929224,0.100422,0,0.125,950,0
0.0882202,1,0.0930202,0.10052,0,0.125,951,0
0.0881497,1,0.093118,0.100618,0,0.125,952,0
0.0880783,1,0.0932158,0.100716,0,0.125,953,0
0.0880067,1,0.0933136,0.100814,0,0.125,954,0
0.087935,1,0.0934114,0.100911,0,0.125,955,0
0.0878634,1,0.0935092,0.101009,0,0.125,956,0
0.0877917,1,0.093607,0.101107,0,0.125,957,0
0.0877198,1,0.0937049,0.101205,0,0.125,958,0
0.0876443,1,0.0938027,0.101303,0,0.125,959,0
0.0875688,1,0.0939005,0.1014,0,0.125,960,0
0.0874933,1,0.0939983,0.101498,0,0.125,961,0
0.0874178,1,0.0940961,0.101596,0,0.125,962,0
0.0873423,1,0.0941939,0.101694,0,0.125,963,0
0.087267,1,0.0942917,0.101792,0,0.125,964,0
0.0871918,1,0.0943895,0.10189,0,0.125,965,0
0.0871166,1,0.0944874,0.101987,0,0.125,966,0
0.0870414,1,0.0945852,0.102085,0,0.125,967,0
0.0869662,1,0.094683,0.102183,0,0.125,968,0
0.086891,1,0.0947808,0.102281,0,0.125,969,0
0.0868194,1,0.0948786,0.102379,0,0.125,970,0
0.0867487,1,0.0949764,0.102476,0,0.125,971,0
0.086678,1,0.0950742,0.102574,0,0.125,972,0
0.0866073,1,0.095172,0.102672,0,0.125,973,0
0.0865366,1,0.0952699,0.10277,0,0.125,974,0
0.0864663,1,0.0953677,0.102868,0,0.125,975,0
0.0863984,1,0.0954655,0.102965,0,0.125,976,0
0.0863304,1,0.0955633,0.103063,0,0.125,977,0
0.0862625,1,0.0956611,0.103161,0,0.125,978,0
0.0861945,1,0.0957589,0.103259,0,0.125,979,0
0.0861266,1,0.0958567,0.103357,0,0.125,980,0
0.0860568,1,0.0959546,0.103455,0,0.125,981,0
0.0859853,1,0.0960524,0.103552,0,0.125,982,0
0.0859138,1,0.0961502,0.10365,0,0.125,983,0
0.0858422,1,0.096248,0.103748,0,0.125,984,0
0.0857707,1,0.0963458,0.103846,0,0.125,985,0
0.0856992,1,0.0964436,0.103944,0,0.125,986,0
0.0856269,1,0.0965414,0.104041,0,0.125,987,0
0.0855545,1,0.0966392,0.104139,0,0.125,988,0
0.0854822,1,0.0967371,0.104237,0,0.125,989,0
0.0854098,1,0.0968349,0.104335,0,0.125,990,0
0.0853374,1,0.0969327,0.104433,0,0.125,991,0
0.0852751,1,0.0970305,0.10453,0,0.125,992,0
0.0852512,1,0.0971283,0.104628,0,0.125,993,0
0.0852272,1,0.0972261,0.104726,0,0.125,994,0
0.0852033,1,0.0973239,0.104824,0,0.125,995,0
0.0851793,1,0.0974218,0.104922,0,0.125,996,0
0.0851554,1,0.0975196,0.10502,0,0.125,997,0
nan,0,0.0976174,0.105117,0,0.125,998,0
nan,0,0.0977152,0.105215,0,0.125,999,0
nan,0,0.097813,0.105313,0,0.125,1000,0
