x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
2963	27.5596	4.57797e-05	1.23854e-06
2964	27.549	4.57621e-05	1.23759e-06
2965	27.5426	4.57514e-05	1.23701e-06
2966	27.5127	4.57018e-05	1.23433e-06
2967	27.4928	4.56687e-05	1.23255e-06
2968	27.4852	4.56561e-05	1.23186e-06
2969	27.4535	4.56035e-05	1.22902e-06
2970	27.4499	4.55975e-05	1.2287e-06
2971	27.4298	4.5564e-05	1.2269e-06
2972	27.4085	4.55286e-05	1.22499e-06
2973	27.3988	4.55126e-05	1.22413e-06
2974	27.3814	4.54837e-05	1.22258e-06
2975	27.3452	4.54236e-05	1.21935e-06
2976	27.3402	4.54153e-05	1.2189e-06
2977	27.3251	4.53902e-05	1.21756e-06
2978	27.2866	4.53263e-05	1.21413e-06
2979	27.2651	4.52905e-05	1.21221e-06
2980	27.2626	4.52863e-05	1.21199e-06
2981	27.2328	4.52369e-05	1.20934e-06
2982	27.2206	4.52166e-05	1.20826e-06
2983	27.2002	4.51826e-05	1.20645e-06
2984	27.1844	4.51564e-05	1.20504e-06
2985	27.1774	4.51448e-05	1.20442e-06
2986	27.1573	4.51113e-05	1.20264e-06
2987	27.1294	4.5065e-05	1.20017e-06
2988	27.1149	4.5041e-05	1.19889e-06
2989	27.1118	4.50358e-05	1.19862e-06
2990	27.0975	4.50121e-05	1.19735e-06
2991	27.0863	4.49934e-05	1.19636e-06
2992	27.0707	4.49676e-05	1.19499e-06
2993	27.054	4.49399e-05	1.19352e-06
2994	27.0376	4.49126e-05	1.19207e-06
2995	27.0094	4.48657e-05	1.18958e-06
2996	26.9979	4.48467e-05	1.18857e-06
2997	26.9855	4.48261e-05	1.18748e-06
2998	26.9639	4.47901e-05	1.18558e-06
2999	26.9417	4.47532e-05	1.18362e-06
3000	26.9161	4.47108e-05	1.18138e-06
3001	26.9052	4.46926e-05	1.18042e-06
3002	26.8885	4.46649e-05	1.17895e-06
3003	26.8763	4.46447e-05	1.17789e-06
3004	26.8593	4.46164e-05	1.1764e-06
3005	26.8455	4.45935e-05	1.17519e-06
3006	26.8217	4.4554e-05	1.17311e-06
3007	26.8002	4.45182e-05	1.17122e-06
3008	26.7843	4.44918e-05	1.16983e-06
3009	26.7799	4.44846e-05	1.16945e-06
3010	26.7598	4.4451e-05	1.16769e-06
3011	26.7514	4.44372e-05	1.16696e-06
3012	26.7488	4.44328e-05	1.16673e-06
3013	26.7243	4.43921e-05	1.1646e-06
3014	26.7014	4.43541e-05	1.1626e-06
3015	26.6814	4.43208e-05	1.16086e-06
3016	26.6698	4.43017e-05	1.15986e-06
3017	26.6567	4.42799e-05	1.15872e-06
3018	26.646	4.42621e-05	1.15778e-06
3019	26.6375	4.4248e-05	1.15705e-06
3020	26.629	4.42338e-05	1.15631e-06
3021	26.6113	4.42044e-05	1.15477e-06
3022	26.5781	4.41493e-05	1.1519e-06
3023	26.5564	4.41132e-05	1.15001e-06
3024	26.5478	4.4099e-05	1.14927e-06
3025	26.5386	4.40836e-05	1.14847e-06
3026	26.5272	4.40647e-05	1.14749e-06
3027	26.5003	4.402e-05	1.14516e-06
3028	26.4915	4.40054e-05	1.1444e-06
3029	26.4755	4.39789e-05	1.14302e-06
3030	26.4587	4.3951e-05	1.14157e-06
3031	26.4522	4.39402e-05	1.14101e-06
3032	26.43	4.39032e-05	1.13909e-06
3033	26.4007	4.38546e-05	1.13656e-06
3034	26.3799	4.382e-05	1.13477e-06
3035	26.374	4.38103e-05	1.13427e-06
3036	26.3539	4.37769e-05	1.13254e-06
3037	26.3232	4.37258e-05	1.1299e-06
3038	26.3123	4.37078e-05	1.12897e-06
3039	26.3042	4.36943e-05	1.12827e-06
3040	26.2915	4.36733e-05	1.12719e-06
3041	26.2699	4.36374e-05	1.12534e-06
3042	26.266	4.36309e-05	1.125e-06
3043	26.2444	4.3595e-05	1.12315e-06
3044	26.2357	4.35805e-05	1.1224e-06
3045	26.215	4.35462e-05	1.12064e-06
3046	26.2123	4.35417e-05	1.12041e-06
3047	26.1911	4.35065e-05	1.11859e-06
3048	26.1789	4.34862e-05	1.11755e-06
3049	26.1624	4.34587e-05	1.11614e-06
3050	26.1324	4.34089e-05	1.11358e-06
3051	26.1315	4.34074e-05	1.1135e-06
3052	26.0949	4.33467e-05	1.11039e-06
3053	26.0842	4.33289e-05	1.10948e-06
3054	26.0675	4.33011e-05	1.10806e-06
3055	26.0592	4.32873e-05	1.10735e-06
3056	26.0499	4.32718e-05	1.10656e-06
3057	26.0136	4.32116e-05	1.10348e-06
3058	26.0022	4.31927e-05	1.10252e-06
3059	25.995	4.31808e-05	1.10191e-06
3060	25.9769	4.31506e-05	1.10037e-06
3061	25.953	4.3111e-05	1.09835e-06
3062	25.9461	4.30994e-05	1.09776e-06
3063	25.9289	4.30708e-05	1.0963e-06
3064	25.9131	4.30446e-05	1.09497e-06
3065	25.9008	4.30242e-05	1.09393e-06
3066	25.8828	4.29943e-05	1.09241e-06
3067	25.879	4.29879e-05	1.09209e-06
3068	25.8537	4.2946e-05	1.08996e-06
3069	25.8454	4.29322e-05	1.08926e-06
3070	25.8318	4.29097e-05	1.08811e-06
3071	25.8262	4.29003e-05	1.08764e-06
3072	25.7967	4.28514e-05	1.08516e-06
3073	25.7752	4.28156e-05	1.08335e-06
3074	25.772	4.28103e-05	1.08308e-06
3075	25.7463	4.27676e-05	1.08092e-06
3076	25.7319	4.27437e-05	1.07972e-06
3077	25.7103	4.27077e-05	1.0779e-06
3078	25.6903	4.26745e-05	1.07622e-06
3079	25.687	4.2669e-05	1.07594e-06
3080	25.6692	4.26394e-05	1.07445e-06
3081	25.6556	4.26169e-05	1.07332e-06
3082	25.6337	4.25806e-05	1.07149e-06
3083	25.6161	4.25513e-05	1.07002e-06
3084	25.601	4.25263e-05	1.06876e-06
3085	25.5897	4.25075e-05	1.06781e-06
3086	25.5693	4.24736e-05	1.06611e-06
3087	25.5523	4.24454e-05	1.06469e-06
3088	25.5456	4.24342e-05	1.06413e-06
3089	25.5297	4.24078e-05	1.06281e-06
3090	25.5065	4.23693e-05	1.06088e-06
3091	25.4883	4.23389e-05	1.05936e-06
3092	25.4792	4.23239e-05	1.05861e-06
