x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
872	76.9587	0.000247562	2.55787e-05
873	76.8716	0.000247282	2.55208e-05
874	76.7008	0.000246732	2.54076e-05
875	76.6429	0.000246546	2.53692e-05
876	76.4837	0.000246034	2.5264e-05
877	76.3126	0.000245483	2.5151e-05
878	76.1226	0.000244872	2.5026e-05
879	76.1002	0.0002448	2.50112e-05
880	76.0434	0.000244617	2.49739e-05
881	75.9479	0.00024431	2.49112e-05
882	75.8468	0.000243985	2.48449e-05
883	75.7675	0.00024373	2.4793e-05
884	75.6352	0.000243304	2.47065e-05
885	75.4928	0.000242846	2.46136e-05
886	75.4443	0.00024269	2.4582e-05
887	75.2784	0.000242157	2.4474e-05
888	75.2695	0.000242128	2.44682e-05
889	75.0733	0.000241497	2.43407e-05
890	75.0491	0.000241419	2.43251e-05
891	74.969	0.000241161	2.42732e-05
892	74.8483	0.000240773	2.41951e-05
893	74.7293	0.00024039	2.41182e-05
894	74.6765	0.000240221	2.40842e-05
895	74.5478	0.000239806	2.40012e-05
896	74.3909	0.000239302	2.39003e-05
897	74.2761	0.000238932	2.38266e-05
898	74.2179	0.000238745	2.37892e-05
899	74.0767	0.000238291	2.36988e-05
900	73.935	0.000237835	2.36083e-05
901	73.9128	0.000237764	2.35941e-05
902	73.7415	0.000237213	2.34848e-05
903	73.6446	0.000236901	2.34231e-05
904	73.5472	0.000236588	2.33612e-05
905	73.45	0.000236275	2.32995e-05
906	73.2669	0.000235686	2.31835e-05
907	73.1719	0.00023538	2.31234e-05
908	73.1131	0.000235191	2.30863e-05
909	72.9344	0.000234616	2.29735e-05
910	72.8273	0.000234272	2.29061e-05
911	72.6858	0.000233817	2.28172e-05
912	72.6627	0.000233742	2.28027e-05
913	72.5589	0.000233409	2.27376e-05
914	72.3635	0.00023278	2.26153e-05
915	72.2807	0.000232514	2.25636e-05
916	72.1507	0.000232095	2.24825e-05
917	72.0791	0.000231865	2.24379e-05
918	72.0107	0.000231645	2.23953e-05
919	71.8242	0.000231045	2.22795e-05
920	71.7783	0.000230897	2.2251e-05
921	71.6361	0.00023044	2.21629e-05
922	71.5447	0.000230146	2.21064e-05
923	71.426	0.000229764	2.20331e-05
924	71.4091	0.00022971	2.20227e-05
925	71.3054	0.000229376	2.19588e-05
926	71.2538	0.00022921	2.1927e-05
927	71.0328	0.000228499	2.17912e-05
928	70.9594	0.000228263	2.17462e-05
929	70.8964	0.000228061	2.17076e-05
930	70.7238	0.000227505	2.1602e-05
931	70.5604	0.00022698	2.15023e-05
932	70.5229	0.000226859	2.14795e-05
933	70.4775	0.000226713	2.14519e-05
934	70.4553	0.000226642	2.14383e-05
935	70.3567	0.000226324	2.13783e-05
936	70.2538	0.000225993	2.13158e-05
937	70.0882	0.000225461	2.12155e-05
938	70.0051	0.000225193	2.11652e-05
939	69.9588	0.000225044	2.11372e-05
940	69.7176	0.000224269	2.09917e-05
941	69.6431	0.000224029	2.09469e-05
942	69.5978	0.000223883	2.09196e-05
943	69.4345	0.000223358	2.08216e-05
944	69.3482	0.00022308	2.07698e-05
945	69.2499	0.000222764	2.0711e-05
946	69.2094	0.000222634	2.06868e-05
947	69.1535	0.000222454	2.06534e-05
948	69.0121	0.000221999	2.0569e-05
949	68.9757	0.000221882	2.05473e-05
950	68.7554	0.000221173	2.04163e-05
951	68.7522	0.000221163	2.04144e-05
952	68.6928	0.000220972	2.03791e-05
953	68.5362	0.000220468	2.02863e-05
954	68.4272	0.000220118	2.02219e-05
955	68.366	0.000219921	2.01857e-05
956	68.2318	0.000219489	2.01065e-05
957	68.1267	0.000219151	2.00446e-05
958	68.1132	0.000219107	2.00367e-05
959	67.986	0.000218698	1.99619e-05
960	67.9516	0.000218588	1.99417e-05
961	67.7729	0.000218013	1.9837e-05
962	67.7301	0.000217875	1.98119e-05
963	67.6129	0.000217498	1.97435e-05
964	67.5067	0.000217157	1.96815e-05
965	67.3046	0.000216506	1.95638e-05
966	67.2609	0.000216366	1.95384e-05
967	67.1536	0.000216021	1.94761e-05
968	67.1084	0.000215875	1.94499e-05
969	66.9829	0.000215471	1.93772e-05
970	66.9058	0.000215224	1.93326e-05
971	66.8254	0.000214965	1.92862e-05
972	66.6754	0.000214482	1.91997e-05
973	66.6457	0.000214387	1.91826e-05
974	66.5006	0.00021392	1.90992e-05
975	66.3419	0.00021341	1.90081e-05
976	66.2263	0.000213038	1.89419e-05
977	66.0978	0.000212624	1.88685e-05
978	65.9734	0.000212224	1.87975e-05
979	65.9012	0.000211992	1.87564e-05
980	65.8736	0.000211903	1.87407e-05
981	65.7693	0.000211568	1.86814e-05
982	65.7483	0.0002115	1.86695e-05
983	65.5571	0.000210885	1.8561e-05
984	65.5184	0.000210761	1.85392e-05
985	65.4161	0.000210431	1.84813e-05
986	65.3561	0.000210239	1.84474e-05
987	65.2147	0.000209784	1.83677e-05
988	65.1335	0.000209522	1.8322e-05
989	65.0222	0.000209164	1.82594e-05
990	64.9669	0.000208986	1.82283e-05
991	64.9154	0.000208821	1.81995e-05
992	64.8462	0.000208598	1.81607e-05
993	64.7216	0.000208197	1.8091e-05
994	64.6709	0.000208034	1.80626e-05
995	64.6037	0.000207818	1.80251e-05
996	64.4669	0.000207378	1.79488e-05
997	64.3832	0.000207109	1.79023e-05
998	64.2765	0.000206766	1.7843e-05
999	64.2319	0.000206622	1.78182e-05
1000	64.1142	0.000206244	1.7753e-05
1001	64.0192	0.000205938	1.77004e-05
1002	63.977	0.000205802	1.76771e-05
1003	63.852	0.0002054	1.76081e-05
1004	63.7649	0.00020512	1.75601e-05
1005	63.656	0.000204769	1.75001e-05
1006	63.6471	0.000204741	1.74953e-05
1007	63.5893	0.000204555	1.74635e-05
1008	63.5384	0.000204391	1.74355e-05
1009	63.4073	0.000203969	1.73637e-05
1010	63.3089	0.000203653	1.73098e-05
1011	63.1187	0.000203041	1.7206e-05
1012	63.0332	0.000202766	1.71594e-05
1013	62.9599	0.00020253	1.71195e-05
1014	62.8886	0.000202301	1.70808e-05
1015	62.8086	0.000202044	1.70373e-05
1016	62.7335	0.000201802	1.69966e-05
1017	62.6021	0.000201379	1.69255e-05
1018	62.5556	0.00020123	1.69003e-05
1019	62.5189	0.000201112	1.68805e-05
1020	62.3751	0.000200649	1.6803e-05
1021	62.2678	0.000200304	1.67452e-05
1022	62.177	0.000200012	1.66964e-05
1023	62.0955	0.00019975	1.66526e-05
1024	62.0298	0.000199538	1.66174e-05
1025	61.9962	0.00019943	1.65994e-05
1026	61.9436	0.000199261	1.65713e-05
1027	61.9111	0.000199157	1.65539e-05
1028	61.7647	0.000198685	1.64757e-05
1029	61.6602	0.000198349	1.642e-05
1030	61.6524	0.000198324	1.64159e-05
1031	61.4924	0.00019781	1.63308e-05
1032	61.4434	0.000197652	1.63048e-05
1033	61.3585	0.000197379	1.62597e-05
1034	61.3351	0.000197304	1.62473e-05
1035	61.2125	0.000196909	1.61824e-05
1036	61.145	0.000196692	1.61467e-05
1037	61.0846	0.000196498	1.61149e-05
1038	60.9888	0.00019619	1.60644e-05
1039	60.9633	0.000196107	1.60509e-05
1040	60.7344	0.000195371	1.59306e-05
1041	60.6655	0.00019515	1.58945e-05
1042	60.5325	0.000194722	1.58249e-05
1043	60.4819	0.000194559	1.57984e-05
1044	60.4099	0.000194327	1.57608e-05
1045	60.358	0.00019416	1.57338e-05
1046	60.256	0.000193832	1.56807e-05
1047	60.2129	0.000193694	1.56582e-05
1048	60.0785	0.000193261	1.55884e-05
1049	60.0422	0.000193145	1.55696e-05
1050	60.0219	0.000193079	1.5559e-05
1051	59.921	0.000192755	1.55068e-05
1052	59.8245	0.000192444	1.54569e-05
1053	59.747	0.000192195	1.54169e-05
1054	59.6434	0.000191862	1.53634e-05
1055	59.499	0.000191397	1.52891e-05
1056	59.4376	0.0001912	1.52576e-05
1057	59.3941	0.00019106	1.52353e-05
1058	59.283	0.000190702	1.51783e-05
1059	59.1684	0.000190334	1.51197e-05
1060	59.1142	0.000190159	1.5092e-05
1061	59.0666	0.000190006	1.50677e-05
1062	58.967	0.000189686	1.50169e-05
1063	58.9445	0.000189614	1.50055e-05
1064	58.8363	0.000189265	1.49504e-05
1065	58.7922	0.000189124	1.4928e-05
1066	58.6998	0.000188826	1.48812e-05
1067	58.5864	0.000188462	1.48237e-05
1068	58.5215	0.000188253	1.47909e-05
1069	58.4979	0.000188177	1.4779e-05
1070	58.3971	0.000187853	1.47281e-05
1071	58.3021	0.000187547	1.46802e-05
1072	58.2278	0.000187308	1.46428e-05
1073	58.1782	0.000187149	1.46179e-05
1074	58.1054	0.000186914	1.45813e-05
1075	58.0025	0.000186583	1.45297e-05
1076	57.9444	0.000186396	1.45006e-05
1077	57.9245	0.000186332	1.44907e-05
1078	57.879	0.000186186	1.44679e-05
1079	57.8299	0.000186028	1.44434e-05
1080	57.7258	0.000185693	1.43914e-05
1081	57.6843	0.00018556	1.43707e-05
1082	57.5793	0.000185222	1.43184e-05
1083	57.513	0.000185009	1.42855e-05
1084	57.4421	0.00018478	1.42503e-05
1085	57.3588	0.000184513	1.4209e-05
1086	57.2709	0.00018423	1.41655e-05
1087	57.1812	0.000183941	1.41211e-05
1088	57.1491	0.000183838	1.41053e-05
1089	57.0564	0.00018354	1.40596e-05
1090	57.0023	0.000183366	1.40329e-05
1091	56.8606	0.00018291	1.39633e-05
1092	56.7816	0.000182656	1.39245e-05
1093	56.6394	0.000182198	1.38548e-05
1094	56.5714	0.00018198	1.38215e-05
1095	56.517	0.000181805	1.3795e-05
1096	56.4727	0.000181662	1.37734e-05
1097	56.3801	0.000181364	1.37282e-05
1098	56.2767	0.000181032	1.36779e-05
1099	56.2602	0.000180978	1.36699e-05
1100	56.1656	0.000180674	1.3624e-05
1101	56.0949	0.000180447	1.35897e-05
1102	56.041	0.000180274	1.35636e-05
