t	tSc	energy	enScaled
19.074	5.78819415	2.4339E-06	1.00010018570801
19.089	5.8095528	2.4339E-06	1.00010018570801
19.104	5.83091145	2.4339E-06	1.00010018570801
19.119	5.8522701	2.4339E-06	1.00010018570801
19.134	5.87362875	2.4339E-06	1.00010018570801
19.149	5.8949874	2.4339E-06	1.00010018570801
19.164	5.91634605	2.4339E-06	1.00010018570801
19.179	5.9377047	2.4338E-06	1.00005909526938
19.194	5.95906335	2.4338E-06	1.00005909526938
19.209	5.980422	2.4338E-06	1.00005909526938
19.224	6.00178065	2.4338E-06	1.00005909526938
19.239	6.0231393	2.4338E-06	1.00005909526938
19.254	6.04449795	2.4338E-06	1.00005909526938
19.269	6.0658566	2.4339E-06	1.00010018570801
19.284	6.08721525	2.4339E-06	1.00010018570801
19.299	6.1085739	2.4339E-06	1.00010018570801
19.314	6.12993255	2.4339E-06	1.00010018570801
19.329	6.1512912	2.4339E-06	1.00010018570801
19.344	6.17264985	2.4339E-06	1.00010018570801
19.359	6.1940085	2.4339E-06	1.00010018570801
19.374	6.21536715	2.4339E-06	1.00010018570801
19.389	6.2367258	2.4339E-06	1.00010018570801
19.404	6.25808445	2.4339E-06	1.00010018570801
19.419	6.2794431	2.4339E-06	1.00010018570801
19.434	6.30080175	2.4339E-06	1.00010018570801
19.449	6.3221604	2.4339E-06	1.00010018570801
19.464	6.34351905	2.4339E-06	1.00010018570801
19.479	6.3648777	2.4339E-06	1.00010018570801
19.494	6.38623635	2.4339E-06	1.00010018570801
19.509	6.407595	2.4339E-06	1.00010018570801
19.524	6.42895365	2.4339E-06	1.00010018570801
19.539	6.4503123	2.4338E-06	1.00005909526938
19.554	6.47167095	2.4338E-06	1.00005909526938
19.569	6.4930296	2.4338E-06	1.00005909526938
19.584	6.51438825	2.4339E-06	1.00010018570801
19.599	6.5357469	2.4339E-06	1.00010018570801
19.614	6.55710555	2.4339E-06	1.00010018570801
19.629	6.5784642	2.4339E-06	1.00010018570801
19.644	6.59982285	2.4339E-06	1.00010018570801
19.659	6.6211815	2.4339E-06	1.00010018570801
19.674	6.64254015	2.4339E-06	1.00010018570801
19.689	6.6638988	2.4339E-06	1.00010018570801
19.704	6.68525745	2.4339E-06	1.00010018570801
19.719	6.7066161	2.4339E-06	1.00010018570801
19.734	6.72797475	2.4339E-06	1.00010018570801
19.749	6.7493334	2.4339E-06	1.00010018570801
19.764	6.77069205	2.4339E-06	1.00010018570801
19.779	6.7920507	2.4339E-06	1.00010018570801
19.794	6.81340935	2.4339E-06	1.00010018570801
19.809	6.834768	2.4339E-06	1.00010018570801
