"N","Time","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(energy)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(energy)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(energy)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(energy)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(energy)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(energy)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(energy)","vtkValidPointMask"
1,70.818,1.9275e-05,-1.255e-28,-6.907e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.255e-28,-6.907e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.255e-28,-6.907e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.255e-28,-6.907e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.255e-28,-6.907e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.255e-28,-6.907e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.833,1.9275e-05,-1.2369e-28,-1.0784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2369e-28,-1.0784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2369e-28,-1.0784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2369e-28,-1.0784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2369e-28,-1.0784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2369e-28,-1.0784e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.848,1.9275e-05,-1.2211e-28,-1.4519e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2211e-28,-1.4519e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2211e-28,-1.4519e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2211e-28,-1.4519e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2211e-28,-1.4519e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2211e-28,-1.4519e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.863,1.9275e-05,-1.2055e-28,-1.7986e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2055e-28,-1.7986e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2055e-28,-1.7986e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2055e-28,-1.7986e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2055e-28,-1.7986e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2055e-28,-1.7986e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.878,1.9275e-05,-1.1875e-28,-2.1116e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1875e-28,-2.1116e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1875e-28,-2.1116e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1875e-28,-2.1116e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1875e-28,-2.1116e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1875e-28,-2.1116e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.893,1.9275e-05,-1.1741e-28,-2.3877e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1741e-28,-2.3877e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1741e-28,-2.3877e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1741e-28,-2.3877e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1741e-28,-2.3877e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1741e-28,-2.3877e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.908,1.9275e-05,-1.1613e-28,-2.6257e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1613e-28,-2.6257e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1613e-28,-2.6257e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1613e-28,-2.6257e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1613e-28,-2.6257e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1613e-28,-2.6257e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,70.923,1.9275e-05,-1.1495e-28,-2.8134e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1495e-28,-2.8134e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1495e-28,-2.8134e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1495e-28,-2.8134e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1495e-28,-2.8134e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1495e-28,-2.8134e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,70.938,1.9275e-05,-1.1389e-28,-2.9485e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1389e-28,-2.9485e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1389e-28,-2.9485e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1389e-28,-2.9485e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1389e-28,-2.9485e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1389e-28,-2.9485e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,70.953,1.9275e-05,-1.1315e-28,-3.0356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1315e-28,-3.0356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1315e-28,-3.0356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1315e-28,-3.0356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1315e-28,-3.0356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1315e-28,-3.0356e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.968,1.9275e-05,-1.1289e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.983,1.9275e-05,-1.1296e-28,-3.0659e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1296e-28,-3.0659e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1296e-28,-3.0659e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1296e-28,-3.0659e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1296e-28,-3.0659e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1296e-28,-3.0659e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,70.998,1.9275e-05,-1.1325e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1325e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1325e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1325e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1325e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1325e-28,-2.9964e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.013,1.9275e-05,-1.138e-28,-2.8696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.138e-28,-2.8696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.138e-28,-2.8696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.138e-28,-2.8696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.138e-28,-2.8696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.138e-28,-2.8696e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.028,1.9275e-05,-1.1455e-28,-2.6913e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1455e-28,-2.6913e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1455e-28,-2.6913e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1455e-28,-2.6913e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1455e-28,-2.6913e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1455e-28,-2.6913e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.043,1.9275e-05,-1.1556e-28,-2.4581e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1556e-28,-2.4581e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1556e-28,-2.4581e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1556e-28,-2.4581e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1556e-28,-2.4581e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1556e-28,-2.4581e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.058,1.9275e-05,-1.1682e-28,-2.1699e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1682e-28,-2.1699e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1682e-28,-2.1699e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1682e-28,-2.1699e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1682e-28,-2.1699e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1682e-28,-2.1699e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.073,1.9275e-05,-1.1839e-28,-1.8362e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1839e-28,-1.8362e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1839e-28,-1.8362e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1839e-28,-1.8362e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1839e-28,-1.8362e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1839e-28,-1.8362e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.088,1.9275e-05,-1.2037e-28,-1.4671e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2037e-28,-1.4671e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2037e-28,-1.4671e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2037e-28,-1.4671e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2037e-28,-1.4671e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2037e-28,-1.4671e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.103,1.9275e-05,-1.2228e-28,-1.0755e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2228e-28,-1.0755e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2228e-28,-1.0755e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2228e-28,-1.0755e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2228e-28,-1.0755e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2228e-28,-1.0755e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.118,1.9275e-05,-1.2423e-28,-6.6979e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2423e-28,-6.6979e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2423e-28,-6.6979e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2423e-28,-6.6979e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2423e-28,-6.6979e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2423e-28,-6.6979e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.133,1.9275e-05,-1.2611e-28,-2.5601e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2611e-28,-2.5601e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2611e-28,-2.5601e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2611e-28,-2.5601e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2611e-28,-2.5601e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2611e-28,-2.5601e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.148,1.9275e-05,-1.2794e-28,1.5212e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2794e-28,1.5212e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2794e-28,1.5212e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2794e-28,1.5212e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2794e-28,1.5212e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2794e-28,1.5212e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.163,1.9275e-05,-1.296e-28,5.4845e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.296e-28,5.4845e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.296e-28,5.4845e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.296e-28,5.4845e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.296e-28,5.4845e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.296e-28,5.4845e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.178,1.9275e-05,-1.3129e-28,9.3892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3129e-28,9.3892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3129e-28,9.3892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3129e-28,9.3892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3129e-28,9.3892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3129e-28,9.3892e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.193,1.9275e-05,-1.3311e-28,1.3191e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3311e-28,1.3191e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3311e-28,1.3191e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3311e-28,1.3191e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3311e-28,1.3191e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3311e-28,1.3191e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.208,1.9275e-05,-1.3479e-28,1.6766e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3479e-28,1.6766e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3479e-28,1.6766e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3479e-28,1.6766e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3479e-28,1.6766e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3479e-28,1.6766e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.223,1.9275e-05,-1.3628e-28,2.0028e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3628e-28,2.0028e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3628e-28,2.0028e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3628e-28,2.0028e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3628e-28,2.0028e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3628e-28,2.0028e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.238,1.9275e-05,-1.3769e-28,2.2924e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3769e-28,2.2924e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3769e-28,2.2924e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3769e-28,2.2924e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3769e-28,2.2924e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3769e-28,2.2924e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.253,1.9275e-05,-1.3905e-28,2.5452e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3905e-28,2.5452e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3905e-28,2.5452e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3905e-28,2.5452e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3905e-28,2.5452e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3905e-28,2.5452e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.268,1.9275e-05,-1.4025e-28,2.7525e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4025e-28,2.7525e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4025e-28,2.7525e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4025e-28,2.7525e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4025e-28,2.7525e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4025e-28,2.7525e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,71.283,1.9275e-05,-1.4093e-28,2.907e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4093e-28,2.907e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4093e-28,2.907e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4093e-28,2.907e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4093e-28,2.907e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4093e-28,2.907e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,71.298,1.9275e-05,-1.413e-28,3.0109e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.413e-28,3.0109e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.413e-28,3.0109e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.413e-28,3.0109e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.413e-28,3.0109e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.413e-28,3.0109e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.313,1.9275e-05,-1.4141e-28,3.0696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4141e-28,3.0696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4141e-28,3.0696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4141e-28,3.0696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4141e-28,3.0696e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4141e-28,3.0696e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.328,1.9275e-05,-1.4128e-28,3.0791e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4128e-28,3.0791e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4128e-28,3.0791e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4128e-28,3.0791e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4128e-28,3.0791e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4128e-28,3.0791e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.343,1.9275e-05,-1.4106e-28,3.0311e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4106e-28,3.0311e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4106e-28,3.0311e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4106e-28,3.0311e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4106e-28,3.0311e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4106e-28,3.0311e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.358,1.9275e-05,-1.4056e-28,2.925e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4056e-28,2.925e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4056e-28,2.925e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4056e-28,2.925e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4056e-28,2.925e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4056e-28,2.925e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.373,1.9275e-05,-1.3984e-28,2.765e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3984e-28,2.765e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3984e-28,2.765e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3984e-28,2.765e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3984e-28,2.765e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3984e-28,2.765e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.388,1.9275e-05,-1.3894e-28,2.5531e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3894e-28,2.5531e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3894e-28,2.5531e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3894e-28,2.5531e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3894e-28,2.5531e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3894e-28,2.5531e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.403,1.9275e-05,-1.3772e-28,2.2843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3772e-28,2.2843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3772e-28,2.2843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3772e-28,2.2843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3772e-28,2.2843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3772e-28,2.2843e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.418,1.9275e-05,-1.3629e-28,1.9661e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3629e-28,1.9661e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3629e-28,1.9661e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3629e-28,1.9661e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3629e-28,1.9661e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3629e-28,1.9661e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.433,1.9275e-05,-1.3467e-28,1.609e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3467e-28,1.609e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3467e-28,1.609e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3467e-28,1.609e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3467e-28,1.609e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3467e-28,1.609e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.448,1.9275e-05,-1.332e-28,1.224e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.332e-28,1.224e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.332e-28,1.224e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.332e-28,1.224e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.332e-28,1.224e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.332e-28,1.224e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.463,1.9275e-05,-1.3179e-28,8.2319e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3179e-28,8.2319e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3179e-28,8.2319e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3179e-28,8.2319e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3179e-28,8.2319e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3179e-28,8.2319e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
