x	ux	uy
-928	0.041205	0.10219
-927.5	0.036689	0.087576
-927	0.041383	0.068057
-926.5	0.041153	0.060729
-926	0.034602	0.06735
-925.5	0.040951	0.065741
-925	0.045149	0.075731
-924.5	0.040456	0.090461
-924	0.036771	0.10293
-923.5	0.03731	0.10287
-923	0.042949	0.083097
-922.5	0.042952	0.084177
-922	0.037115	0.10758
-921.5	0.041501	0.12763
-921	0.05461	0.13714
-920.5	0.067668	0.11308
-920	0.055714	0.064129
-919.5	0.027716	0.049766
-919	0.023169	0.063058
-918.5	0.033868	0.078246
-918	0.026081	0.090781
-917.5	0.019482	0.090303
-917	0.024401	0.097715
-916.5	0.023799	0.13082
-916	0.02593	0.14675
-915.5	0.031964	0.14312
-915	0.029254	0.14649
-914.5	0.036939	0.11726
-914	0.053304	0.074829
-913.5	0.047068	0.074201
-913	0.035263	0.1353
-912.5	0.03833	0.20084
-912	0.045127	0.17117
-911.5	0.044762	0.1197
-911	0.047873	0.12109
-910.5	0.049967	0.11703
-910	0.048664	0.06977
-909.5	0.043995	0.041995
-909	0.042078	0.051367
-908.5	0.051952	0.076375
-908	0.05364	0.099563
-907.5	0.046646	0.1018
-907	0.049789	0.083217
-906.5	0.046785	0.082223
-906	0.04084	0.081738
-905.5	0.035865	0.065631
-905	0.033232	0.069611
-904.5	0.033477	0.086515
-904	0.042537	0.088572
-903.5	0.043059	0.074965
-903	0.03049	0.073327
-902.5	0.027688	0.068713
-902	0.033851	0.1198
-901.5	0.032144	0.17487
-901	0.033242	0.11534
-900.5	0.038616	0.061024
-900	0.036679	0.067051
-899.5	0.040887	0.11067
-899	0.050316	0.1376
-898.5	0.045891	0.12813
-898	0.034344	0.10482
-897.5	0.022485	0.063449
-897	0.016363	0.053896
-896.5	0.02096	0.065335
-896	0.029952	0.076173
-895.5	0.035596	0.088204
-895	0.040829	0.090052
-894.5	0.043291	0.070439
-894	0.055668	0.078741
-893.5	0.062756	0.093991
-893	0.062249	0.091153
-892.5	0.04573	0.10126
-892	0.031921	0.089409
-891.5	0.028517	0.078058
-891	0.032077	0.093438
-890.5	0.041594	0.10008
-890	0.040647	0.092233
-889.5	0.030607	0.078274
-889	0.022466	0.057613
-888.5	0.019613	0.060417
-888	0.023704	0.066399
-887.5	0.0276	0.074574
-887	0.03024	0.11131
-886.5	0.025487	0.12054
-886	0.023308	0.098727
-885.5	0.02764	0.06501
-885	0.031023	0.045087
-884.5	0.036763	0.034895
-884	0.045052	0.039819
-883.5	0.042586	0.05816
-883	0.029779	0.05836
-882.5	0.025519	0.046672
-882	0.021816	0.055352
-881.5	0.025099	0.059525
-881	0.038218	0.069599
-880.5	0.045257	0.097621
-880	0.0371	0.087633
-879.5	0.039137	0.070617
-879	0.053193	0.051875
-878.5	0.046424	0.033048
-878	0.040911	0.039484
-877.5	0.049511	0.08127
-877	0.056931	0.11409
-876.5	0.0455	0.11034
-876	0.047321	0.10993
-875.5	0.060829	0.094975
-875	0.04523	0.072157
-874.5	0.03283	0.073197
-874	0.03651	0.076509
-873.5	0.033131	0.078158
-873	0.032669	0.096311
-872.5	0.032594	0.11003
-872	0.036862	0.094638
-871.5	0.036484	0.09012
-871	0.037	0.10671
-870.5	0.04089	0.12912
-870	0.039917	0.14701
-869.5	0.043831	0.14099
-869	0.042955	0.12561
-868.5	0.036576	0.1179
-868	0.033165	0.11305
-867.5	0.035873	0.096182
-867	0.034842	0.093497
-866.5	0.034908	0.075165
-866	0.042696	0.058815
-865.5	0.033987	0.07744
-865	0.030006	0.11258
-864.5	0.043867	0.096486
-864	0.051551	0.073898
-863.5	0.047069	0.076325
-863	0.037881	0.066481
-862.5	0.030737	0.051303
-862	0.03495	0.06355
-861.5	0.042649	0.088451
-861	0.046182	0.07537
-860.5	0.044589	0.076802
-860	0.044454	0.093989
-859.5	0.055753	0.11564
-859	0.05557	0.13217
-858.5	0.043371	0.1137
-858	0.040062	0.093514
-857.5	0.043565	0.097165
-857	0.043194	0.12298
-856.5	0.039919	0.13957
-856	0.033675	0.1474
-855.5	0.026539	0.12429
-855	0.022768	0.10722
-854.5	0.026805	0.086204
-854	0.037846	0.05909
-853.5	0.0454	0.069867
-853	0.045739	0.098834
-852.5	0.044068	0.094086
-852	0.039487	0.095043
-851.5	0.029695	0.11707
-851	0.042565	0.12915
-850.5	0.056196	0.13913
-850	0.041258	0.13514
-849.5	0.029708	0.12051
-849	0.032235	0.10973
-848.5	0.034687	0.10129
-848	0.038656	0.10473
-847.5	0.04689	0.10737
-847	0.050535	0.10587
-846.5	0.034918	0.089513
-846	0.032772	0.078932
-845.5	0.050016	0.073124
-845	0.049805	0.076555
-844.5	0.032416	0.094548
-844	0.027651	0.094536
-843.5	0.034508	0.088533
-843	0.02945	0.083499
-842.5	0.025137	0.10455
-842	0.026014	0.13495
-841.5	0.027347	0.12149
-841	0.041346	0.081865
-840.5	0.057562	0.07444
-840	0.054306	0.085361
-839.5	0.045953	0.072003
-839	0.035613	0.069591
-838.5	0.027509	0.088627
-838	0.023611	0.10859
-837.5	0.031762	0.096456
-837	0.045832	0.072311
-836.5	0.052161	0.079922
-836	0.054078	0.096768
-835.5	0.049688	0.087399
-835	0.04569	0.066977
-834.5	0.037571	0.076644
-834	0.032313	0.10563
-833.5	0.031964	0.1197
-833	0.025542	0.11938
-832.5	0.01919	0.14174
-832	0.027624	0.19701
-831.5	0.039658	0.19934
-831	0.044988	0.16472
-830.5	0.051766	0.11897
-830	0.050766	0.098629
-829.5	0.040059	0.11187
-829	0.029642	0.12636
-828.5	0.028563	0.10591
-828	0.033905	0.11454
-827.5	0.034624	0.10978
-827	0.023517	0.074679
-826.5	0.019698	0.063248
-826	0.032941	0.062697
-825.5	0.039052	0.081372
-825	0.038978	0.14179
-824.5	0.046723	0.17491
-824	0.03973	0.13903
-823.5	0.035064	0.10289
-823	0.048935	0.084275
-822.5	0.054175	0.10388
-822	0.048751	0.13675
-821.5	0.034734	0.12986
-821	0.02411	0.10528
-820.5	0.031195	0.11035
-820	0.040664	0.12098
-819.5	0.042392	0.1091
-819	0.044501	0.092017
-818.5	0.042242	0.087745
-818	0.050693	0.070008
-817.5	0.048208	0.066394
-817	0.036962	0.080167
-816.5	0.033098	0.10998
-816	0.031689	0.1297
-815.5	0.030216	0.14396
-815	0.028155	0.12502
-814.5	0.02545	0.081342
-814	0.030246	0.057916
-813.5	0.035363	0.079583
-813	0.041244	0.10642
-812.5	0.057046	0.085417
-812	0.057708	0.060595
-811.5	0.03799	0.066265
-811	0.031992	0.061803
-810.5	0.030445	0.061779
-810	0.028557	0.077453
-809.5	0.03084	0.098176
-809	0.039668	0.10608
-808.5	0.052555	0.089697
-808	0.051748	0.061633
-807.5	0.047415	0.080311
-807	0.051454	0.1267
-806.5	0.060349	0.13351
-806	0.061459	0.12833
-805.5	0.03918	0.14489
-805	0.027112	0.14465
-804.5	0.02976	0.14738
-804	0.042272	0.12215
-803.5	0.047587	0.075728
-803	0.041091	0.073389
-802.5	0.046019	0.082415
-802	0.056818	0.095593
-801.5	0.049569	0.11412
-801	0.039357	0.088966
-800.5	0.026758	0.069432
-800	0.02616	0.060644
-799.5	0.034708	0.060793
-799	0.044748	0.07683
-798.5	0.052976	0.086418
-798	0.051731	0.083702
-797.5	0.04213	0.075027
-797	0.04595	0.085476
-796.5	0.055444	0.12823
-796	0.043681	0.11685
-795.5	0.031761	0.069378
-795	0.035031	0.052141
-794.5	0.040498	0.05753
-794	0.030301	0.054743
-793.5	0.026195	0.085168
-793	0.041556	0.13852
-792.5	0.063343	0.12862
-792	0.067998	0.10857
-791.5	0.046709	0.094084
-791	0.041674	0.11868
-790.5	0.046164	0.16492
-790	0.0537	0.16342
-789.5	0.051697	0.10501
-789	0.032748	0.070834
-788.5	0.023692	0.055333
-788	0.025607	0.064915
-787.5	0.031995	0.096141
-787	0.037904	0.118
-786.5	0.045709	0.13942
-786	0.051291	0.16512
-785.5	0.045956	0.16217
-785	0.043373	0.12478
-784.5	0.035653	0.10864
-784	0.028913	0.12042
-783.5	0.030339	0.12354
-783	0.037989	0.10307
-782.5	0.041233	0.069576
-782	0.047175	0.064437
-781.5	0.062558	0.081348
-781	0.062377	0.094097
-780.5	0.045434	0.10813
-780	0.045244	0.13324
-779.5	0.062188	0.17124
-779	0.067554	0.15836
-778.5	0.063756	0.11482
-778	0.044854	0.080002
-777.5	0.036844	0.085919
-777	0.044964	0.10579
-776.5	0.045643	0.1026
-776	0.040302	0.080206
-775.5	0.035581	0.070708
-775	0.038354	0.073341
-774.5	0.045693	0.060141
-774	0.054312	0.063193
-773.5	0.045316	0.099002
-773	0.035641	0.13084
-772.5	0.053223	0.12675
-772	0.07192	0.11712
-771.5	0.068468	0.13372
-771	0.050292	0.15184
-770.5	0.031345	0.14424
-770	0.036646	0.096312
-769.5	0.045706	0.073612
-769	0.040659	0.078793
-768.5	0.040981	0.12207
-768	0.046653	0.15193
-767.5	0.041084	0.13226
-767	0.034195	0.096375
-766.5	0.045257	0.091121
-766	0.066382	0.1216
-765.5	0.063256	0.12258
-765	0.048699	0.098079
-764.5	0.033114	0.08529
-764	0.028623	0.099963
-763.5	0.02643	0.12017
-763	0.023878	0.1244
-762.5	0.028416	0.13963
-762	0.034825	0.15921
-761.5	0.035296	0.15207
-761	0.036827	0.11343
-760.5	0.044041	0.13941
-760	0.049279	0.20285
-759.5	0.039174	0.17296
-759	0.028206	0.098373
-758.5	0.039869	0.08284
-758	0.060243	0.10507
-757.5	0.060725	0.10789
-757	0.057937	0.10911
-756.5	0.062439	0.11747
-756	0.054381	0.11747
-755.5	0.045777	0.10349
-755	0.054218	0.12023
-754.5	0.048413	0.14031
-754	0.049202	0.13412
-753.5	0.051988	0.12444
-753	0.041325	0.12193
-752.5	0.027639	0.11363
-752	0.028786	0.12497
-751.5	0.039562	0.12351
-751	0.043225	0.096045
-750.5	0.041099	0.10449
-750	0.051519	0.14986
-749.5	0.051907	0.16375
-749	0.038087	0.13382
-748.5	0.047114	0.13806
-748	0.064514	0.16003
-747.5	0.061175	0.1465
-747	0.062177	0.13371
-746.5	0.058051	0.13776
-746	0.046196	0.15598
-745.5	0.041886	0.15301
-745	0.045654	0.14236
-744.5	0.053359	0.1494
-744	0.063364	0.12983
-743.5	0.064514	0.073968
-743	0.062303	0.040441
-742.5	0.054187	0.047534
-742	0.041606	0.072768
-741.5	0.035895	0.10372
-741	0.046298	0.12052
-740.5	0.060276	0.094202
-740	0.058158	0.080106
-739.5	0.044324	0.12164
-739	0.047868	0.15871
-738.5	0.077589	0.12094
-738	0.093701	0.079612
-737.5	0.069353	0.07602
-737	0.047285	0.089411
-736.5	0.03518	0.11048
-736	0.031815	0.10792
-735.5	0.03251	0.11911
-735	0.041399	0.17317
-734.5	0.042078	0.17195
-734	0.04422	0.14252
-733.5	0.044159	0.14255
-733	0.057706	0.14336
-732.5	0.070767	0.12842
-732	0.055525	0.10218
-731.5	0.039147	0.10643
-731	0.035569	0.12722
-730.5	0.037267	0.12003
-730	0.034271	0.089903
-729.5	0.035554	0.12361
-729	0.047315	0.19049
-728.5	0.053377	0.18517
-728	0.04532	0.10952
-727.5	0.037687	0.080128
-727	0.033035	0.11932
-726.5	0.030654	0.17245
-726	0.036902	0.17991
-725.5	0.047728	0.14188
-725	0.067991	0.11777
-724.5	0.077375	0.10426
-724	0.070326	0.12352
-723.5	0.065475	0.15691
-723	0.065083	0.17501
-722.5	0.073843	0.16315
-722	0.058177	0.14211
-721.5	0.0448	0.10672
-721	0.040334	0.10393
-720.5	0.033433	0.13291
-720	0.048314	0.12557
-719.5	0.06483	0.082819
-719	0.061863	0.080418
-718.5	0.056245	0.10986
-718	0.051153	0.13102
-717.5	0.053857	0.13712
-717	0.054757	0.11486
-716.5	0.052047	0.089679
-716	0.073699	0.088305
-715.5	0.090046	0.11718
-715	0.075694	0.15902
-714.5	0.054671	0.14945
-714	0.036829	0.091222
-713.5	0.032975	0.079122
-713	0.040328	0.089453
-712.5	0.04945	0.093745
-712	0.03986	0.085144
-711.5	0.026398	0.08703
-711	0.028504	0.12562
-710.5	0.041323	0.17504
-710	0.048212	0.16349
-709.5	0.049031	0.13055
-709	0.051733	0.11669
-708.5	0.041743	0.09788
-708	0.036462	0.060286
-707.5	0.04402	0.046265
-707	0.032101	0.065832
-706.5	0.02456	0.096392
-706	0.039953	0.093096
-705.5	0.045643	0.086127
-705	0.031345	0.092065
-704.5	0.030217	0.11042
-704	0.037799	0.12762
-703.5	0.039455	0.15804
-703	0.037071	0.16075
-702.5	0.0369	0.1313
-702	0.040774	0.14797
-701.5	0.048792	0.1713
-701	0.04739	0.13114
-700.5	0.040994	0.10933
-700	0.037721	0.091103
-699.5	0.038324	0.078141
-699	0.046254	0.086054
-698.5	0.050276	0.11984
-698	0.060007	0.13686
-697.5	0.063771	0.13401
-697	0.059019	0.13972
-696.5	0.056412	0.11665
-696	0.048522	0.11405
-695.5	0.044027	0.10951
-695	0.060786	0.089431
-694.5	0.070462	0.060624
-694	0.054616	0.042658
-693.5	0.040414	0.056949
-693	0.048	0.09889
-692.5	0.056618	0.14174
-692	0.055634	0.13647
-691.5	0.045845	0.14807
-691	0.035879	0.19473
-690.5	0.037333	0.20384
-690	0.057438	0.1623
-689.5	0.07376	0.10887
-689	0.066747	0.15639
-688.5	0.062957	0.22768
-688	0.058228	0.16874
-687.5	0.048655	0.13125
-687	0.033141	0.14668
-686.5	0.030115	0.17663
-686	0.048294	0.19891
-685.5	0.055794	0.16709
-685	0.054714	0.17272
-684.5	0.064172	0.21325
-684	0.061169	0.22026
-683.5	0.044338	0.15931
-683	0.039332	0.10725
-682.5	0.042732	0.12833
-682	0.053321	0.16707
-681.5	0.059183	0.15463
-681	0.05332	0.14237
-680.5	0.054615	0.16708
-680	0.050365	0.1749
-679.5	0.04187	0.1624
-679	0.05618	0.13867
-678.5	0.07949	0.11375
-678	0.087271	0.12763
-677.5	0.07309	0.1501
-677	0.053485	0.15694
-676.5	0.038255	0.16468
-676	0.063246	0.16148
-675.5	0.11524	0.13013
-675	0.11888	0.15204
-674.5	0.071898	0.18852
-674	0.035842	0.14402
-673.5	0.039208	0.1077
-673	0.072087	0.10923
-672.5	0.083297	0.088383
-672	0.06698	0.098266
-671.5	0.065891	0.1327
-671	0.081898	0.15035
-670.5	0.095381	0.17521
-670	0.072981	0.21223
-669.5	0.038894	0.19673
-669	0.028991	0.13121
-668.5	0.025523	0.090938
-668	0.034325	0.096155
-667.5	0.058713	0.089334
-667	0.065026	0.10983
-666.5	0.063539	0.1243
-666	0.069216	0.095785
-665.5	0.074258	0.10689
-665	0.080491	0.14273
-664.5	0.082499	0.133
-664	0.057613	0.11863
-663.5	0.037692	0.13426
-663	0.043116	0.17367
-662.5	0.066886	0.19466
-662	0.083091	0.17775
-661.5	0.075548	0.14767
-661	0.050221	0.11901
-660.5	0.043097	0.10377
-660	0.058835	0.071035
-659.5	0.079968	0.052681
-659	0.074869	0.083356
-658.5	0.065656	0.11835
-658	0.062977	0.15547
-657.5	0.041999	0.19658
-657	0.039258	0.18258
-656.5	0.048643	0.12622
-656	0.05226	0.10706
-655.5	0.050548	0.15123
-655	0.043667	0.1547
-654.5	0.044327	0.13111
-654	0.046918	0.16484
-653.5	0.051017	0.18792
-653	0.04502	0.15752
-652.5	0.034761	0.13929
-652	0.037082	0.14767
-651.5	0.064143	0.12267
-651	0.10166	0.10769
-650.5	0.11904	0.13384
-650	0.08686	0.13756
-649.5	0.052245	0.1246
-649	0.045364	0.15492
-648.5	0.051996	0.15574
-648	0.055621	0.098004
-647.5	0.069979	0.087928
-647	0.10354	0.1186
-646.5	0.10524	0.13877
-646	0.073454	0.12986
-645.5	0.045782	0.14918
-645	0.038109	0.15013
-644.5	0.0371	0.13389
-644	0.043753	0.16824
-643.5	0.052452	0.15804
-643	0.05173	0.11393
-642.5	0.039131	0.11252
-642	0.054494	0.1324
-641.5	0.097702	0.17487
-641	0.1203	0.22525
-640.5	0.12132	0.20406
-640	0.094736	0.13256
-639.5	0.066159	0.1638
-639	0.083442	0.2312
-638.5	0.11744	0.20426
-638	0.095291	0.16081
-637.5	0.071108	0.16272
-637	0.068264	0.18929
-636.5	0.067585	0.22467
-636	0.051854	0.20734
-635.5	0.040339	0.19504
-635	0.055027	0.21216
-634.5	0.068038	0.21541
-634	0.078782	0.235
-633.5	0.087711	0.26061
-633	0.059125	0.22605
-632.5	0.041851	0.16559
-632	0.056249	0.12665
-631.5	0.059418	0.13697
-631	0.047723	0.1554
-630.5	0.040918	0.11475
-630	0.046615	0.074298
-629.5	0.064333	0.07159
-629	0.089634	0.081589
-628.5	0.080371	0.087731
-628	0.069124	0.11743
-627.5	0.079697	0.14734
-627	0.084684	0.15843
-626.5	0.10084	0.16492
-626	0.11584	0.1742
-625.5	0.10968	0.17412
-625	0.085962	0.19428
-624.5	0.0912	0.24056
-624	0.10216	0.27318
-623.5	0.0842	0.22146
-623	0.066635	0.14137
-622.5	0.057708	0.10167
-622	0.059241	0.14544
-621.5	0.064214	0.20142
-621	0.060005	0.2144
-620.5	0.065435	0.21432
-620	0.07605	0.18138
-619.5	0.09439	0.12675
-619	0.090764	0.1471
-618.5	0.097849	0.22076
-618	0.11799	0.25378
-617.5	0.10398	0.24882
-617	0.081102	0.19973
-616.5	0.082182	0.14276
-616	0.099999	0.13844
-615.5	0.088498	0.16448
-615	0.074185	0.22033
-614.5	0.070804	0.20683
-614	0.061405	0.15901
-613.5	0.066898	0.18018
-613	0.087651	0.20017
-612.5	0.095646	0.20737
-612	0.089705	0.23147
-611.5	0.067678	0.20044
-611	0.066609	0.15496
-610.5	0.095318	0.21124
-610	0.093389	0.27634
-609.5	0.048719	0.21375
-609	0.024889	0.10474
-608.5	0.033708	0.059111
-608	0.066207	0.080197
-607.5	0.10416	0.099684
-607	0.11843	0.15167
-606.5	0.11987	0.23279
-606	0.094263	0.21122
-605.5	0.080005	0.16646
-605	0.088553	0.17289
-604.5	0.071257	0.23211
-604	0.042822	0.25237
-603.5	0.041647	0.21009
-603	0.05446	0.16334
-602.5	0.068089	0.15839
-602	0.075249	0.15275
-601.5	0.061539	0.1109
-601	0.085863	0.10996
-600.5	0.11813	0.14701
-600	0.090574	0.18384
-599.5	0.06808	0.2113
-599	0.084217	0.23051
-598.5	0.081355	0.17392
-598	0.076081	0.12206
-597.5	0.082827	0.16083
-597	0.11001	0.18233
-596.5	0.09463	0.15294
-596	0.062429	0.16208
-595.5	0.066958	0.14086
-595	0.083657	0.12842
-594.5	0.092175	0.22016
-594	0.077655	0.31509
-593.5	0.053756	0.3392
-593	0.055387	0.29943
-592.5	0.077237	0.19959
-592	0.092835	0.10478
-591.5	0.10704	0.070188
-591	0.11924	0.084374
-590.5	0.10922	0.18143
-590	0.07835	0.30379
-589.5	0.05425	0.28941
-589	0.055264	0.23469
-588.5	0.073328	0.21936
-588	0.094258	0.2145
-587.5	0.08864	0.19516
-587	0.063952	0.2567
-586.5	0.065921	0.27662
-586	0.10452	0.19943
-585.5	0.12018	0.19055
-585	0.086353	0.23845
-584.5	0.050471	0.255
-584	0.047018	0.22725
-583.5	0.06968	0.20318
-583	0.07536	0.20534
-582.5	0.078982	0.21258
-582	0.11738	0.2267
-581.5	0.14042	0.23339
-581	0.10453	0.25349
-580.5	0.082096	0.21036
-580	0.086906	0.12305
-579.5	0.1154	0.095746
-579	0.12241	0.07751
-578.5	0.099754	0.098744
-578	0.091111	0.15321
-577.5	0.11602	0.16596
-577	0.13641	0.14153
-576.5	0.12544	0.1885
-576	0.11011	0.21606
-575.5	0.098775	0.17923
-575	0.084013	0.14999
-574.5	0.088195	0.1387
-574	0.12029	0.15266
-573.5	0.1445	0.19355
-573	0.11175	0.17126
-572.5	0.066116	0.1894
-572	0.050254	0.22801
-571.5	0.066108	0.24136
-571	0.10678	0.21
-570.5	0.12059	0.20297
-570	0.086871	0.1957
-569.5	0.078434	0.20823
-569	0.087412	0.194
-568.5	0.066088	0.16939
-568	0.054248	0.15035
-567.5	0.075514	0.1402
-567	0.10036	0.15473
-566.5	0.10308	0.12339
-566	0.091264	0.10333
-565.5	0.09241	0.16851
-565	0.10333	0.2632
-564.5	0.10937	0.26288
-564	0.1132	0.2714
-563.5	0.117	0.29406
-563	0.093561	0.29403
-562.5	0.081123	0.30212
-562	0.087465	0.26289
-561.5	0.088303	0.18384
-561	0.080867	0.13841
-560.5	0.091666	0.13039
-560	0.086164	0.11195
-559.5	0.065864	0.11964
-559	0.066418	0.14833
-558.5	0.064108	0.11934
-558	0.08873	0.12505
-557.5	0.12739	0.17253
-557	0.12191	0.16021
-556.5	0.088757	0.13934
-556	0.096071	0.21503
-555.5	0.10231	0.26451
-555	0.068622	0.22251
-554.5	0.052251	0.20347
-554	0.052118	0.24727
-553.5	0.070777	0.29451
-553	0.10957	0.27032
-552.5	0.14121	0.16671
-552	0.12145	0.090897
-551.5	0.10618	0.10195
-551	0.10066	0.18684
-550.5	0.094829	0.27454
-550	0.10943	0.21428
-549.5	0.1122	0.16006
-549	0.087503	0.16098
-548.5	0.085203	0.13228
-548	0.1169	0.096482
-547.5	0.10825	0.091147
-547	0.11106	0.088593
-546.5	0.12153	0.11492
-546	0.10531	0.20713
-545.5	0.096057	0.24226
-545	0.07683	0.15698
-544.5	0.076984	0.12104
-544	0.10697	0.16386
-543.5	0.12988	0.17753
-543	0.11802	0.14373
-542.5	0.10714	0.11394
-542	0.11981	0.16024
-541.5	0.12234	0.25768
-541	0.11824	0.28876
-540.5	0.096934	0.24314
-540	0.081827	0.20222
-539.5	0.096964	0.23475
-539	0.088742	0.28304
-538.5	0.068614	0.27343
-538	0.072852	0.29321
-537.5	0.092283	0.30166
-537	0.08299	0.31073
-536.5	0.07572	0.31321
-536	0.068482	0.219
-535.5	0.065308	0.18101
-535	0.068146	0.30613
-534.5	0.072368	0.43297
-534	0.1035	0.3603
-533.5	0.13654	0.22463
-533	0.12974	0.12981
-532.5	0.13153	0.12876
-532	0.12471	0.20496
-531.5	0.12294	0.24728
-531	0.093713	0.26283
-530.5	0.071466	0.25648
-530	0.09296	0.24356
-529.5	0.095975	0.24226
-529	0.086525	0.32637
-528.5	0.11699	0.37897
-528	0.15407	0.30108
-527.5	0.16994	0.21556
-527	0.16715	0.16287
-526.5	0.15693	0.16026
-526	0.14881	0.20883
-525.5	0.14065	0.21668
-525	0.13637	0.17535
-524.5	0.138	0.18026
-524	0.15592	0.288
-523.5	0.14738	0.39116
-523	0.10435	0.39423
-522.5	0.094874	0.30005
-522	0.11267	0.17291
-521.5	0.16434	0.15937
-521	0.17144	0.19069
-520.5	0.12467	0.20638
-520	0.091222	0.22453
-519.5	0.077188	0.25312
-519	0.077891	0.25602
-518.5	0.12257	0.20605
-518	0.1668	0.22934
-517.5	0.15901	0.2604
-517	0.11495	0.18173
-516.5	0.12923	0.12232
-516	0.19293	0.18022
-515.5	0.19048	0.2645
-515	0.1288	0.28119
-514.5	0.077167	0.2547
-514	0.076328	0.26811
-513.5	0.11321	0.22719
-513	0.13685	0.1815
-512.5	0.12534	0.20848
-512	0.10311	0.22591
-511.5	0.052838	0.20292
-511	0.035994	0.24493
-510.5	0.071055	0.35836
-510	0.11996	0.32077
-509.5	0.14628	0.21336
-509	0.11948	0.22774
-508.5	0.074988	0.23969
-508	0.053719	0.25156
-507.5	0.045812	0.28235
-507	0.064141	0.31673
-506.5	0.12618	0.31265
-506	0.18378	0.22184
-505.5	0.19623	0.24047
-505	0.16529	0.34319
-504.5	0.12974	0.3067
-504	0.1208	0.26924
-503.5	0.10249	0.30135
-503	0.1012	0.33033
-502.5	0.1194	0.31841
-502	0.11418	0.30009
-501.5	0.10946	0.29569
-501	0.13509	0.31492
-500.5	0.17364	0.32572
-500	0.18534	0.37706
-499.5	0.19392	0.36775
-499	0.18042	0.28644
-498.5	0.13504	0.29087
-498	0.12024	0.3552
-497.5	0.13167	0.31028
-497	0.13454	0.26267
-496.5	0.11249	0.33173
-496	0.097532	0.38873
-495.5	0.11154	0.3238
-495	0.13136	0.24178
-494.5	0.11475	0.29232
-494	0.083018	0.32267
-493.5	0.065657	0.31573
-493	0.050509	0.30759
-492.5	0.050031	0.29192
-492	0.089359	0.3606
-491.5	0.12182	0.43733
-491	0.093369	0.49821
-490.5	0.095629	0.44174
-490	0.1348	0.30519
-489.5	0.13032	0.21762
-489	0.09207	0.19867
-488.5	0.066468	0.18617
-488	0.072208	0.19312
-487.5	0.12258	0.2314
-487	0.19918	0.26213
-486.5	0.21998	0.18807
-486	0.19443	0.1117
-485.5	0.16965	0.10627
-485	0.13356	0.15849
-484.5	0.12408	0.24077
-484	0.13718	0.30635
-483.5	0.15839	0.29954
-483	0.15298	0.24745
-482.5	0.16503	0.16518
-482	0.18301	0.18969
-481.5	0.17971	0.25748
-481	0.15421	0.31644
-480.5	0.072552	0.37458
-480	0.027984	0.28725
-479.5	0.04073	0.22918
-479	0.081203	0.2864
-478.5	0.14443	0.33229
-478	0.1541	0.37588
-477.5	0.12383	0.39507
-477	0.12047	0.30763
-476.5	0.13635	0.28203
-476	0.1304	0.32763
-475.5	0.12181	0.45316
-475	0.11727	0.56236
-474.5	0.14443	0.41182
-474	0.18936	0.29753
-473.5	0.19019	0.36577
-473	0.15018	0.38985
-472.5	0.11694	0.26078
-472	0.13424	0.19013
-471.5	0.15189	0.21912
-471	0.13636	0.29689
-470.5	0.12712	0.29407
-470	0.12396	0.23288
-469.5	0.097385	0.22058
-469	0.090268	0.25176
-468.5	0.091206	0.23888
-468	0.075975	0.24607
-467.5	0.081073	0.35044
-467	0.085964	0.40386
-466.5	0.078721	0.36225
-466	0.098078	0.37254
-465.5	0.14825	0.41405
-465	0.16016	0.30582
-464.5	0.14362	0.24622
-464	0.10532	0.27605
-463.5	0.09427	0.27284
-463	0.11381	0.26506
-462.5	0.14354	0.26447
-462	0.12826	0.2681
-461.5	0.11455	0.24405
-461	0.094447	0.26296
-460.5	0.094399	0.27439
-460	0.13637	0.27471
-459.5	0.20231	0.33129
-459	0.26639	0.31182
-458.5	0.27655	0.1865
-458	0.25208	0.14343
-457.5	0.20518	0.1934
-457	0.14411	0.31035
-456.5	0.11709	0.39472
-456	0.13401	0.35579
-455.5	0.13394	0.32155
-455	0.12866	0.30884
-454.5	0.16594	0.36719
-454	0.19416	0.40269
-453.5	0.18787	0.32522
-453	0.166	0.27028
-452.5	0.14706	0.29596
-452	0.14213	0.36721
-451.5	0.15281	0.38811
-451	0.15431	0.36815
-450.5	0.15304	0.27443
-450	0.12589	0.34444
-449.5	0.1023	0.42943
-449	0.11025	0.30609
-448.5	0.11182	0.20146
-448	0.13158	0.21448
-447.5	0.14625	0.31067
-447	0.13737	0.38406
-446.5	0.16613	0.42931
-446	0.18059	0.34696
-445.5	0.17373	0.29851
-445	0.17156	0.35746
-444.5	0.13006	0.36438
-444	0.099023	0.28715
-443.5	0.088957	0.21283
-443	0.079374	0.2047
-442.5	0.066701	0.27097
-442	0.092347	0.27023
-441.5	0.14083	0.26871
-441	0.12482	0.30747
-440.5	0.090235	0.2676
-440	0.1011	0.26722
-439.5	0.12694	0.37601
-439	0.11588	0.4478
-438.5	0.14319	0.40442
-438	0.22013	0.40899
-437.5	0.23198	0.49094
-437	0.15571	0.46321
-436.5	0.11695	0.3725
-436	0.15758	0.3119
-435.5	0.17845	0.24468
-435	0.14245	0.2749
-434.5	0.082918	0.36336
-434	0.076473	0.29051
-433.5	0.1066	0.20129
-433	0.096781	0.24809
-432.5	0.063794	0.26822
-432	0.072636	0.1768
-431.5	0.12902	0.11241
-431	0.15536	0.20012
-430.5	0.1257	0.31312
-430	0.13092	0.30465
-429.5	0.15567	0.33221
-429	0.21361	0.34503
-428.5	0.26536	0.32113
