f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta	sumEtaSq
2.43251	0.0009347749592250027	0.0012645392487294755	0.00021637324744579054	8.696020454281782E-05	2.7999332697474155E-05	1.145184062853272E-05	8.894708809010163E-06	1.4348627659549466E-06	0.0025524284048440583	2.528239477317017E-06
2.45229	0.0010239410751727435	0.0012005567054602828	0.00021669405986573037	0.00011437965918823214	2.9444064190628864E-05	1.1102548407486028E-05	9.176494323905183E-06	1.3819975196164704E-06	0.002606676604128625	2.550907087931094E-06
2.47207	0.0010427187635259788	0.0011087966521339265	0.00022414274587545337	0.00017583031675916225	3.074176129019265E-05	2.610005671610683E-06	7.85286341504159E-06	1.2903575188592288E-06	0.002593983466190225	2.398863906915936E-06
2.49184	0.0009643021791039145	0.0010345655440937452	0.00024189094300486148	0.00023825428105384372	3.1151750096063604E-05	8.346432457199558E-06	5.79815446813378E-06	1.2236245347012421E-06	0.0025255329088124633	2.1165560987198594E-06
2.51162	0.0008268798596166103	0.0010102976090431226	0.0002672029618566247	0.0002654310429173773	3.051371568877808E-05	1.4349431649558574E-05	4.356788793688203E-06	1.2296647970462363E-06	0.0024202610743628062	1.8474401091649016E-06
2.5314	0.0007067395885477812	0.0010349384601003734	0.0002927744414692491	0.00024254306096051117	2.9383163493412493E-05	1.1162113493381421E-05	4.4789205125408656E-06	1.3082969944173028E-06	0.002323328045571667	1.7161322076578473E-06
2.55117	0.0006672421122245329	0.0010760027592464857	0.00031141507550736934	0.00018887294078839142	2.8667722592468772E-05	6.268559312338443E-07	6.105846070688504E-06	1.4107483395261758E-06	0.0022803440607006968	1.7365078140813368E-06
2.57095	0.0007176758213950291	0.001092110080568307	0.0003212529626900224	0.00014813194652860148	2.902496873844518E-05	1.0458169259122492E-05	8.18579522050589E-06	1.4709282088759142E-06	0.0023283106726089096	1.8339305453011214E-06
2.59072	0.0008085993650001678	0.0010604330427260978	0.0003279746180260822	0.00016139311480420083	3.0403297602236244E-05	1.4791001803316197E-05	9.352393593930802E-06	1.4505228972318908E-06	0.0024143973564532636	1.913198964281608E-06
2.6105	0.0008658578192189651	0.0009909078696731125	0.00034223685172467006	0.00023894492916944442	3.205254919383098E-05	9.463634782027553E-06	8.814274159034503E-06	1.3648454539009687E-06	0.002489642773374986	1.907025391662107E-06
2.63028	0.0008398556014658035	0.0009183785458459198	0.00037361538749131876	0.0003506234539181479	3.30125414926311E-05	2.0061499618267863E-06	6.902053979054666E-06	1.2742311580702355E-06	0.0025256679653127725	1.8124449635389784E-06
2.65005	0.0007374336916865127	0.000878718833892285	0.0004248048334362219	0.00044194114095116063	3.275945261385652E-05	1.189117309570036E-05	4.884708565348428E-06	1.2425171905950612E-06	0.0025336763514316805	1.692966343207294E-06
2.66983	0.0006158688083596082	0.0008851871282813628	0.0004900862419553977	0.00046791772059982166	3.157786525478002E-05	1.3359521724749608E-05	4.13127582497852E-06	1.2938024369204819E-06	0.002509422364437619	1.623176538750038E-06
2.68961	0.0005438934195317479	0.0009205687175193651	0.0005593838868354038	0.00042347596327304524	3.0393621790528972E-05	5.078600206384555E-06	5.1774230458248985E-06	1.3954715525146942E-06	0.002489367103754815	1.6364873572821553E-06
2.70938	0.0005562258535663972	0.0009496429152137891	0.0006260869241067983	0.00035246357232404917	3.015817703898531E-05	7.761820852089558E-06	7.328759268695584E-06	1.480677586005656E-06	0.00253114869995681	1.7284499375681398E-06
2.72916	0.0006316227470482676	0.0009430156109538646	0.0006946683491781772	0.00032922905888260707	3.1196524440434524E-05	1.6802682047715384E-05	9.135505418175144E-06	1.494048012345647E-06	0.0026571645259815873	1.8805228685540197E-06
2.74894	0.0007082514633800691	0.0008961796320909544	0.0007853066416390153	0.00042523397665821075	3.29497435774329E-05	1.6056999630727962E-05	9.391405984608877E-06	1.4288535855774226E-06	0.002874798716546597	2.1037222776294887E-06
2.76871	0.0007252778121624796	0.0008314739725043409	0.000936374966934177	0.0006821864687578462	3.4304167494653064E-05	5.979887086579567E-06	7.994073260465352E-06	1.3288784372103224E-06	0.003224920226637752	2.560831534706887E-06
2.78849	0.0006626151664290746	0.0007822660964013034	0.0012144763618334748	0.0011176823655812504	3.4273622285145785E-05	6.680666592661228E-06	6.035854184730708E-06	1.255934239886257E-06	0.0038252860675475273	3.776423129541558E-06
2.80827	0.0005527860846526683	0.0007703062825440619	0.0017695737406821512	0.0018033884833897544	3.251243483262376E-05	1.3292071457537115E-05	5.087560313355376E-06	1.2397042725390306E-06	0.004948186362144691	7.283806627766102E-06
2.82804	0.0004567079610824138	0.0007905876129756043	0.0031843943506443396	0.003251938385988	2.8818551422023336E-05	9.018324494969519E-06	6.283616159774E-06	1.227696272439806E-06	0.007728976499039564	2.1550034412337287E-05
2.84782	0.00039635067079797404	0.0007929708680636492	0.0140098	0.0139459	1.0048501207622254E-05	4.638138240271494E-06	1.2594417328711917E-05	5.858277425457412E-07	0.029172888423380776	0.0003915488009490844
2.8676	0.0005120709910148258	0.0008610460225324866	0.005793137165290531	0.005896987851793491	4.385760864209962E-05	1.5596888645224725E-05	7.135694969555583E-06	1.954527360412984E-06	0.013131786750248627	6.934074238391946E-05
2.88737	0.0005802514725455339	0.0008263742987893347	0.002371525408596342	0.002644530272292015	4.008347291086828E-05	2.0770952823798336E-05	9.238241922480455E-06	1.6759604072914517E-06	0.006494450080287664	1.363938564901666E-05
2.90715	0.000626384963233321	0.0007722295447914437	0.0015063480960722277	0.0018587369267798546	4.080232880417927E-05	1.4343784154831462E-05	8.311742564672773E-06	1.522182373233865E-06	0.004828679568773764	6.714626117812417E-06
2.92693	0.0006039605110228759	0.0007200875579763575	0.001133743524461764	0.0014470889161998597	4.138060084503752E-05	8.416749094377324E-07	5.868410594071784E-06	1.4206738478049137E-06	0.003954391869857209	4.264484619774866E-06
2.9467	0.0005196344239006474	0.0006953085197694424	0.0009291695253877613	0.0011028056602799977	4.071334928083198E-05	1.0558087293190669E-05	3.6266303107751154E-06	1.4068993558878135E-06	0.0033032230955785343	2.834794385251612E-06
2.96648	0.00042201398506524004	0.0007055154390980663	0.0007870661099236053	0.0007832058299322085	3.909464289874453E-05	1.1909713927445974E-05	3.0608925131473592E-06	1.4830553565171071E-06	0.002753349668714975	1.9104140727318396E-06
2.98626	0.0003680085984386006	0.0007354906927272871	0.0006666763168840186	0.0005243987303053654	3.7671349968784366E-05	1.8265489738541807E-06	4.5431625365293105E-06	1.5998458492854515E-06	0.002340215245683725	1.3972738941753273E-06
3.00603	0.0003849395671980344	0.0007577710043923285	0.0005578703657303805	0.00036927578274646976	3.75926154225389E-05	1.3396816501249408E-05	7.137026739055837E-06	1.6830678171862478E-06	0.0021296662465472437	1.1716257634701614E-06
3.02581	0.0004530632265873948	0.0007510944827914278	0.0004658401743961725	0.0003276871748902607	3.917944854253182E-05	2.3848198111048938E-05	9.207135592010235E-06	1.6800269647021041E-06	0.002071599867875549	1.0959865216121726E-06
3.04558	0.0005195593374995809	0.0007142079787043424	0.0003989560551354271	0.0003654760106838902	4.1661768549943E-05	2.2580708492577178E-05	9.453016178394439E-06	1.5937175213659591E-06	0.002073488592765521	1.0751110811477214E-06
3.06536	0.0005339718677799954	0.0006660298808125014	0.0003597855883941662	0.0004213122544913031	4.3657831588614144E-05	1.0387287872472016E-05	7.742199711330005E-06	1.4829621106146975E-06	0.002044369872760997	1.0377474859576097E-06
3.08514	0.00048139718149800434	0.0006325374802781279	0.0003415557672274095	0.0004391387034051653	4.409476088982693E-05	4.532167796759921E-06	5.197357309931876E-06	1.4246523396410675E-06	0.0019498780707448667	9.433439839056646E-07
3.10491	0.00039155731730285446	0.0006293894634302977	0.00033116382321166755	0.00039647186343841177	4.29499795595977E-05	1.1894369790828914E-05	3.495377027805634E-06	1.4629453235640483E-06	0.0018083851390850278	8.183081803594586E-07
3.12469	0.000318325753278771	0.000651927219648138	0.0003160799637703526	0.00031204616844010004	4.130585045655387E-05	6.213032717955457E-06	3.788133786678938E-06	1.5784510950103011E-06	0.0016512645731935603	7.253813561768019E-07
3.14447	0.0003037549327474591	0.0006788301754156459	0.00029079875588394164	0.00022924204760131948	4.0649602756642894E-05	9.36877818191292E-06	5.9210789069270685E-06	1.699525718961587E-06	0.0015602648972128106	6.919714108073301E-07
3.16424	0.00035058855339113813	0.000686684127250672	0.00025873481127401806	0.00018686136778036554	4.187065224974121E-05	2.4930279412064548E-05	8.523631320002872E-06	1.749365653799655E-06	0.001559942788331802	6.987586806431112E-07
3.18402	0.00042117788784255193	0.0006654600954419681	0.0002287897962111274	0.0001958253041618687	4.4629586638901535E-05	3.0271317632852975E-05	9.88067273196411E-06	1.6983964074768454E-06	0.0015977330570687116	7.139289373523455E-07
3.2038	0.0004630172481342032	0.0006247497825559547	0.0002090059131954626	0.00023550497028597154	4.753707319603823E-05	2.1764485669752997E-05	9.07475136192546E-06	1.5847866360462595E-06	0.001612239011035355	7.066616544790255E-07
3.22357	0.00044367336772968167	0.0005868921824719137	0.00020151047019445944	0.0002697463862131064	4.9061867288025675E-05	5.055200398043538E-06	6.6223612448029025E-06	1.4899866352629064E-06	0.0015640518221752963	6.571367711537479E-07
3.24335	0.0003717933589247979	0.0005718203182852477	0.00020160182200401264	0.0002708379000181817	4.8572574770514713E-05	8.50183446304901E-06	4.150501925938537E-06	1.4840447991482338E-06	0.0014787623551908904	5.81656246130299E-07
3.26313	0.00029068381087528935	0.0005840186469487587	0.00020121479303572806	0.0002354276949723379	4.680626482944178E-05	9.24283904949831E-06	3.3200168073396446E-06	1.577943422874959E-06	0.0013722920099412687	5.237782193032645E-07
3.2829	0.0002491042089440848	0.0006099069683022937	0.0001940777302106644	0.00018389954990000087	4.5437232333761624E-05	4.177654307003255E-06	4.717212126693463E-06	1.7158851945066051E-06	0.0012930364413190087	5.076318179444096E-07
3.30268	0.00026898181160483684	0.000627346943779781	0.00017934819687090051	0.00014476926295876226	4.596636642889077E-05	2.3593101839790306E-05	7.3834886533965E-06	1.8083333264180653E-06	0.0012991975054627762	5.217666453337302E-07
3.32246	0.00033139281642655886	0.0006205000544601162	0.0001614318907901844	0.00013695841914788617	4.868925367639654E-05	3.6482922493651015E-05	9.67434358581761E-06	1.8052303099989818E-06	0.0013469349308906098	5.43457879141247E-07
3.34223	0.0003897653904882099	0.0005901083464072498	0.000146890196230419	0.00015770925571207176	5.2434551694304254E-05	3.4278481533000004E-05	9.973822609787433E-06	1.7081820469019684E-06	0.0013828682267219442	5.5062065073874E-07
3.36201	0.0004010912608761279	0.0005525782309381665	0.0001399942156956555	0.0001875061336784963	5.5297833072464585E-05	1.8309284461803E-05	8.098141534270917E-06	1.5894696524783991E-06	0.001364464569909463	5.244350180033542E-07
3.38179	0.00035425966959464	0.0005287040346153542	0.0001402825955204877	0.00020312902872702401	5.591082420239011E-05	6.748894722355004E-07	5.279620500570583E-06	1.5355009962947395E-06	0.0012897761636289967	4.69125186532136E-07
3.40156	0.00027688414797655384	0.0005297943880154445	0.00014315423154564395	0.00019256283701439813	5.439779286188993E-05	9.47814777791119E-06	3.3852100952568425E-06	1.5902777836326178E-06	0.001211247033070731	4.179834489661823E-07
3.42134	0.00021635639126807102	0.0005504429555296562	0.00014299531182961647	0.00016138949252387426	5.240893925154971E-05	1.0542274307954755E-06	3.6945188464904464E-06	1.7258210634411662E-06	0.0011300676577434947	3.9905619907392724E-07
3.44112	0.00020828561783450171	0.0005725301837800981	0.00013672690201018596	0.00012795705253634167	5.202608066281875E-05	2.0129908894018922E-05	6.0330321017420745E-06	1.8594061792991077E-06	0.0011255481839990064	4.093927441319601E-07
3.46089	0.0002530939350115722	0.0005775314228131516	0.00012553900805617715	0.00011081581831759033	5.439134232075175E-05	4.0808051002584906E-05	8.885883193671177E-06	1.9084587042946033E-06	0.0011729739194197937	4.3034558869019164E-07
3.48067	0.0003163735068510382	0.000558800438622363	0.00011387246305270468	0.00011714261387866772	5.885416817938317E-05	4.741849685892222E-05	1.0364665249314368E-05	1.845745654596064E-06	0.0012246720983469894	4.4486261588898393E-07
3.50044	0.0003521552210025828	0.0005256317367536411	0.00010640512830079482	0.0001389011688297071	6.331414821104187E-05	3.534031709820144E-05	9.465298052674558E-06	1.719330112567858E-06	0.0012329323483612116	4.362677757325475E-07
3.52022	0.00033344653096384135	0.0004967146559554107	0.00010508052706227332	0.00015899637265478223	6.558663590966395E-05	1.2514422089264152E-05	6.756510597955475E-06	1.6208935215905204E-06	0.0011807165487547817	3.987402974392293E-07
3.54	0.0002697468811508403	0.00048754319376194215	0.00010798000106489697	0.0001625305108267461	6.491255436072389E-05	5.286768993156007E-06	4.01204017630895E-06	1.6255661773668366E-06	0.0011036375165119812	3.5279792182557264E-07
3.55977	0.00020021058274033142	0.000500245053683134	0.0001107267715988888	0.0001461928191271071	6.25867548368127E-05	4.8230457421575E-06	3.063883709723327E-06	1.7406575225801566E-06	0.0010295895689607349	3.2791493041194004E-07
3.57955	0.00016734343856748734	0.000522500756677687	0.00010936757559225248	0.00011965478602782661	6.119988849210345E-05	1.5402849250921484E-05	4.5893939634667E-06	1.8988750976580352E-06	0.0010019575636694032	3.312967439507189E-07
3.59933	0.00018886482460294166	0.0005360165956996408	0.0001028848403734856	9.873478897238986E-05	6.292768490814547E-05	4.336988247860827E-05	7.621664001957807E-06	2.0025800821215294E-06	0.001042422861119291	3.492205020930833E-07
3.6191	0.0002463239827424278	0.0005287740746775127	9.37107403040358E-05	9.489251548731181E-05	6.798149416811332E-05	6.103492631550331E-05	1.0165755961812141E-05	1.989033524632542E-06	0.0011048725231813494	3.665178634972972E-07
3.63888	0.00029781296025223894	0.0005028554657295309	8.601935037425727E-05	0.00010810671486134319	7.432522193391952E-05	5.6406218325861054E-05	1.0519150511343837E-05	1.8738126712214306E-06	0.001137918894659716	3.6946263292794423E-07
3.65866	0.0003060440532988965	0.0004727477038746046	8.295338905008101E-05	0.0001274221624747838	7.894817299021642E-05	3.233116141718905E-05	8.401193082773167E-06	1.742004407837188E-06	0.0011105898405963817	3.4762275896462133E-07
3.67843	0.0002630012812279878	0.00045545538042004617	8.463231639015356E-05	0.0001385582596254578	7.993472634076197E-05	5.424887534010408E-06	5.184620942885795E-06	1.691817391029039E-06	0.0010338832898723325	3.094190301894661E-07
3.69821	0.0001947848799864992	0.00045913910909465704	8.817584767728991E-05	0.0001332649006415529	7.790318532583083E-05	4.611680260257493E-06	3.0080233779071158E-06	1.7685328670727917E-06	0.0009626561592310672	2.803867346200795E-07
3.71799	0.00014380182247090195	0.00047790795277850455	8.967882818890345E-05	0.00011439463128024865	7.575572429221058E-05	1.1358923356796078E-05	3.351884148952866E-06	1.9323969995743783E-06	0.0009181821635160925	2.76086323554348E-07
3.73776	0.00014043896638421159	0.0004960748305227188	8.676800277799212E-05	9.354418200708219E-05	7.677889394980527E-05	4.495501703635404E-05	6.037999813370006E-06	2.084304935255856E-06	0.0009466821974267899	2.9004929493236947E-07
3.75754	0.00018319661306728612	0.0004988044999722506	8.00958071494714E-05	8.314220033592783E-05	8.23635448010859E-05	7.511423722669905E-05	9.337807547023257E-06	2.1304927389162045E-06	0.0010141852028386603	3.0821252782696196E-07
3.77732	0.00024022777872069234	0.0004818775206257086	7.279550026236591E-05	8.834802087860711E-05	9.092948398899597E-05	8.215783527295548E-05	1.1038149541272201E-05	2.048255033318624E-06	0.0010694225443239162	3.181640052542932E-07
3.79709	0.0002707696796950995	0.0004542249468956386	6.837034293155335E-05	0.00010397743603172267	9.888736481373326E-05	6.144719343058253E-05	9.982151453963627E-06	1.9003929337361512E-06	0.0010695595081860296	3.087800561620938E-07
3.81687	0.00025216042840371655	0.0004317023344750216	6.838331596959642E-05	0.00011830307175262552	0.00010304378996830102	2.737468562036569E-05	6.820604647555003E-06	1.7965221787794836E-06	0.0010095847530159612	2.80040826136576E-07
3.83665	0.00019453871835273205	0.0004265042260780629	7.149981808781541E-05	0.00012097691834702732	0.00010285027373415555	4.694133683273337E-06	3.6261441092115305E-06	1.8190980478184918E-06	0.0009265093304400966	2.501154782971406E-07
3.85642	0.00013377454094899875	0.000439111437266608	7.444685989659695E-05	0.00010972780605016406	0.00010095571185751168	1.0869402776110138E-05	2.551099604129481E-06	1.966908344121848E-06	0.0008734037667442409	2.3861758502449813E-07
3.8762	0.00010743382558238018	0.00045832702296854803	7.421118303881472E-05	9.152959043211747E-05	0.00010160190430211905	4.629453885172255E-05	4.369535730333492E-06	2.153824935830315E-06	0.0008859214258418658	2.479805155648323E-07
3.89598	0.000129894603376044	0.00046876488520482994	6.999548621807237E-05	7.766132797378378E-05	0.00010788985385925977	9.073520764189222E-05	7.939671533339894E-06	2.264849723632983E-06	0.0009551458855308549	2.6748504194079084E-07
3.91575	0.00018303101711250125	0.0004612213812128852	6.367599506134731E-05	7.611328610488221E-05	0.00011963970426425749	0.00011697559927414258	1.0891549200252173E-05	2.2370054611078185E-06	0.001033785537691376	2.841939600812931E-07
3.93553	0.00022860359209069867	0.00043864955145129196	5.84759689790879E-05	8.662176281763795E-05	0.00013333951531096816	0.00010853738969980223	1.1253557973138686E-05	2.094064673041421E-06	0.001067575402995667	2.8528661902698885E-07
3.95531	0.00023390834485794787	0.0004140124863433469	5.6831095863878385E-05	0.00010096297434394507	0.00014433009907964216	7.14055380950547E-05	8.71200271709436E-06	1.9458865734563375E-06	0.0010321084278743658	2.6555236212473316E-07
3.97508	0.0001934530095805521	0.0004014204189520253	5.880434900455281E-05	0.00010880955798737674	0.00014994833068920102	3.181713284051753E-05	4.91444084792156E-06	1.9045216550817432E-06	0.0009510717615572288	2.3738450178890176E-07
3.99486	0.00013219955295257102	0.0004067226409548954	6.212112239756154E-05	0.0001044944561770028	0.0001515915111832539	2.0226449086901265E-05	2.3867317668401912E-06	2.0133085412265743E-06	0.0008817557730602527	2.2107699909114134E-07
4.01463	8.852504043160702E-05	0.0004237631987806135	6.371977906474264E-05	9.055555925230084E-05	0.0001542922009803724	5.1561307189024235E-05	2.8674159996382313E-06	2.214911362564594E-06	0.0008774994130608635	2.2615023056901957E-07
4.03441	8.85733392517526E-05	0.0004387688088544269	6.17749044447874E-05	7.576639239227367E-05	0.00016387182373596808	0.00011410922930887228	6.110866630312477E-06	2.3878203475999365E-06	0.0009513631849659934	2.498379242900441E-07
4.05419	0.0001291719474998323	0.0004396812226371414	5.685542031020911E-05	6.916080198872738E-05	0.00018343802250425943	0.00017521938451640087	1.0013828542791097E-05	2.4269991675958104E-06	0.0010659676271669574	2.824782328085889E-07
4.07396	0.0001804139516309999	0.00042410393421814176	5.148782581989351E-05	7.410340349434204E-05	0.0002114316635477881	0.0002006799956502926	1.197398185518087E-05	2.315477068313623E-06	0.0011565102332849525	3.056801982598323E-07
4.09374	0.00020584023639435818	0.0004006442993443221	4.8439702423026464E-05	8.628102698158459E-05	0.00024265987152851903	0.0001765630620354365	1.0628471875955959E-05	2.1384600832443356E-06	0.0011731951306664472	3.0285274345532864E-07
4.11352	0.00018650548811969612	0.00038292794956750625	4.8902137174936334E-05	9.679940459389961E-05	0.00027178975642135875	0.00011974713395059911	6.789899961854701E-06	2.0279792298723917E-06	0.0011154897490197233	2.8143891863496354E-07
4.13329	0.00013315842658781407	0.0003805106209357087	5.1741881148236744E-05	9.817152438160709E-05	0.0002975236211267435	7.115864667462602E-05	2.9787033097031106E-06	2.074457131895793E-06	0.001037317881296335	2.684314038511212E-07
4.15307	7.86966364044209E-05	0.0003926919128273434	5.430351561848907E-05	8.918742397295261E-05	0.00032518885373761946	7.543689032167446E-05	1.7607049753279191E-06	2.2636375269016553E-06	0.0010195295753847296	2.827501065382807E-07
4.17285	5.619405374962266E-05	0.0004092081166741986	5.417567713943977E-05	7.546598461052286E-05	0.0003670528657244243	0.0001597271343583842	4.042744862009252E-06	2.482615168055378E-06	0.0011283491922866571	3.395022441065581E-07
4.19262	7.699237803642707E-05	0.000417111285850201	5.0745930206806076E-05	6.550314405762721E-05	0.0004416552712054875	0.00032441980181645595	8.390930001941845E-06	2.5929354312620602E-06	0.0013874116766062086	4.871601797879699E-07
4.2124	0.00012304022963975447	0.00040925544104052205	4.55034714792808E-05	6.498093197721231E-05	0.0005772361598401759	0.0005553842215496286	1.1965209087837928E-05	2.5215919552626974E-06	0.0017898872565696748	8.307247439961931E-07
4.23218	0.00015793835949334185	0.0003886882714363865	4.0869394181649816E-05	7.296564524376413E-05	0.0008346108540356786	0.0008686848521439301	1.2355755778587027E-05	2.3060954944656096E-06	0.0023784192278078035	1.634364023314044E-06
4.25195	0.00014650655639905413	0.000365805993831712	3.8021542059572495E-05	8.232199532731319E-05	0.0014394970687428758	0.0014676347004705388	9.265257818057038E-06	2.043862115249537E-06	0.003551096976764373	4.389694192085735E-06
4.27173	2.2277526387817395E-05	0.0003431735888812248	2.9404201539470634E-05	7.883760313850098E-05	0.00471028	0.0047035	4.94741799745166E-06	1.491385323799054E-06	0.009893911723268265	4.4435021004599404E-05
4.29151	0.00019350638180617516	0.0003814684661100936	5.972597524886178E-05	9.827198228933083E-05	0.0037208618503018855	0.003898465610125757	1.1311056592832194E-06	3.014629664254809E-06	0.008356446001205642	2.9239044874815797E-05
4.31128	9.144346619847048E-05	0.0003866873972282346	5.344297076163284E-05	8.081826602107341E-05	0.0013390279932977006	0.0015452504581918358	2.033728292479205E-06	2.8867532697555155E-06	0.0035015910332611825	4.348084208704173E-06
4.33106	7.973201699426425E-05	0.00039682806244400575	5.03210632108959E-05	6.847570803629405E-05	0.0008359996175983695	0.0010232685040404703	6.11421719326153E-06	3.0108842871746803E-06	0.002463750073804736	1.9170710787327036E-06
4.35084	0.00011240292184323953	0.00039578124746093293	4.577131066054479E-05	6.362861398862347E-05	0.0006248297701320724	0.0007271202739409482	1.090994030287473E-05	3.010552746188334E-06	0.0019834546310754245	1.0946650507228348E-06
4.37061	0.00015633901915062222	0.0003812753826954943	4.1264261027085414E-05	6.788418965896399E-05	0.0005043298672348583	0.0004842225912928825	1.327457103777023E-05	2.8472532694291184E-06	0.0016514371353671062	6.651282627932808E-07
4.39039	0.00017658231287819075	0.00036092211922714043	3.887073550814106E-05	7.734305027575519E-05	0.0004166935742187028	0.0002843993099370425	1.1558807998276278E-05	2.626814775804308E-06	0.0013689967248190532	4.235959793597542E-07
4.41017	0.0001558525810334418	0.0003464825085745546	3.942533288448183E-05	8.498799364767405E-05	0.00034323898561663973	0.0001514913821421856	6.848952312631839E-06	2.5094751682773283E-06	0.0011308372113798867	2.939333174241015E-07
4.42994	0.00010506698045902796	0.00034582564636998625	4.19002101628212E-05	8.528417543571052E-05	0.00028122651866292346	0.0001002461215448711	2.258416832450636E-06	2.5941476279933887E-06	0.0009644022170957845	2.2881293599399584E-07
4.44972	5.558991262536478E-05	0.00035763970117895174	4.407670756617023E-05	7.77722904944546E-05	0.0002337789941556271	0.00011910140153463113	9.161189544251472E-07	2.8484188432092417E-06	0.0008917235453528339	2.0783439428346826E-07
4.46949	3.799818353654446E-05	0.000372327291511072	4.4020491067983635E-05	6.719583565423676E-05	0.00020328311231587807	0.00017223899909154546	3.840315897970638E-06	3.1257632389436223E-06	0.0009040299923141746	2.1753937290209477E-07
4.48927	6.158728670839902E-05	0.00037852110457547435	4.1338585724207115E-05	6.02212556280898E-05	0.00018783824016949083	0.00021609445956018115	9.198986431020585E-06	3.2610112400612065E-06	0.000958060930036924	2.3448197426048508E-07
4.50905	0.0001082636317822762	0.0003707012262842011	3.74050524809013E-05	6.097167136907906E-05	0.00018108831803377733	0.0002204227847642436	1.344854664073992E-05	3.182855632858012E-06	0.0009954840869880765	2.3582727274419104E-07
4.52882	0.0001448889517966156	0.0003528372244844564	3.4411523952465466E-05	6.837561235660297E-05	0.0001751191010975821	0.00018193883767662192	1.368107782332396E-05	2.964541073676982E-06	0.0009742168702613454	2.1531069329901895E-07
4.5486	0.0001454853813445477	0.00033556761672573314	3.3905034925534376E-05	7.701776950242854E-05	0.0001643292429913845	0.00012289587865222504	9.61058776339275E-06	2.7792925475560686E-06	0.0008915908044528022	1.8306049474843465E-07
4.56838	0.00010840954292380842	0.0003289668141109499	3.57785578362528E-05	8.082683875117964E-05	0.00014798110536385348	7.555165167678955E-05	3.860186744482365E-06	2.784581662353872E-06	0.00078415927906967	1.5541399139914404E-07
4.58815	5.7094481753765135E-05	0.0003358402050757558	3.83701924569797E-05	7.709009436628254E-05	0.00012983023120999868	6.233832547591916E-05	2.781136361300345E-07	3.0147643527805127E-06	0.0007038564083276116	1.442146994211255E-07
4.60793	2.413459572879281E-05	0.000349978832758525	3.958749586002006E-05	6.815260063116337E-05	0.00011523796882464061	8.341925117068298E-05	1.38760869287183E-06	3.352770388360416E-06	0.000685251124055057	1.4953133634313775E-07
4.62771	2.958688312732701E-05	0.0003604980929048831	3.8293705586850836E-05	5.973719823378153E-05	0.00010759825145545426	0.00011877107637134721	6.6239783934817825E-06	3.60501609536281E-06	0.0007247142021684885	1.6161002491112707E-07
4.64748	6.787445371230672E-05	0.00035914650900268773	3.503693249479126E-05	5.707397699500437E-05	0.00010633185845259049	0.0001421218687203931	1.2627711566218269E-05	3.630912554593192E-06	0.0007838442234985851	1.6975591420016967E-07
4.66726	0.00011180588348665012	0.000345719639789422	3.166448314684775E-05	6.149448716288171E-05	0.00010749333530105973	0.0001375228899954464	1.528459171922507E-05	3.4394787169457586E-06	0.0008144247893184785	1.6751964752745438E-07
4.68704	0.0001307996989132258	0.00032804114950566485	3.0066907566170226E-05	6.959933939359832E-05	0.00010642330435931414	0.00010794493553597685	1.2778011266961223E-05	3.193205928025506E-06	0.0007888465524689369	1.5361914693406515E-07
4.70681	0.00011112077081097173	0.0003166284053231216	3.094799306659464E-05	7.567414498662349E-05	0.00010061686872595893	7.175205984698998E-05	6.5549377714527396E-06	3.097794648548577E-06	0.0007163929751802617	1.3461040316276905E-07
4.72659	6.48200606786469E-05	0.0003176998289766826	3.336827547650281E-05	7.548759754980477E-05	9.102775988045418E-05	4.9756453119442517E-05	7.246728609239461E-07	3.2667147810919426E-06	0.0006361513633235497	1.2271959506241118E-07
4.74637	2.143209409905075E-05	0.00032911825208318466	3.5396934300486144E-05	6.905804997013013E-05	8.124285813922577E-05	5.3072171863283265E-05	7.061147586338982E-07	3.6382271776044537E-06	0.000593664702391599	1.2423090845527564E-07
4.76614	8.433237814502065E-06	0.000341920439660982	3.540206946137819E-05	6.0522387865905925E-05	7.48780712538214E-05	7.548430796608135E-05	3.446566618661403E-06	4.010609869206124E-06	0.0006040976905105385	1.3322954262992497E-07
4.78592	3.2847053487153264E-05	0.00034636703712072564	3.3122058025310596E-05	5.532188000103895E-05	7.340924509229759E-05	9.999091871710818E-05	1.0607755461507564E-05	4.1748314443336145E-06	0.0006558407793494753	1.4072368924569153E-07
4.8057	7.683144961468152E-05	0.00033842032952770577	2.981447386758237E-05	5.656516735179782E-05	7.527857396978325E-05	0.00010940156294955472	1.604570855821946E-05	4.058123836811857E-06	0.0007064153896761368	1.424294109040117E-07
4.82547	0.00010972254026137927	0.000322384941242696	2.7403110421328807E-05	6.302079534982382E-05	7.705930276751802E-05	9.73445879331867E-05	1.5958192276774196E-05	3.779391113197152E-06	0.000716672861365904	1.363766899295814E-07
4.84525	0.0001085390162315936	0.0003078961132491338	2.718797420711474E-05	7.008713981091073E-05	7.572897351866694E-05	7.158966773445942E-05	1.0224353819823318E-05	3.5793475705605416E-06	0.0006748325861422631	1.2320943480339152E-07
4.86503	7.319016503538725E-05	0.0003034343719921668	2.9010415780538618E-05	7.283343201184405E-05	7.057442198386454E-05	4.826753908506623E-05	2.508197600942726E-06	3.6553844236478677E-06	0.0006034739279134581	1.109056886647465E-07
