t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
4.005	-0.434638	2.10132	0.199682	-0.307912	-0.212632	0.0321923	-0.00609932	0.0620696
4.02	-0.713771	2.02521	0.27439	-0.243793	-0.182992	0.113123	-0.0371173	0.0502178
4.035	-0.979979	1.91259	0.329376	-0.162185	-0.123937	0.175921	-0.0576841	0.0241475
4.05	-1.22848	1.76548	0.360681	-0.0689672	-0.0449313	0.210492	-0.0619729	-0.00881187
4.065	-1.45479	1.58658	0.366082	0.0291526	0.0413459	0.21125	-0.0487036	-0.0393262
4.08	-1.65485	1.37911	0.345224	0.12511	0.121005	0.178064	-0.0216231	-0.0587512
4.095	-1.82504	1.14681	0.29963	0.212021	0.181255	0.116256	0.0116249	-0.061539
4.11	-1.96233	0.893895	0.232606	0.283681	0.212408	0.0357744	0.0416252	-0.0468842
4.125	-2.06425	0.624929	0.14897	0.33498	0.209451	-0.0504069	0.0598231	-0.0189418
4.14	-2.12899	0.344769	0.0547098	0.362266	0.172895	-0.128434	0.0611091	0.0143539
4.155	-2.15536	0.0584758	-0.0434296	0.363593	0.108644	-0.185762	0.0451273	0.0435894
4.17	-2.14286	-0.22878	-0.13843	0.338876	0.0270747	-0.213221	0.0164365	0.0604772
4.185	-2.09169	-0.511827	-0.223475	0.289877	-0.0586748	-0.206422	-0.0168095	0.0602727
4.2	-2.00278	-0.785555	-0.292481	0.220081	-0.13482	-0.166521	-0.0452208	0.0430605
4.215	-1.87768	-1.04502	-0.340469	0.134462	-0.189144	-0.0999544	-0.0607578	0.0137543
4.23	-1.71863	-1.28552	-0.36397	0.039138	-0.212951	-0.0174491	-0.0591041	-0.0193415
4.245	-1.52848	-1.50266	-0.36124	-0.0590429	-0.202457	0.0677288	-0.0407501	-0.0468936
4.26	-1.31065	-1.69249	-0.332415	-0.153017	-0.159389	0.141907	-0.0109089	-0.0611447
4.275	-1.06909	-1.85156	-0.279532	-0.235966	-0.090683	0.193169	0.0219989	-0.0580871
4.29	-0.808183	-1.97698	-0.20637	-0.30189	-0.00740242	0.213298	0.0486673	-0.0385997
4.305	-0.532679	-2.06649	-0.118207	-0.345976	0.0770574	0.199059	0.0615702	-0.0081769
4.32	-0.247589	-2.11846	-0.0214195	-0.365003	0.1491	0.15275	0.0570539	0.0245663
4.335	0.0419078	-2.13193	0.0769707	-0.357568	0.197122	0.081812	0.0363579	0.0503774
4.35	0.330531	-2.10666	0.169806	-0.324212	0.213369	-0.00231333	0.00534062	0.0619354
4.365	0.613011	-2.04313	0.250326	-0.26736	0.195202	-0.0860624	-0.027228	0.0559284
4.38	0.884235	-1.94251	0.312706	-0.191157	0.145541	-0.155929	-0.0521282	0.034046
4.395	1.13932	-1.80662	0.352408	-0.101132	0.072358	-0.200646	-0.0622661	0.00245149
4.41	1.37367	-1.63795	0.366571	-0.00382575	-0.012546	-0.21297	-0.0547311	-0.0298971
4.425	1.58305	-1.43955	0.354195	0.0936867	-0.0954646	-0.190908	-0.0316224	-0.0538012
4.44	1.76369	-1.21502	0.316209	0.184345	-0.163019	-0.137995	0.000521075	-0.0624209
4.455	1.91234	-0.968407	0.255407	0.261598	-0.204281	-0.0627759	0.0325496	-0.0532875
4.47	2.02635	-0.704187	0.176219	0.319901	-0.212585	0.0225788	0.0553179	-0.0290069
4.485	2.10369	-0.427129	0.084365	0.355071	-0.18659	0.104287	0.0623863	0.00352833
4.5	2.14293	-0.14225	-0.0135335	0.364596	-0.130483	0.16915	0.0517265	0.0350478
4.515	2.14337	0.145306	-0.110413	0.347807	-0.0533273	0.206705	0.0264207	0.0565934
4.53	2.10497	0.430352	-0.199324	0.305928	0.032421	0.210907	-0.00633756	0.0620777
4.545	2.02842	0.707749	-0.273877	0.241977	0.112955	0.181089	-0.0372473	0.0499573
4.56	1.91509	0.972489	-0.328726	0.160541	0.175313	0.122045	-0.0575559	0.0237204
4.575	1.76699	1.21978	-0.359941	0.0674528	0.209471	0.0432783	-0.0615639	-0.00919836
4.59	1.58678	1.44512	-0.36525	-0.0305923	0.209939	-0.0425654	-0.048155	-0.0394932
4.605	1.37771	1.64441	-0.34426	-0.126543	0.176649	-0.121691	-0.0211528	-0.0586328
4.62	1.14357	1.81403	-0.298466	-0.213468	0.114933	-0.181384	0.011829	-0.0612386
4.635	0.888605	1.95091	-0.231141	-0.285107	0.0346884	-0.21206	0.0415029	-0.0465857
4.65	0.617455	2.05257	-0.147136	-0.336269	-0.0512183	-0.208749	0.0594889	-0.018805
4.665	0.335048	2.11717	-0.0524908	-0.363251	-0.129004	-0.171957	0.0607173	0.0142885
4.68	0.0465195	2.14355	0.0459673	-0.3641	-0.186155	-0.10754	0.044806	0.0433566
4.695	-0.242884	2.13122	0.141131	-0.338751	-0.213471	-0.0258231	0.016235	0.0602014
4.71	-0.527878	2.08041	0.226143	-0.289047	-0.206531	0.0600877	-0.0169549	0.0600409
4.725	-0.8033	1.99207	0.294889	-0.218593	-0.16643	0.136386	-0.0454104	0.0429128
4.74	-1.06419	1.8678	0.342437	-0.132463	-0.0995571	0.190814	-0.0610565	0.0136184
4.755	-1.30585	1.70988	0.365373	-0.036862	-0.0166513	0.214611	-0.0594613	-0.0195915
4.77	-1.52394	1.52116	0.362074	0.0613258	0.0689787	0.203933	-0.0410061	-0.0473052
4.785	-1.71452	1.30505	0.332812	0.155044	0.143556	0.160475	-0.0109013	-0.0616487
4.8	-1.87416	1.06546	0.279717	0.237569	0.195084	0.0912302	0.0223235	-0.0585303
4.815	-2.00002	0.806715	0.206629	0.303025	0.2153	0.00734711	0.0492527	-0.0388303
4.83	-2.08985	0.533494	0.118786	0.346742	0.200948	-0.0776681	0.0622446	-0.00810862
4.845	-2.14203	0.250735	0.0224753	0.36561	0.154369	-0.150144	0.0576227	0.024886
4.86	-2.15559	-0.0364585	-0.0753979	0.358279	0.0830906	-0.198431	0.0367428	0.0508349
4.875	-2.13027	-0.322907	-0.167851	0.325282	-0.00138673	-0.214827	0.00553313	0.0623988
4.89	-2.06651	-0.603446	-0.248238	0.26897	-0.0854697	-0.196726	-0.0271471	0.0563288
4.905	-1.96544	-0.873016	-0.310806	0.193353	-0.155643	-0.147091	-0.0520623	0.0343924
4.92	-1.82886	-1.12674	-0.351038	0.103816	-0.200659	-0.0739256	-0.0621964	0.00281157
4.935	-1.6592	-1.35999	-0.365997	0.00677321	-0.213316	0.0109998	-0.0547328	-0.0294653
4.95	-1.4595	-1.56854	-0.354565	-0.0907998	-0.191629	0.0940222	-0.0318245	-0.0533471
4.965	-1.23337	-1.74859	-0.317504	-0.181865	-0.139115	0.161823	4.91434e-05	-0.0621113
4.98	-0.984914	-1.89685	-0.257444	-0.259823	-0.0642295	0.203516	0.0319016	-0.0532985
4.995	-0.718644	-2.01064	-0.178697	-0.319012	0.0209799	0.21241	0.0547137	-0.0294105
5.01	-0.439402	-2.08791	-0.0869427	-0.355116	0.102805	0.187083	0.0620502	0.00281985
5.025	-0.152272	-2.12724	0.0111641	-0.365491	0.168059	0.131609	0.051821	0.0342582
5.04	0.137529	-2.12792	0.108502	-0.349361	0.206236	0.0549142	0.0268962	0.0560161
5.055	0.424707	-2.08994	0.197997	-0.307909	0.211165	-0.0306368	-0.00568068	0.061913
5.07	0.704035	-2.014	0.273128	-0.24415	0.182036	-0.111242	-0.0366942	0.0502525
5.085	0.970464	-1.9015	0.328466	-0.162724	0.123519	-0.173901	-0.0573396	0.0243103
5.1	1.2192	-1.75448	0.359982	-0.0695447	0.0450335	-0.208509	-0.0617454	-0.00859454
5.115	1.44576	-1.57563	0.365416	0.0286226	-0.0407717	-0.20945	-0.0485942	-0.0391073
5.13	1.64606	-1.36818	0.344408	0.124643	-0.120025	-0.176564	-0.0216138	-0.0585514
5.145	1.81647	-1.13589	0.298512	0.211566	-0.179946	-0.115144	0.011551	-0.0613517
5.16	1.95396	-0.882943	0.231092	0.283134	-0.210849	-0.0351106	0.0414721	-0.0466981
5.175	2.05605	-0.613938	0.147044	0.334201	-0.207722	0.0505846	0.0595842	-0.0187634
5.19	2.12094	-0.33373	0.0524381	0.361112	-0.171079	0.128109	0.0607818	0.0144898
5.205	2.14742	-0.0473849	-0.0459066	0.361945	-0.106829	0.184938	0.0447282	0.0436244
5.22	2.13501	0.239922	-0.140918	0.336665	-0.0253526	0.211928	0.0160123	0.0603531
5.235	2.08391	0.523015	-0.225758	0.287101	0.0602109	0.204716	-0.0171875	0.059959
5.25	1.99503	0.796786	-0.294352	0.216814	0.136083	0.164485	-0.0454763	0.0425755
5.265	1.86997	1.05629	-0.341768	0.130842	0.19006	0.0976973	-0.0608321	0.0131679
5.28	1.71094	1.29682	-0.364607	0.035353	0.213466	0.0150946	-0.0589783	-0.0199272
5.295	1.52082	1.514	-0.361206	-0.0627824	0.202544	-0.0700489	-0.0404523	-0.047377
5.31	1.30302	1.70388	-0.331786	-0.156508	0.159049	-0.144067	-0.0105038	-0.0614568
5.325	1.06151	1.863	-0.278453	-0.239042	0.089945	-0.195054	0.0224302	-0.0582093
5.34	0.800668	1.9885	-0.205028	-0.304442	0.0063177	-0.214817	0.0490535	-0.0385615
5.355	0.525238	2.07811	-0.116801	-0.347966	-0.0784203	-0.200144	0.0618666	-0.00803493
5.37	0.240233	2.13019	-0.0201242	-0.366461	-0.15066	-0.153354	0.0572457	0.0247545
5.385	-0.0491745	2.14381	0.0780339	-0.358586	-0.198788	-0.0819124	0.0364514	0.0505747
5.4	-0.33771	2.11872	0.170589	-0.32492	-0.215044	0.00271918	0.00534786	0.0621313
5.415	-0.620111	2.05538	0.250862	-0.267901	-0.196778	0.0869553	-0.0273016	0.0561288
5.43	-0.891275	1.95497	0.313102	-0.191658	-0.146904	0.157265	-0.0522883	0.0342534
5.445	-1.14632	1.81931	0.352829	-0.101678	-0.0733898	0.202352	-0.06252	0.00264466
5.46	-1.38067	1.65087	0.367208	-0.0044419	0.0119593	0.21494	-0.0550708	-0.0297696
5.475	-1.5901	1.4527	0.355233	0.0930442	0.0954223	0.192998	-0.032007	-0.053807
5.49	-1.77081	1.22838	0.317791	0.183785	0.16359	0.140034	0.000170389	-0.0626154
5.505	-1.9196	0.981965	0.257606	0.261285	0.205488	0.0645682	0.032337	-0.0536812
5.52	-2.03378	0.71791	0.179019	0.32002	0.21439	-0.0212339	0.0553438	-0.0295424
5.535	-2.11133	0.440979	0.0876534	0.355808	0.18889	-0.103572	0.0627083	0.00297688
5.55	-2.15083	0.15618	-0.00995487	0.366099	0.13311	-0.169206	0.0523276	0.0346444
5.565	-2.15156	-0.131347	-0.106806	0.350161	0.0560603	-0.207606	0.0272018	0.0564918
5.58	-2.11346	-0.416418	-0.195981	0.309134	-0.0298298	-0.212642	-0.0055429	0.062367
5.595	-2.03723	-0.693893	-0.271079	0.245942	-0.110753	-0.183555	-0.0366279	0.0506245
5.61	-1.92421	-0.958766	-0.326707	0.165084	-0.173711	-0.125055	-0.0572671	0.0246447
5.625	-1.77641	-1.20623	-0.358857	0.0723266	-0.20862	-0.0465798	-0.0616802	-0.00821452
5.64	-1.59646	-1.43179	-0.365149	-0.0256753	-0.209904	0.0392585	-0.0486469	-0.0386651
5.655	-1.3876	-1.63133	-0.345088	-0.121874	-0.177403	0.118662	-0.0218957	-0.0581273
5.67	-1.15363	-1.80122	-0.300072	-0.209306	-0.116364	0.178879	0.0110169	-0.0611286
5.685	-0.898769	-1.93837	-0.233299	-0.281649	-0.036619	0.210261	0.0408064	-0.046835
5.7	-0.627665	-2.0403	-0.149584	-0.33363	0.0490078	0.207755	0.0590441	-0.0192901
5.715	-0.345244	-2.10517	-0.0549659	-0.361454	0.126742	0.17178	0.0605817	0.0137327
5.73	-0.0566452	-2.13179	0.0436876	-0.363085	0.184053	0.108115	0.0449524	0.042882
5.745	0.23288	-2.11968	0.139203	-0.338386	0.2117	0.027022	0.0165752	0.0599049
5.76	0.518039	-2.06905	0.224636	-0.28916	0.205211	-0.0584326	-0.0165355	0.0599487
5.775	0.793659	-1.98085	0.293784	-0.218997	0.165625	-0.13446	-0.0450141	0.0429887
5.79	1.05477	-1.8567	0.341633	-0.13299	0.0992821	-0.188798	-0.0607506	0.0137943
5.805	1.29666	-1.69885	0.364713	-0.0373902	0.0168827	-0.21267	-0.05927	-0.0193809
5.82	1.51499	-1.51017	0.361375	0.0608577	-0.0682915	-0.202205	-0.0409229	-0.0470995
5.835	1.70579	-1.29408	0.331898	0.154627	-0.142479	-0.15907	-0.0109093	-0.0614556
5.85	1.86565	-1.05448	0.278455	0.237131	-0.193693	-0.0902297	0.022234	-0.0583399
5.865	1.9917	-0.795709	0.204949	0.302443	-0.213672	-0.0068092	0.0490788	-0.0386357
5.88	2.08169	-0.52245	0.116702	0.345871	-0.199167	0.0777075	0.061977	-0.00792796
5.895	2.13399	-0.239645	0.0200823	0.364311	-0.152521	0.149671	0.0572636	0.0250052
5.91	2.14766	0.0475941	-0.0779361	0.356446	-0.0812687	0.197456	0.0363199	0.0508291
5.925	2.12241	0.334086	-0.170327	0.322868	0.00308531	0.213388	0.00510474	0.062214
5.94	2.05871	0.614664	-0.250433	0.266	0.0869489	0.194888	-0.0275018	0.055949
5.955	1.95768	0.884269	-0.312523	0.189924	0.156815	0.144948	-0.0522681	0.0338554
5.97	1.82113	1.13802	-0.352137	0.100088	0.201454	0.0715974	-0.0622044	0.00220349
5.985	1.65149	1.37131	-0.366411	0.00294739	0.213688	-0.0133815	-0.0545399	-0.0300356
6	1.45182	1.57989	-0.354316	-0.0945098	0.191562	-0.0963229	-0.0314741	-0.0537837
6.015	1.22573	1.75998	-0.316694	-0.185263	0.138621	-0.163916	0.000481366	-0.0623595
6.03	0.977332	1.9083	-0.256235	-0.262758	0.0633495	-0.205293	0.0323325	-0.0533569
6.045	0.711133	2.02217	-0.177287	-0.321396	-0.022185	-0.213787	0.0550777	-0.0293226
6.06	0.431973	2.09953	-0.0855271	-0.356932	-0.104258	-0.188001	0.0623111	0.00299219
6.075	0.144934	2.13899	0.0124229	-0.366793	-0.169673	-0.13203	0.0519731	0.0344595
6.09	-0.144772	2.13983	0.109503	-0.350254	-0.207916	-0.0548266	0.0269511	0.0562167
6.105	-0.431861	2.10202	0.198716	-0.308532	-0.212811	0.0312253	-0.00570959	0.0621087
6.12	-0.711111	2.02629	0.273623	-0.244645	-0.183539	0.112301	-0.0368027	0.0504507
6.135	-0.977484	1.914	0.328864	-0.163209	-0.124765	0.175376	-0.0575333	0.0245084
6.15	-1.22619	1.76722	0.360459	-0.0700876	-0.045909	0.210315	-0.0620284	-0.0084253
6.165	-1.45276	1.5886	0.366166	0.0280164	0.0403747	0.211467	-0.0489497	-0.0390229
6.18	-1.65311	1.38138	0.345606	0.124039	0.120194	0.178643	-0.0219903	-0.0586177
6.195	-1.82361	1.1493	0.300281	0.211092	0.180735	0.117104	0.0112419	-0.0616123
6.21	-1.96124	0.896545	0.233478	0.282959	0.21226	0.0367566	0.0413343	-0.0471433
6.225	-2.06353	0.627697	0.150001	0.334518	0.209697	-0.0494471	0.0597063	-0.0193136
6.24	-2.12865	0.347604	0.0558247	0.362094	0.173494	-0.127649	0.0611995	0.0139754
6.255	-2.1554	0.0613283	-0.0423109	0.363724	0.1095	-0.185276	0.0453979	0.0433112
6.27	-2.14328	-0.225963	-0.137388	0.339299	0.0280487	-0.213109	0.016811	0.0603768
6.285	-2.09249	-0.509095	-0.222584	0.29056	-0.0577379	-0.2067	-0.0164373	0.0603779
6.3	-2.00393	-0.782958	-0.291804	0.220977	-0.13407	-0.167142	-0.0449565	0.0433399
6.315	-1.87917	-1.04261	-0.340055	0.135505	-0.188699	-0.100818	-0.0606747	0.0141289
6.33	-1.72043	-1.28333	-0.36385	0.0402525	-0.212881	-0.0184144	-0.0592246	-0.0189784
6.345	-1.53056	-1.50073	-0.361421	-0.0579369	-0.20277	0.0668169	-0.0410387	-0.0466446
6.36	-1.31297	-1.69086	-0.332884	-0.151999	-0.160032	0.141195	-0.0112837	-0.0610799
6.375	-1.07161	-1.85026	-0.280255	-0.23511	-0.0915503	0.19277	0.0216434	-0.0582241
6.39	-0.810855	-1.97603	-0.207295	-0.301257	-0.008353	0.213275	0.0484326	-0.0388997
6.405	-0.535455	-2.06591	-0.119267	-0.345613	0.0761779	0.199415	0.0615222	-0.00855529
6.42	-0.25042	-2.11825	-0.0225375	-0.364935	0.148435	0.153425	0.0572065	0.0242167
6.435	0.0390718	-2.1321	0.0758764	-0.3578	0.19678	0.0826967	0.0366678	0.0501553
6.45	0.327741	-2.10722	0.168815	-0.324726	0.213406	-0.00136234	0.00572075	0.0619035
6.465	0.610317	-2.04405	0.249509	-0.268119	0.195612	-0.0851995	-0.0268854	0.0560953
6.48	0.881686	-1.94378	0.312122	-0.192105	0.14626	-0.155294	-0.0519199	0.0343651
6.495	1.13696	-1.80822	0.352099	-0.1022	0.0732714	-0.200343	-0.0622509	0.00283226
6.51	1.37154	-1.63985	0.366558	-0.00493545	-0.0115846	-0.213049	-0.054914	-0.029563
6.525	1.5812	-1.44172	0.354479	0.0926152	-0.0946096	-0.191356	-0.0319505	-0.0536088
6.54	1.76214	-1.21741	0.316767	0.183389	-0.162408	-0.138741	0.000141168	-0.0624245
6.555	1.91113	-0.970981	0.256199	0.260827	-0.20401	-0.0637007	0.0322251	-0.0534865
6.57	2.02549	-0.706898	0.177187	0.319368	-0.212698	0.0216233	0.0551422	-0.0293444
6.585	2.10319	-0.429928	0.0854384	0.354815	-0.187068	0.103454	0.0624089	0.00314935
6.6	2.14282	-0.145087	-0.0124325	0.364634	-0.131248	0.168572	0.05194	0.0347339
6.615	2.14364	0.142482	-0.109363	0.348136	-0.0542558	0.206474	0.0267646	0.0564339
6.63	2.10561	0.427593	-0.198401	0.306524	0.0314778	0.211059	-0.00596102	0.0621165
6.645	2.02943	0.705104	-0.273147	0.242797	0.112149	0.181598	-0.0369452	0.0501831
6.66	1.91644	0.970007	-0.328241	0.161524	0.174771	0.122828	-0.0574129	0.0240687
6.675	1.76867	1.2175	-0.359736	0.0685295	0.20928	0.0442084	-0.0616192	-0.00882727
6.69	1.58876	1.44309	-0.365339	-0.0295005	0.210128	-0.0416379	-0.0483924	-0.0392038
6.705	1.37994	1.64266	-0.344636	-0.125514	0.177186	-0.120915	-0.0215048	-0.0585066
6.72	1.14602	1.8126	-0.299102	-0.212577	0.115729	-0.180883	0.0114617	-0.0613108
6.735	0.891221	1.94982	-0.231992	-0.284418	0.035616	-0.211915	0.0412247	-0.0468357
6.75	0.620195	2.05184	-0.148139	-0.33583	-0.0503102	-0.208982	0.0593776	-0.0191627
6.765	0.337863	2.11682	-0.0535735	-0.363094	-0.128262	-0.17253	0.0608048	0.0139244
6.78	0.165173	2.13749	0.00548307	-0.366958	-0.165858	-0.136776	0.053236	0.0324659
6.795	-0.124497	2.14094	0.102824	-0.352216	-0.2062	-0.0606829	0.0290466	0.0551107
6.81	-0.411884	2.10568	0.192719	-0.312138	-0.213416	0.0251189	-0.00331632	0.0621725
6.825	-0.691744	2.03239	0.268682	-0.24967	-0.186381	0.106808	-0.034709	0.0516905
6.84	-0.959033	1.92248	0.325311	-0.169359	-0.129476	0.171292	-0.0562943	0.0266498
6.855	-1.20895	1.77793	0.358547	-0.0769867	-0.0518384	0.208249	-0.0620011	-0.00590531
6.87	-1.43699	1.60138	0.366051	0.0208	0.0340626	0.211752	-0.0501941	-0.036778
6.885	-1.63907	1.39605	0.347331	0.116969	0.114412	0.181273	-0.0242232	-0.0572568
6.9	-1.81153	1.16563	0.303771	0.204634	0.176335	0.121731	0.00858264	-0.0615354
6.915	-1.95131	0.914299	0.238539	0.27755	0.209907	0.0427291	0.0389459	-0.0484172
6.93	-2.05591	0.646598	0.156329	0.330533	0.209766	-0.0429907	0.0582411	-0.0216449
6.945	-2.12346	0.367359	0.0630258	0.359828	0.176008	-0.121661	0.0610835	0.011188
6.96	-2.15272	0.0816267	-0.0347017	0.363363	0.114113	-0.180655	0.0466955	0.0408034
6.975	-2.14318	-0.205443	-0.129868	0.340906	0.0340985	-0.210559	0.0192084	0.0588323
6.99	-2.09497	-0.488676	-0.215666	0.294066	-0.051136	-0.206632	-0.0135718	0.0602371
7.005	-2.00898	-0.762962	-0.285967	0.226183	-0.127903	-0.169601	-0.0423948	0.0446645
7.02	-1.88672	-1.02335	-0.335722	0.142093	-0.183904	-0.105465	-0.0591262	0.0165791
7.035	-1.73037	-1.26511	-0.361355	0.0477997	-0.210199	-0.0245782	-0.0591277	-0.0160646
7.05	-1.54275	-1.48386	-0.360978	-0.049934	-0.202632	0.06005	-0.0424398	-0.0440653
7.065	-1.32723	-1.6756	-0.334574	-0.144089	-0.162494	0.13484	-0.0138156	-0.0595553
7.08	-1.08773	-1.83687	-0.28401	-0.227856	-0.0962725	0.187793	0.0186648	-0.0581956
7.095	-0.828586	-1.96473	-0.212897	-0.295194	-0.014648	0.210453	0.0458345	-0.0404
7.11	-0.554524	-2.05689	-0.12636	-0.341203	0.069252	0.199203	0.0600374	-0.0111919
7.125	-0.27053	-2.11168	-0.0306464	-0.362538	0.141935	0.155885	0.0572682	0.0211671
7.14	0.018235	-2.12809	0.0673107	-0.357645	0.191707	0.0874799	0.0382839	0.0475384
7.155	0.306513	-2.10586	0.160404	-0.326882	0.210557	0.00502744	0.0084628	0.0604621
7.17	0.589048	-2.04539	0.241874	-0.272491	0.19545	-0.0781808	-0.0237721	0.0562549
7.185	0.860721	-1.94781	0.305841	-0.198433	0.148835	-0.148733	-0.0493102	0.0361064
7.2	1.11664	-1.8149	0.347668	-0.110077	0.0782017	-0.195266	-0.0608928	0.00568937
7.215	1.35221	-1.64909	0.364351	-0.0138305	-0.00505168	-0.210266	-0.0552187	-0.0263866
7.23	1.56318	-1.45339	0.354715	0.0833257	-0.0874928	-0.191325	-0.0338588	-0.0510152
7.245	1.74575	-1.23135	0.319497	0.17437	-0.155828	-0.141487	-0.00285459	-0.0611702
7.26	1.89664	-0.986984	0.26129	0.252737	-0.199016	-0.0688118	0.028978	-0.0539563
7.275	2.01317	-0.724715	0.18433	0.312817	-0.210101	0.0149474	0.0525775	-0.0314353
7.29	2.09327	-0.449279	0.0941711	0.35031	-0.1873	0.0962685	0.0612673	1.26999e-05
7.305	2.13547	-0.165661	-0.00269725	0.36255	-0.134295	0.162024	0.0525705	0.0314255
7.32	2.13901	0.121024	-0.0992983	0.348681	-0.0596548	0.201619	0.0290146	0.0538982
7.335	2.10383	0.405605	-0.188721	0.309721	0.0245698	0.208699	-0.00271669	0.0610887
7.35	2.03054	0.682952	-0.264552	0.248476	0.104827	0.18214	-0.0336227	0.0509753
7.365	1.92048	0.948063	-0.321372	0.169335	0.168207	0.126222	-0.0549673	0.0264742
7.38	1.77559	1.19614	-0.355123	0.0779576	0.204542	0.0499449	-0.0607628	-0.00548655
7.395	1.59848	1.42268	-0.363364	-0.0190996	0.208002	-0.0344499	-0.0493948	-0.0358768
7.41	1.39234	1.62358	-0.345502	-0.114872	0.17805	-0.113406	-0.0241079	-0.0561562
7.425	1.16091	1.79518	-0.302803	-0.202467	0.119492	-0.174254	0.00798209	-0.0606384
7.44	0.908378	1.93438	-0.238315	-0.275591	0.0417175	-0.207243	0.0378614	-0.0480732
7.455	0.639347	2.03867	-0.156673	-0.328962	-0.0428154	-0.207052	0.0571121	-0.0219955
7.47	0.358706	2.10617	-0.063731	-0.358732	-0.12056	-0.173693	0.0603215	0.0102822
7.485	0.071554	2.13567	0.0338179	-0.362756	-0.179028	-0.112477	0.0465537	0.0396696
7.5	-0.216895	2.12664	0.128956	-0.340737	-0.208831	-0.0332029	0.0196731	0.0579081
7.515	-0.501391	2.07925	0.214849	-0.29428	-0.205162	0.0514274	-0.0127798	0.0598428
7.53	-0.776774	1.99438	0.285329	-0.226744	-0.168592	0.127831	-0.0416838	0.0449199
7.545	-1.03809	1.87359	0.335353	-0.142984	-0.104947	0.183751	-0.0588746	0.0173073
7.56	-1.28064	1.71907	0.361338	-0.0490166	-0.0244311	0.210208	-0.0594967	-0.0152457
7.575	-1.50007	1.53364	0.361445	0.0484097	0.0600459	0.202939	-0.0433098	-0.0435466
7.59	-1.69244	1.32065	0.3357	0.142309	0.13491	0.163095	-0.0148693	-0.0595893
7.605	-1.85429	1.08394	0.285975	0.225958	0.188147	0.097076	0.0178035	-0.0588143
7.62	-1.98273	0.827776	0.215857	0.293411	0.211222	0.0154955	0.0454828	-0.0414268
7.635	-2.07547	0.556795	0.130364	0.339864	0.200428	-0.0685249	0.0603204	-0.0123275
7.65	-2.13084	0.275885	0.0356003	0.36202	0.15753	-0.141497	0.0581467	0.0202303
7.665	-2.14784	-0.00989391	-0.0616602	0.358298	0.0894506	-0.191708	0.0396047	0.0470746
7.68	-2.12615	-0.295387	-0.154488	0.328974	0.00716418	-0.211155	0.00995001	0.0606263
7.695	-2.06613	-0.575456	-0.236229	0.27613	-0.0761045	-0.196745	-0.022421	0.0570882
7.71	-1.96887	-0.84505	-0.301048	0.203517	-0.146995	-0.150849	-0.0483898	0.0374928
7.725	-1.83608	-1.0993	-0.344276	0.116298	-0.194162	-0.0808533	-0.0606402	0.00739104
7.74	-1.67013	-1.33359	-0.362783	0.0207005	-0.210069	0.00199429	-0.0557774	-0.0247085
7.755	-1.47399	-1.54366	-0.355194	-0.0764219	-0.192211	0.0843875	-0.035202	-0.0497874
7.77	-1.25122	-1.72569	-0.321992	-0.168088	-0.143487	0.153131	-0.00471951	-0.0607992
7.785	-1.00584	-1.87638	-0.265524	-0.247669	-0.0717324	0.197207	0.0270956	-0.0546552
7.8	-0.742299	-1.99301	-0.189829	-0.30941	0.0115293	0.20956	0.0512666	-0.0330966
7.815	-0.465398	-2.07346	-0.100349	-0.348815	0.092933	0.188216	0.0609911	-0.00217276
7.83	-0.18017	-2.11629	-0.00355556	-0.363011	0.159391	0.136602	0.0535091	0.0293754
7.845	0.108211	-2.12071	0.0935474	-0.350947	0.200228	0.0630034	0.0308983	0.052661
7.86	0.394494	-2.08666	0.183919	-0.313504	0.208857	-0.0207386	-0.00046656	0.0610913
7.875	0.67347	-2.01476	0.260992	-0.253397	0.183872	-0.101148	-0.031744	0.0522571
7.89	0.9401	-1.90634	0.319207	-0.174992	0.12927	-0.165281	-0.0540938	0.0286266
7.905	1.1896	-1.76337	0.354336	-0.0839628	0.0538107	-0.202821	-0.0611775	-0.00315849
7.92	1.41747	-1.58846	0.363859	0.013094	-0.030368	-0.207689	-0.0509389	-0.0340998
7.935	1.61962	-1.38477	0.347116	0.109143	-0.109698	-0.179093	-0.0262549	-0.0554336
7.95	1.7924	-1.15598	0.305348	0.197247	-0.171415	-0.121611	0.0059099	-0.0610663
7.965	1.93272	-0.906227	0.241611	0.271064	-0.205555	-0.0445074	0.0364327	-0.0493842
7.98	2.03808	-0.640025	0.160528	0.325303	-0.206602	0.0397732	0.0566099	-0.0237106
7.995	2.1066	-0.362178	0.0679387	0.356083	-0.174389	0.11766	0.0607656	0.00867304
8.01	2.13703	-0.0776987	-0.0294981	0.361212	-0.114089	0.176598	0.0477123	0.0385854
8.025	2.12881	0.208282	-0.124779	0.340342	-0.0354218	0.207111	0.0211899	0.0575395
8.04	2.08207	0.490614	-0.211072	0.294979	0.0489494	0.204287	-0.0112773	0.0602044
8.055	1.99765	0.764211	-0.282202	0.228379	0.125474	0.168594	-0.0405104	0.0458382
8.07	1.87707	1.02414	-0.333072	0.145307	0.181868	0.105747	-0.0582445	0.0185479
8.085	1.72245	1.26569	-0.360048	0.0517052	0.209086	0.0258348	-0.059532	-0.013953
8.1	1.53659	1.48448	-0.361168	-0.0457098	0.202766	-0.0583417	-0.0440201	-0.0425108
8.115	1.32283	1.67653	-0.336336	-0.139948	0.163921	-0.133293	-0.0161052	-0.0591036
