t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
1.684	1106.11	-48.6559	-536.966	-33.0617	263.526	-150.733	116.506	425.375
1.6844999999999999	1062.93	-294.017	-529.61	86.4851	272.22	-106.324	113.884	415.181
1.685	964.844	-519.211	-495.036	200.817	271.388	-59.4647	105.912	402.19
1.6855	819.252	-716.81	-434.958	305.051	259.401	-12.9182	94.6022	387.119
1.686	634.471	-878.969	-351.597	394.378	235.072	31.1516	81.5051	372.003
1.6864999999999999	419.282	-995.4	-248.791	464.342	199.824	69.9719	67.2652	357.041
1.687	184.374	-1060.13	-131.843	510.046	156.691	99.7021	51.9519	342.656
1.6875	-58.3926	-1070.33	-7.26794	527.552	109.339	117.886	37.1679	330.435
1.688	-296.645	-1025.69	117.794	512.213	61.4786	123.113	24.3665	322.441
1.6885	-518.34	-928.166	234.861	463.664	16.5828	117.303	14.5333	319
1.689	-710.753	-787.899	336.653	386.416	-23.1278	105.2	7.89624	318.451
1.6895	-866.665	-611.129	415.94	290.452	-57.232	86.1772	4.34674	317.893
1.69	-979.731	-406.095	468.792	187.848	-83.9286	59.0408	3.80271	313.42
1.6905	-1044.72	-181.606	495.678	88.1156	-101.229	24.7486	5.01851	303.811
1.691	-1057.42	52.6865	500.951	-12.3672	-106.689	-14.6989	5.50326	292.192
1.6915	-1016.6	287.811	486.366	-117.756	-99.9514	-58.0832	3.632	283.094
1.692	-923.212	512.633	450.962	-226.284	-80.6112	-100.915	-2.09332	275.555
1.6925	-780.484	714.506	392.67	-329.223	-48.709	-135.525	-12.9834	269.554
1.693	-595.146	881.82	311.765	-416.102	-7.57063	-158.49	-28.6691	265.397
1.6935	-376.031	1004.55	212.397	-479.571	38.9639	-167.671	-46.7177	262.547
1.694	-133.72	1073.23	100.689	-513.028	86.7499	-160.192	-63.6942	259.46
1.6945	119.078	1082.49	-14.3565	-516.288	130.231	-137.629	-77.2301	255.202
1.695	368.116	1031.71	-124.956	-491.508	165.881	-102.417	-85.7315	251.643
1.6955	599.348	923.623	-224.821	-442.688	191.434	-57.6169	-87.6608	250.041
1.696	799.515	765.537	-309.702	-374.407	204.529	-7.37996	-82.7111	249.906
1.6965	957.194	570.294	-375.929	-292.409	204.252	44.3848	-72.9331	249.721
1.697	1065.93	346.32	-421.667	-200.563	190.969	95.0993	-60.5582	249.318
1.6975	1119.94	105.111	-445.933	-102.136	164.926	139.498	-47.9132	248.795
1.698	1117.18	-140.886	-447.844	-3.50215	128.426	174.811	-37.7433	248.048
1.6985	1059.35	-381.945	-427.837	90.1184	85.2536	200.519	-32.3879	248.158
1.699	949.646	-607.973	-386.783	172.868	38.9205	215.547	-34.0682	249.675
1.6995	791.309	-807.04	-327.782	239.829	-9.32652	217.695	-43.6156	252.93
1.7	589.656	-966.567	-256.219	289.654	-59.2425	205.934	-59.8348	257.613
1.7005	354.393	-1077.03	-177.384	322.074	-109.508	180.771	-80.0236	261.413
1.701	98.5115	-1133.48	-94.8718	335.137	-157.149	142.664	-100.548	260.877
1.7015	-165.247	-1131.36	-13.4041	328.84	-197.762	92.8981	-118.842	253.965
1.702	-423.524	-1068.25	61.9992	305.61	-225.82	36.7145	-133.481	242.401
1.7025	-662.365	-946.12	127.241	267.655	-239.196	-21.9639	-142.841	227.69
1.703	-867.457	-772.961	178.687	220.92	-238.6	-80.876	-145.25	210.852
1.7035	-1026.26	-562.808	216.129	170.132	-224.574	-137.422	-142.362	194.019
1.704	-1131.97	-329.139	240.963	119.43	-197.816	-190.601	-138.318	179.904
1.7045	-1180.92	-84.6858	256.254	68.1571	-159.127	-238.445	-135.622	170.855
1.705	-1173.02	160.328	262.37	16.7923	-110.637	-279.843	-135.801	166.524
1.7055	-1111.13	399.198	258.383	-30.5628	-53.7765	-314.458	-139.059	163.957
1.706	-996.358	620.366	246.462	-73.0865	8.95798	-339.913	-144.785	162.734
1.7065	-832.546	811.476	228.587	-109.506	74.8443	-352.82	-152.003	161.539
1.707	-627.187	962.689	206.54	-140.111	141.25	-350.86	-160.211	160.057
1.7075	-389.669	1065.53	181.527	-168.249	205.651	-332.853	-170.239	159.967
1.708	-131.87	1113.63	152.037	-195.003	265.831	-297.948	-182.087	162.975
1.7085	133.115	1103.84	116.436	-220.279	318.723	-245.534	-194.445	169.344
1.709	390.779	1037.79	73.8349	-242.803	359.769	-179.3	-205.915	179.798
1.7095	627.06	920.271	24.3038	-258.901	385.07	-104.84	-214.928	193.776
1.71	829.515	759.711	-30.571	-265.015	392.14	-27.0004	-220.441	208.908
1.7105	989.407	563.462	-87.7554	-258.352	381.449	51.3917	-221.864	223.26
1.711	1099.58	340.148	-143.344	-236.057	355.144	127.8	-218.997	236.518
1.7115	1155.18	102.858	-192.746	-201.417	314.186	199.385	-212.676	247.621
1.712	1155.41	-137.897	-233.437	-158.274	259.469	261.915	-204.186	257.254
1.7125	1101.11	-371.602	-263.097	-110.333	194.658	311.316	-196.101	265.774
1.713	994.762	-585.728	-281.259	-57.5005	124.765	347.363	-190.688	274.658
1.7135	842.632	-769.292	-287.246	0.0473293	53.3527	372.047	-189.257	286.511
1.714	654.116	-915.093	-280.294	57.9185	-17.2976	388.655	-191.587	301.316
1.7145	438.48	-1016.61	-260.659	115.033	-87.8811	396.89	-197.187	318.418
1.715	205.775	-1069.61	-227.67	170.644	-160.163	394.114	-205.492	338.14
1.7155	-32.9953	-1072.18	-181.29	221.704	-233.993	377.818	-216.301	359.845
1.716	-266.839	-1023.7	-122.825	263.308	-307.16	344.979	-229.4	382.601
1.7165	-485.07	-927.256	-55.117	292.153	-375.463	294.774	-243.557	405.139
1.717	-676.853	-790.348	18.3831	304.027	-433.45	229.734	-258.105	425.579
1.7175	-833.251	-622.01	93.1377	296.388	-477.321	153.387	-272.947	443.661
1.718	-947.148	-432.952	164.227	266.93	-504.503	69.9643	-287.546	457.638
1.7185	-1015.98	-230.011	225.625	216.516	-513.293	-17.8448	-301.988	467.59
1.719	-1039.48	-19.1768	271.982	147.989	-502.719	-109.331	-316.942	473.459
1.7195	-1016.29	185.799	299.388	66.9832	-471.567	-200.136	-332.742	475.256
1.72	-949.053	375.499	305.201	-18.9778	-420.004	-284.338	-348.464	476.49
1.7205	-842.325	546.226	289.787	-103.595	-349.894	-355.346	-363.13	477.051
1.721	-700.157	691.618	255.737	-182.054	-266.663	-409.657	-376.849	476.513
1.7215	-527.874	805.14	206.186	-249.385	-175.697	-444.903	-389.906	473.993
1.722	-333.064	882.379	143.225	-299.85	-80.415	-459.756	-402.34	470.071
1.7225	-124.318	920.882	69.3362	-329.573	16.7981	-451.978	-413.522	465.028
1.723	89.9691	916.264	-10.7715	-339.25	111.199	-422.965	-422.374	458.705
1.7235	298.235	869.255	-93.1633	-327.486	196.745	-379.129	-428.818	450.881
1.724	490.188	785.278	-172.524	-293.065	268.788	-324.908	-433.4	442.419
1.7245	659.429	666.462	-241.275	-240.15	325.068	-262.266	-436.689	435.642
1.725	798.566	519.12	-294.817	-172.601	365.175	-194.19	-438.567	429.971
1.7255	901.784	348.717	-330.175	-93.5303	390.024	-123.013	-438.089	425.094
1.726	964.635	161.184	-344.34	-8.82266	401.004	-49.5485	-434.595	419.735
1.7265	983.624	-36.2125	-336.375	74.2341	398.873	24.0181	-427.183	412.326
1.727	956.235	-234.745	-309.22	153.097	384.146	93.1896	-417.029	402.049
1.7275	882.717	-424.466	-264.25	222.95	358.637	155.285	-406.708	388.341
1.728	765.717	-592.652	-203.524	278.347	324.597	211.258	-399.47	371.899
1.7285	611.983	-731.339	-130.827	316.791	282.34	261.22	-397.158	352.992
1.7289999999999999	429.337	-836.78	-51.4538	340.905	230.504	302.365	-399.52	331.371
1.7295	224.716	-903.094	30.2359	352.778	169.671	330.811	-405.341	306.969
1.73	7.37062	-924.913	112.442	349.549	103.174	346.505	-412.023	280.109
1.7305	-211.578	-899.054	192.601	327.97	34.384	349.343	-416.646	251.577
1.7309999999999999	-419.503	-827.812	267.238	286.103	-33.6736	339.401	-418.128	223.26
1.7315	-605.065	-716.685	331.354	225.471	-98.9545	315.351	-415.94	197.357
1.732	-760.26	-572.368	379.832	153.022	-159.16	275.664	-410.785	173.863
1.7325	-878.93	-401.489	411.325	73.7136	-210.775	222.026	-404.322	153.416
1.7329999999999999	-956.142	-212.355	426.319	-11.7977	-250.019	156.026	-397.62	136.269
1.7335	-989.345	-9.06227	423.229	-98.6174	-271.787	83.9856	-391.554	123.302
1.734	-976.048	201.541	400.8	-183.881	-275.341	9.6233	-387.743	112.773
1.7345	-914.618	410.586	358.157	-262.997	-261.562	-63.0238	-387.654	103.277
1.7349999999999999	-804.568	606.047	296.196	-331.549	-232.031	-129.41	-391.489	96.2807
1.7355	-648.319	775.106	217.842	-385.391	-189.154	-185.352	-398.368	93.9327
1.736	-452.246	906.333	127.474	-422.172	-135.846	-227.474	-407.28	96.6137
1.7365	-226.677	990.881	29.7533	-439.569	-75.2948	-254.625	-417.705	103.495
1.7369999999999999	16.0944	1021.85	-71.037	-435.738	-9.64044	-266.836	-427.958	113.982
1.7375	262.186	995.243	-170.048	-408.421	59.503	-264.352	-435.758	127.718
1.738	497.274	910.727	-261.11	-357.264	130.201	-248.264	-439.033	143.492
1.7385	707.836	772.241	-337.547	-284.484	200.488	-217.547	-436.572	159.056
1.7389999999999999	881.267	590.363	-393.488	-196.175	266.247	-171.944	-429.187	172.944
1.7395	1008.14	379.197	-426.283	-99.5531	321.724	-113.563	-418.803	184.782
1.74	1082.93	150.402	-436.116	0.614324	361.436	-44.5127	-406.573	192.183
1.7405	1102.96	-86.5702	-423.209	101.799	381.84	33.4949	-394.615	195.15
1.7409999999999999	1067.29	-321.354	-386.529	197.636	381.837	116.028	-383.744	193.78
1.7415	976.363	-538.842	-326.993	279.068	362.05	195.872	-375.143	192.073
1.742	835.978	-728.439	-248.794	341.248	324.408	269.034	-370.861	195.459
1.7425	655.04	-886.255	-156.091	381.968	271.141	332.881	-371.936	204.109
1.7429999999999999	440.831	-1005.04	-53.578	399.949	204.34	383.728	-377.886	214.543
1.7435	202.219	-1078.98	52.7922	396.327	127.11	419.436	-387.331	228.237
1.744	-50.5138	-1103.38	158.003	369.309	42.6132	438.464	-397.934	244.635
1.7445	-306.223	-1073.73	256.084	317.093	-46.0087	439.934	-407.2	260.448
1.7449999999999999	-552.564	-986.632	339.849	242.075	-135.446	421.65	-413.158	274.8
1.7455	-775.17	-846.23	403.334	149.364	-221.051	383.692	-414.637	287.613
1.746	-961.092	-661.482	442.629	42.9656	-298.518	327.719	-412.171	298.605
1.7465	-1100.45	-440.296	454.714	-73.7955	-364.032	257.111	-405.926	309.426
1.7469999999999999	-1184.28	-193.573	437.378	-199.345	-414.511	176.735	-396.589	321.849
1.7475	-1207.61	62.4733	385.696	-320.824	-450.514	87.1959	-386.411	335.875
1.748	-1170.75	316.725	300.469	-427.489	-471.645	-9.21226	-376.86	351.095
1.7485	-1076.63	559.646	187.142	-512.414	-476.769	-109.985	-369.126	367.574
1.7489999999999999	-928.771	779.05	52.9041	-570.954	-464.357	-213.188	-364.035	385.624
1.7495	-733.191	961.711	-95.1053	-597.571	-432.396	-316.355	-361.798	405.839
1.75	-499.029	1096.44	-248.574	-586.043	-379.392	-415.077	-360.085	426.54
1.7505	-237.889	1175.33	-396.787	-533.316	-304.52	-503.366	-356.264	444.197
1.751	36.6117	1192.11	-528.427	-439.128	-208.085	-575.948	-349.181	459.069
1.7515	308.862	1145.07	-631.829	-308.019	-92.0908	-626.736	-338.2	473.852
1.752	563.446	1035.63	-696.36	-149.534	38.4929	-649.786	-322.828	488.109
1.7525	784.724	868.364	-715.648	25.5981	176.188	-644.667	-303.302	500.298
1.753	958.235	658.252	-687.271	201.739	314.796	-610.167	-281.507	507.822
1.7535	1075.49	421.064	-614.106	366.597	448.088	-545.038	-258.589	509.95
1.754	1133.61	169.113	-501.089	507.707	568.666	-450.489	-236.256	508.5
1.7545	1132.4	-83.3164	-355.836	614.362	668.059	-332.47	-216.057	504.915
1.755	1075.07	-322.888	-188.073	682.054	740.275	-193.906	-198.988	500.595
1.7555	966.68	-538.068	-8.12534	708.561	778.814	-40.7953	-185.867	495.826
1.756	814.489	-718.615	174.029	692.726	779.92	121.1	-176.753	490.619
1.7565	628.833	-861.117	349.342	632.713	742.01	285.23	-169.948	485.717
1.757	418.52	-961.99	506.831	529.844	665.328	441.307	-163.483	482.547
1.7575	191.097	-1014.45	634.915	391.477	552.899	578.39	-156.066	481.335
1.758	-43.7163	-1012.36	724.87	227.753	410.531	686.689	-146.905	481.225
1.7585	-272.174	-955.895	772.313	45.9092	246.445	757.791	-136.401	479.297
1.759	-480.152	-851.786	774.892	-144.93	69.7802	785.849	-127.133	472.228
1.7595	-657.196	-707.345	731.894	-332.867	-109.18	769.08	-122.202	458.794
1.76	-795.593	-529.622	644.843	-506.96	-279.05	711.502	-122.929	438.348
1.7605	-889.005	-328.257	517.668	-657.947	-430.571	618.796	-128.381	412.411
1.761	-932.583	-115.768	356.296	-778.147	-556.484	496.488	-137.392	384.051
1.7615	-924.43	92.4115	168.372	-860.38	-651.973	352.734	-148.898	353.265
1.762	-868.179	286.461	-37.4726	-897.83	-713.584	196.537	-160.85	319.862
1.7625	-769.51	459.342	-250.442	-887.52	-739.011	34.4025	-172.38	285.998
1.763	-634.795	604.46	-460.027	-827.785	-727.157	-128.704	-182.815	254.402
1.7635	-470.945	713.858	-654.883	-718.533	-678.157	-285.265	-190.944	227.559
1.764	-286.441	781.979	-821.994	-563.85	-593.549	-425.506	-195.797	205.994
1.7645	-91.5652	806.467	-949.405	-371.836	-477.768	-540.729	-197.548	189.117
1.765	102.761	789.069	-1027.6	-152.868	-336.833	-623.059	-196.796	178.64
1.7655	287.634	731.585	-1050.18	81.637	-179.277	-668.675	-193.105	174.491
1.766	454.693	638.291	-1013.83	317.89	-15.287	-677.019	-185.549	173.462
1.7665	595.701	515.841	-920.47	545.892	145.9	-648.122	-173.479	172.105
1.767	704.811	367.373	-774.098	753.976	295.832	-584.818	-157.917	169.735
1.7675	775.468	200.59	-581.3	929.817	426.298	-494.011	-141.097	168.098
1.768	804.545	25.3851	-349.349	1057.1	531.976	-379.785	-124.69	169.209
1.7685	792.774	-154.794	-90.9642	1128.68	608.398	-246.094	-108.943	172.861
1.769	738.159	-328.56	178.465	1141.32	651.925	-100.801	-94.4479	177.761
1.7695	642.672	-484.859	444.532	1094.42	660.367	49.7895	-81.5614	182.528
1.77	511.415	-612.53	693.831	991.732	632.285	200.253	-70.5617	187.62
1.7705	353.581	-704.03	914.952	831.91	567.678	341.375	-61.5581	194.09
1.771	178.75	-751.764	1093.86	619.205	470.749	464.236	-53.6392	202.055
1.7715	-1.93428	-753.223	1217.22	367.229	348.374	562.455	-46.2204	211.64
1.772	-177.451	-711.643	1275.97	90.8571	207.813	628.725	-38.3065	221.449
1.7725	-337.736	-633.653	1265.8	-196.288	57.3706	658.155	-29.4095	228.602
1.773	-475.035	-526.979	1186.09	-475.419	-94.2893	652.909	-20.438	230.082
1.7735	-583.891	-398.707	1040.38	-724.779	-241.297	614.513	-14.075	226.439
1.774	-660.502	-255.646	838.651	-931.174	-377.833	544.863	-11.9477	217.804
1.7745	-703.298	-100.739	592.836	-1084.28	-497.197	447.793	-14.6714	206.028
1.775	-709.835	59.0746	317.358	-1176.56	-593.051	327.374	-22.7778	192.301
1.7755	-678.414	213.315	28.6536	-1205.72	-659.584	188.025	-35.4919	176.783
1.776	-610.454	353.028	-258.322	-1171.04	-691.928	34.9675	-50.7311	160.722
1.7765	-510.13	471.939	-528.784	-1073.99	-686.835	-124.651	-66.2316	143.545
1.777	-383.47	565.225	-768.366	-919.711	-643.658	-283.035	-80.3075	126.389
1.7775	-237.5	627.271	-964.346	-714.194	-565.557	-432.587	-92.1733	112.922
1.778	-80.1627	653.93	-1104.88	-468.783	-455.399	-564.145	-101.862	104.119
1.7785	79.5942	642.7	-1181.29	-198.281	-317.342	-668.41	-109.612	99.082
1.779	232.345	593.879	-1189.2	80.7843	-157.541	-738.635	-115.976	98.0801
1.7795	370.284	505.87	-1127.05	346.841	14.56	-772.241	-121.77	103.527
1.78	483.809	384.03	-1001.04	582.336	190.994	-765.479	-127.18	114.606
1.7805	563.835	239.944	-822.96	777.91	363.638	-716.146	-131.298	128.315
1.781	604.937	85.019	-605.347	925.495	522.364	-627.023	-133.545	140.049
1.7815	604.602	-69.2567	-361.846	1020.47	658.208	-505.083	-133.889	147.45
1.782	564.624	-212.425	-105.723	1060.76	765.044	-356.439	-131.473	151.711
1.7825	490.348	-337.703	150.244	1045.83	837.575	-186.549	-125.382	154.846
1.783	386.609	-437.097	393.074	979.456	869.997	-5.33755	-116.053	158.122
1.7835	260.28	-502.571	611.655	866.356	859.661	178.589	-104.59	160.725
1.784	121.519	-531.953	796.764	711.31	807.294	358.323	-92.7919	162.004
1.7845	-19.7664	-524.087	941.095	518.333	715.162	526.739	-82.1822	162.354
1.785	-153.853	-485.446	1036.2	299.653	584.98	671.663	-73.8177	160.817
1.7855	-273.235	-423.583	1076.63	70.6942	422.949	784.637	-67.8252	157.959
1.786	-374.203	-338.246	1062.35	-159.364	238.001	858.405	-63.163	153.176
1.7865	-451.774	-233.035	995.192	-380.805	39.6933	888.823	-60.4635	145.032
1.787	-501.148	-115.28	878.86	-582.151	-160.976	876.156	-59.8006	131.733
1.7875	-520.347	9.85823	718.886	-751.929	-353.595	822.859	-60.1068	114.409
1.788	-508.476	136.738	523.589	-880.826	-529.029	732.715	-61.026	95.8719
1.7885	-464.62	254.573	304.661	-965.9	-679.888	609.456	-62.7146	78.3435
1.789	-391.937	355.364	72.7487	-1004.84	-799.624	456.872	-63.7284	62.5321
1.7895	-294.39	428.229	-161.411	-997.373	-881.469	280.843	-61.8944	47.4991
1.79	-179.438	466.687	-387.767	-942.33	-920.525	90.529	-56.3252	35.4691
1.7905	-57.3293	470.909	-596.449	-837.492	-915.188	-102.966	-48.4321	27.1666
1.791	62.6523	444.042	-775.267	-689.78	-867.251	-290.13	-40.8977	21.4369
1.7915	172.244	391.887	-914.359	-508.312	-779.247	-460.308	-35.6644	18.1954
1.792	264.896	318.617	-1007.5	-299.683	-654.992	-605.199	-32.6634	16.2334
1.7925	335.928	229.782	-1049.71	-74.1429	-501.417	-717.939	-32.3307	13.4034
1.793	381.574	135.035	-1037.76	152.562	-327.981	-797.863	-34.677	7.58542
1.7934999999999999	400.789	44.9047	-973.879	368.116	-141.676	-843.811	-39.4824	-2.0304
1.794	397.452	-39.9613	-862.434	562.877	49.6013	-854.122	-45.2359	-12.7397
1.7945	374.646	-119.03	-709.469	725.627	237.103	-827.084	-50.2201	-21.4589
1.795	334.382	-190.001	-524.072	848.046	411.913	-762.408	-53.3046	-27.2548
1.7954999999999999	278.833	-250.66	-317.439	925.25	566.61	-663.314	-53.6563	-30.1167
1.796	210.289	-298.362	-100.978	954.407	695.456	-534.502	-50.6007	-29.2827
1.7965	131.08	-328.725	114.195	935.067	793.374	-381.497	-43.2901	-24.0172
1.797	44.6164	-337.768	316.995	869.256	855.259	-211.55	-31.9578	-14.1239
1.7974999999999999	-43.2959	-324.556	497.653	761.086	877.636	-31.9818	-18.288	-0.388591
1.798	-126.098	-289.885	647.647	616.977	859.046	149.319	-4.65	16.2257
1.7985	-198.75	-234.27	759.316	446.479	799.991	321.365	6.55101	34.2882
1.799	-256.441	-162.058	826.951	263.172	703.044	473.071	12.0062	50.8121
1.7994999999999999	-294.672	-80.0614	849.627	80.1321	574.233	599.133	8.86155	63.376
1.8	-310.815	5.20059	831.729	-98.5599	419.967	693.654	-3.5679	70.2337
1.8005	-305.816	90.6012	776.914	-271.065	248.772	749.695	-23.7338	70.0009
1.801	-280.217	169.002	687.096	-430.258	71.8418	767.191	-49.2895	63.6531
1.8014999999999999	-235.69	233.128	565.264	-567.472	-100.462	749.735	-77.4977	53.0743
1.802	-175.574	278.359	417.108	-677.5	-260.66	700.965	-105.216	40.6693
1.8025	-104.519	301.519	248.27	-755.633	-404.151	622.634	-130.122	25.2472
1.803	-29.1998	303.73	63.981	-792.222	-526.047	518.67	-150.716	8.48041
1.8034999999999999	44.5639	288.314	-126.244	-782.313	-623.263	392.205	-166.166	-6.09046
1.804	112.996	256.018	-309.412	-727.561	-691.652	249.143	-175.356	-18.8959
1.8045	171.08	210.067	-473.811	-631.804	-727.294	95.699	-178.323	-29.141
1.805	214.603	156.423	-609.926	-502.046	-727.511	-62.1593	-176.652	-36.0967
1.8054999999999999	243.427	97.1545	-710.595	-346.389	-690.497	-214.193	-174.059	-41.7325
1.806	257.892	35.0225	-771.497	-173.564	-618.479	-349.795	-175.084	-46.3094
1.8065	257.441	-24.5548	-790.702	5.09448	-517.459	-465.4	-181.571	-47.7826
1.807	243.52	-80.6194	-767.577	176.112	-394.353	-558.4	-193.536	-48.1006
1.8074999999999999	217.159	-131.879	-705.333	330.95	-256.022	-627.638	-209.53	-49.719
1.808	179.657	-177.66	-608.588	466.387	-106.796	-668.888	-228.019	-50.8314
1.8085	131.674	-215.417	-482.407	580.464	49.2909	-680.036	-247.786	-49.0043
1.809	75.0949	-244.38	-332.668	670.311	207.181	-660.24	-266.516	-43.099
1.8094999999999999	12.5594	-264.028	-164.014	728.988	360.991	-608.782	-281.536	-30.4813
1.81	-53.4041	-272.66	16.6373	748.953	504.203	-524.745	-289.833	-12.4734
1.8105	-120.3	-269.353	198.413	727.52	629.003	-408.722	-288.589	8.2882
1.811	-186.709	-252.384	369.893	665.91	727.092	-264.657	-278.085	30.1644
1.8114999999999999	-250.482	-219.078	521.383	566.688	791.099	-98.9294	-260.052	51.8911
1.812	-308.461	-167.151	643.994	435.184	814.633	78.8742	-236.018	74.2423
1.8125	-355.599	-96.7625	732.42	275.039	794.656	257.008	-207.164	96.3053
1.813	-387.394	-9.89087	780.82	95.7312	731.021	423.985	-175.611	116.607
1.8135	-399.577	87.8327	784.359	-88.9586	626.346	569.872	-144.908	134.497
1.814	-388.696	189.026	742.396	-266.812	487.807	687.835	-119.024	148.76
1.8145	-353.085	285.31	657.511	-424.235	324.291	772.705	-101.748	157.81
1.815	-293.942	373.135	536.327	-551.435	145.681	820.833	-93.3094	161.381
1.8155	-213.04	449.948	388.307	-643.433	-38.3718	830.589	-91.9762	160.266
1.816	-111.575	510.208	224.147	-700.791	-217.452	803.082	-94.7956	153.318
1.8165	6.77389	548.88	52.6262	-722.032	-383.2	739.07	-99.438	140.062
1.817	137.058	560.752	-117.34	-705.131	-528.195	640.607	-104.695	121.523
1.8175	273.234	540.759	-276.62	-650.081	-645.998	512.512	-109.684	100.976
1.818	407.443	486.045	-416.551	-559.805	-730.851	362.665	-113.117	81.9761
1.8185	530.69	397.442	-529.651	-440.726	-779.229	200.009	-114.451	64.916
1.819	633.813	278.137	-609.726	-301.325	-790.036	34.5856	-115.101	49.3217
1.8195	707.685	136.48	-652.216	-152.049	-765.009	-125.194	-117.099	34.6821
1.82	747.009	-21.5842	-654.662	-4.19681	-707.845	-272.857	-122.407	19.5176
1.8205	748.79	-191.038	-619.794	131.661	-622.04	-403.434	-131.869	4.4636
1.821	710.616	-362.81	-554.699	248.124	-510.041	-513.032	-144.579	-9.59048
1.8215	632.334	-527.548	-467.314	340.956	-376.02	-598.196	-158.951	-21.1345
1.822	516.476	-677.981	-365.71	408.954	-225.048	-654.123	-173.483	-29.2749
1.8225	365.783	-803.797	-256.334	449.328	-63.0951	-678.941	-186.419	-37.7754
1.823	185.275	-894.853	-145.428	460.511	102.053	-672.007	-195.723	-47.0769
1.8235	-17.2406	-944.806	-40.0603	446.288	262.584	-630.775	-199.771	-55.3537
1.824	-232.643	-948.984	54.313	410.624	409.472	-554.322	-198.243	-61.6535
1.8245	-449.689	-906.048	134.631	354.118	532.849	-444.504	-191.001	-65.2352
1.825	-657.723	-814.355	196.609	282.362	623.94	-306.951	-177.424	-66.5233
1.8255	-846.207	-673.492	236.956	204.001	676.489	-151.277	-158.633	-67.9698
1.826	-1004.13	-487.619	254.938	127.961	687.467	11.4137	-136.111	-69.8379
1.8265	-1120.57	-263.433	253.424	63.2365	656.714	170.423	-111.01	-72.1479
1.827	-1184.53	-12.8247	238.413	14.196	587.288	317.084	-85.449	-74.126
1.8275	-1188.43	251.184	216.331	-21.2344	484.274	442.819	-62.4453	-74.6803
1.828	-1128.88	516.084	191.218	-45.6118	353.805	540.019	-43.9613	-73.804
1.8285	-1006.06	767.852	164.78	-59.587	203.902	602.735	-31.3868	-71.5225
1.829	-824.38	992.414	138.096	-64.5564	44.4282	626.281	-26.283	-68.8634
1.8295	-591.442	1176.27	112.783	-62.1681	-114.283	609.532	-26.8043	-68.7339
1.83	-317.712	1306.69	90.9692	-55.3465	-262.494	553.266	-28.1781	-74.1797
1.8305	-16.2183	1371.33	74.0652	-48.4909	-390.77	459.513	-27.0702	-87.3873
1.831	296.561	1363.35	61.5222	-44.0393	-489.279	333.55	-20.6982	-106.425
1.8315	602.342	1282.86	52.4702	-44.5866	-550.168	183.728	-8.05056	-126.856
1.832	884.231	1132.07	45.7286	-50.88	-568.852	23.0381	11.1824	-145.639
1.8325	1126.16	918.536	40.653	-64.5359	-545.359	-134.125	36.2103	-161.296
1.833	1313.63	656.305	34.7436	-85.6587	-484.461	-274.372	63.7305	-170.261
1.8335	1437.69	354.63	23.4222	-106.696	-393.946	-387.151	90.3858	-173.641
1.834	1490.4	27.6758	5.50386	-124.535	-283.697	-467.48	113.73	-174.887
1.8345	1466.86	-305.979	-18.7981	-136.708	-162.632	-511.744	133.653	-174.228
1.835	1367.61	-629.558	-48.1229	-140.592	-38.9925	-518.518	152.652	-172.624
1.8355	1196.82	-926.577	-80.441	-132.835	79.2709	-490.044	172.31	-170.094
1.836	962.017	-1178.72	-112.024	-113.839	185.066	-429.247	190.468	-166.252
1.8365	675.399	-1370.36	-139.15	-84.1696	271.102	-341.871	205.184	-159.523
1.837	351.832	-1488.91	-158.439	-45.4695	331.325	-238.546	216.635	-149.374
1.8375	9.41818	-1526.11	-168.052	0.259688	363.62	-129.96	226.502	-135.014
1.838	-331.915	-1479.9	-166.706	47.835	370.216	-25.9827	235.682	-115.714
1.8385	-652.824	-1355	-155.093	91.628	355.245	64.2191	242.581	-90.797
1.839	-936.617	-1160.79	-134.906	130.399	322.178	134.924	245.136	-58.9797
1.8395	-1169.54	-909.883	-107.579	163.993	276.193	184.873	242.44	-23.0265
1.84	-1339.69	-618.675	-73.5063	187.797	223.342	216.222	234.938	15.1492
1.8405	-1439.7	-299.499	-35.2867	198.944	167.688	234.524	225.715	55.649
1.841	-1464	34.2241	2.73125	197.382	110.971	243.624	216.756	96.5659
1.8415	-1409.29	361.694	36.8215	185.244	53.8157	245.882	206.933	134.432
1.842	-1279.33	664.433	64.7425	167.487	-2.97148	243.102	193.657	165.926
1.8425	-1083.83	928.218	86.3266	148.361	-58.6375	234.784	173.141	189.938
1.843	-835.36	1142.66	103.586	127.944	-111.766	219.376	144.791	207.811
1.8435	-546.639	1296.62	119.09	106.41	-160.799	196.926	112.526	220.076
1.844	-231.774	1382.5	134.083	83.6544	-205.207	167.248	82.8898	226.715
1.8445	94.4188	1394.15	149.159	58.9867	-244.617	131.067	61.4453	227.32
1.845	415.017	1330.99	163.824	31.4941	-278.546	89.3112	50.5676	221.932
1.8455	713.033	1193.98	175.738	1.01436	-305.618	41.9971	50.1079	212.13
1.846	970.13	993.188	182.756	-32.7708	-322.915	-9.47508	59.6496	197.281
1.8465	1170.42	745.809	183.048	-68.3551	-327.29	-62.2735	77.0411	179.951
1.847	1305.15	466.342	176.678	-103.911	-318.682	-115.513	95.9203	158.762
1.8475	1370.69	164.436	163.454	-136.789	-298.244	-170.089	109.216	134.128
