f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta
53.1197	0.508537	0.799626	0.0318008	0.325168	0.128299	0.2274	0.0520251	0.0433233	2.11618
53.1395	0.488932	0.803284	0.0247709	0.321763	0.132352	0.235841	0.0474576	0.0442802	2.09868
53.1593	0.532711	0.81852	0.0399958	0.314134	0.116606	0.237286	0.0492511	0.0513315	2.15984
53.1791	0.610585	0.835403	0.0676194	0.307471	0.0917695	0.230758	0.056254	0.0598951	2.25976
53.1989	0.670414	0.842876	0.0893761	0.30624	0.0746533	0.22062	0.0637877	0.0643785	2.33235
53.2186	0.671966	0.836135	0.090966	0.311315	0.0769811	0.213647	0.0668224	0.0618546	2.32969
53.2384	0.613845	0.819894	0.0714616	0.319403	0.0974976	0.214534	0.0633352	0.0540971	2.25407
53.2582	0.534451	0.805209	0.0440596	0.325129	0.122803	0.222771	0.0556041	0.0464166	2.15644
53.278	0.486535	0.802143	0.0272387	0.324675	0.136258	0.232923	0.0487767	0.0440315	2.10258
53.2977	0.501942	0.813052	0.0324584	0.318371	0.12909	0.238269	0.0473959	0.0486957	2.12927
53.3175	0.570323	0.830901	0.0565295	0.310487	0.106266	0.235243	0.0524443	0.0574612	2.21966
53.3373	0.645928	0.844003	0.0836395	0.30628	0.0832451	0.225858	0.0605539	0.0645328	2.31404
53.3571	0.678027	0.843835	0.0958958	0.308667	0.0756753	0.216371	0.0663475	0.0653222	2.35014
53.3768	0.64486	0.83068	0.0853005	0.316117	0.0889229	0.213153	0.0659387	0.059383	2.30436
53.3966	0.568136	0.813568	0.0590716	0.323691	0.114465	0.218394	0.0595671	0.0507763	2.20767
53.4164	0.498784	0.804154	0.0348824	0.326349	0.135527	0.228749	0.0514752	0.0453636	2.12528
53.4362	0.482864	0.809028	0.0291398	0.322351	0.138281	0.237268	0.047044	0.0468982	2.11287
53.4559	0.530921	0.825214	0.0459244	0.314398	0.121107	0.238351	0.0492697	0.0545085	2.17969
53.4757	0.61078	0.842167	0.0743098	0.307656	0.0956631	0.231273	0.0564008	0.0633097	2.28156
53.4955	0.66897	0.848783	0.0956074	0.307023	0.079197	0.220737	0.0642384	0.0674102	2.35197
53.5153	0.66633	0.840862	0.0958023	0.312738	0.0830147	0.213777	0.0670959	0.0642717	2.34389
53.5351	0.604234	0.823908	0.0748935	0.321098	0.104894	0.215104	0.0632056	0.0560501	2.26339
53.5548	0.523731	0.809474	0.0470417	0.326592	0.130552	0.223891	0.0551215	0.0483527	2.16476
53.5746	0.478259	0.807482	0.0310312	0.325561	0.143115	0.23438	0.0482268	0.0464525	2.11451
53.5944	0.498069	0.819581	0.0378307	0.318701	0.134426	0.239607	0.0471438	0.0517607	2.14712
53.6142	0.569832	0.837953	0.0631857	0.310654	0.110493	0.236076	0.0525989	0.0609008	2.24169
53.6339	0.645572	0.850597	0.0904473	0.306807	0.0875174	0.226125	0.060988	0.067882	2.33594
53.6537	0.674456	0.849269	0.101656	0.309844	0.081149	0.216389	0.0667155	0.0681558	2.36763
53.6735	0.636797	0.835059	0.089488	0.317786	0.0959633	0.213418	0.0659451	0.0616454	2.3161
53.6933	0.557334	0.817694	0.0622526	0.325376	0.122423	0.21926	0.0591615	0.0527991	2.2163
53.713	0.488761	0.809034	0.0383216	0.327594	0.14316	0.230083	0.0508566	0.0476551	2.13547
53.7328	0.476669	0.815152	0.0339176	0.322945	0.144568	0.238722	0.0465658	0.0498116	2.12835
53.7526	0.528996	0.83224	0.0522911	0.314572	0.125923	0.239444	0.0491744	0.0579522	2.20059
53.7724	0.610621	0.849131	0.081455	0.308131	0.0998611	0.231798	0.056971	0.0668584	2.30483
53.7921	0.666706	0.854743	0.102221	0.307954	0.0840272	0.220931	0.0647607	0.0706189	2.37196
53.8119	0.659285	0.845458	0.100924	0.314262	0.0892544	0.214146	0.0673528	0.0668822	2.35756
53.8317	0.592396	0.827253	0.0786239	0.322911	0.112126	0.216102	0.0629597	0.0581883	2.27056
53.8515	0.513786	0.816212	0.0503512	0.328152	0.139853	0.225312	0.0546051	0.0506785	2.17895
53.8713	0.469721	0.813909	0.0352557	0.326501	0.150598	0.236146	0.04765	0.0492041	2.12899
53.891	0.494161	0.827017	0.0436883	0.319091	0.1403	0.241065	0.0468908	0.0551515	2.16737
53.9108	0.569417	0.845804	0.0703223	0.310891	0.1153	0.236909	0.0528359	0.0646485	2.26613
53.9306	0.644983	0.857812	0.0976691	0.307479	0.0925087	0.226437	0.0615132	0.0714856	2.35989
53.9504	0.670079	0.855243	0.107735	0.311157	0.087485	0.216641	0.0671628	0.0712201	2.38672
53.9701	0.627562	0.840015	0.0939781	0.319583	0.103947	0.214077	0.0660017	0.0641183	2.32928
53.9899	0.545385	0.822537	0.0657747	0.32717	0.131265	0.220533	0.0587347	0.0550454	2.22645
54.0097	0.478063	0.814773	0.042157	0.328874	0.151535	0.23177	0.0502208	0.0502297	2.14762
54.0295	0.470311	0.822227	0.0391682	0.323585	0.151449	0.240364	0.0460973	0.0530224	2.14622
54.0492	0.52719	0.840238	0.0591442	0.314861	0.131313	0.240615	0.0491581	0.0617585	2.22428
54.069	0.610626	0.857066	0.0890425	0.308573	0.104824	0.232337	0.0573882	0.0707501	2.33061
54.0888	0.664705	0.86173	0.109181	0.309006	0.0899598	0.221029	0.0653239	0.0741192	2.39505
54.1086	0.65298	0.851363	0.106361	0.315958	0.0970396	0.214269	0.067661	0.0697385	2.37537
54.1283	0.582811	0.833106	0.0826347	0.324838	0.121704	0.216609	0.0628023	0.0606535	2.28516
54.1481	0.500578	0.819462	0.0540552	0.329756	0.147847	0.226616	0.053949	0.0530529	2.18532
54.1679	0.460893	0.819859	0.0399507	0.327456	0.158335	0.237675	0.0469595	0.0521783	2.14331
54.1877	0.490099	0.834376	0.0500384	0.319448	0.146415	0.242478	0.0465045	0.0587331	2.18809
54.2075	0.568603	0.853649	0.077898	0.311084	0.120298	0.23781	0.0528446	0.0682882	2.29048
54.2272	0.643836	0.865087	0.105463	0.30843	0.0977037	0.226753	0.0621972	0.0761362	2.38561
54.247	0.665255	0.861298	0.114221	0.312671	0.0940946	0.216722	0.0676762	0.0747266	2.40667
54.2668	0.618089	0.845057	0.0988175	0.321565	0.112271	0.214451	0.0661107	0.0669402	2.3433
54.2866	0.533371	0.827481	0.0696552	0.329099	0.140619	0.221528	0.0583776	0.0576777	2.23781
54.3063	0.467234	0.820678	0.04645	0.330263	0.160244	0.233346	0.0495971	0.0532349	2.16105
54.3261	0.463671	0.829492	0.0449802	0.324273	0.158674	0.242064	0.0456163	0.0567476	2.16552
54.3459	0.524902	0.848421	0.0665888	0.315175	0.137051	0.24191	0.0490997	0.0660521	2.2492
54.3657	0.609942	0.865116	0.0971704	0.309085	0.110106	0.232967	0.0577465	0.0750983	2.35723
54.3854	0.661751	0.868731	0.11664	0.310159	0.0961681	0.22121	0.0658195	0.0779108	2.41839
54.4052	0.645323	0.857079	0.112191	0.317756	0.104969	0.214497	0.0678885	0.0728416	2.39254
54.425	0.571154	0.838232	0.0870231	0.326868	0.131039	0.217389	0.0625676	0.063287	2.29756
54.4448	0.488273	0.825075	0.0581509	0.331476	0.157372	0.228074	0.0533617	0.0558171	2.1976
54.4646	0.451727	0.826784	0.0451287	0.328499	0.166713	0.239504	0.0464079	0.0556214	2.16039
54.4843	0.485732	0.842544	0.0569819	0.319962	0.153108	0.244098	0.0463409	0.0630127	2.21178
54.5041	0.567499	0.862228	0.086179	0.311616	0.125908	0.238801	0.0532762	0.0732673	2.31877
54.5239	0.642234	0.872947	0.113542	0.30912	0.103614	0.227133	0.0625934	0.079713	2.4109
54.5437	0.65969	0.867837	0.121096	0.314216	0.101494	0.216893	0.0680831	0.078138	2.42745
54.5634	0.607712	0.850567	0.104012	0.323601	0.121413	0.214968	0.0660686	0.0697752	2.35812
54.5832	0.520503	0.832988	0.0739049	0.33106	0.150481	0.222752	0.0578402	0.0603283	2.24986
54.603	0.455899	0.827203	0.0511572	0.331639	0.169741	0.235141	0.0488731	0.056298	2.17595
54.6228	0.456776	0.837433	0.0512745	0.32497	0.166533	0.243954	0.0451171	0.0605952	2.18665
54.6425	0.522452	0.857241	0.0745421	0.315541	0.143367	0.243321	0.0491284	0.0705314	2.27612
54.6623	0.608914	0.873731	0.105805	0.309732	0.116001	0.233671	0.0582737	0.0797025	2.38583
54.6821	0.658153	0.876167	0.124499	0.311506	0.103082	0.221425	0.0664831	0.082089	2.4434
54.7019	0.636852	0.863219	0.118407	0.319774	0.113689	0.214802	0.0682275	0.0762658	2.41124
54.7216	0.558694	0.843807	0.0918151	0.329079	0.141194	0.218313	0.06235	0.0662696	2.31152
54.7414	0.47537	0.831278	0.0627243	0.333261	0.167666	0.229681	0.0526954	0.0589354	2.21161
54.7612	0.442199	0.834349	0.0508596	0.329549	0.17576	0.241487	0.0457163	0.0593917	2.17931
54.781	0.481163	0.851395	0.0645172	0.320454	0.160394	0.245861	0.0460707	0.0675437	2.2374
54.8008	0.566106	0.871396	0.0949762	0.31208	0.132143	0.239887	0.053549	0.0781571	2.34829
54.8205	0.640116	0.881316	0.122277	0.31008	0.11022	0.227549	0.0630539	0.0843011	2.43891
54.8403	0.653378	0.874821	0.128395	0.316057	0.109708	0.217083	0.0687745	0.082074	2.45029
54.8601	0.596505	0.856541	0.109618	0.325873	0.131425	0.215553	0.0662034	0.0730409	2.37476
54.8799	0.506928	0.839019	0.0786366	0.333178	0.161335	0.224083	0.0573855	0.0634454	2.26401
54.8996	0.444053	0.834323	0.05644	0.333098	0.179925	0.237066	0.0481398	0.0598812	2.19293
54.9194	0.449597	0.846052	0.0582082	0.325704	0.175014	0.245964	0.0445974	0.0649963	2.21013
54.9392	0.519732	0.866733	0.0831551	0.315984	0.150293	0.244831	0.0491784	0.0755774	2.30548
54.959	0.607476	0.882918	0.115045	0.310515	0.122582	0.234414	0.0588727	0.0847822	2.4166
54.9787	0.653901	0.884118	0.132905	0.313022	0.110813	0.221677	0.0672443	0.0866091	2.47029
54.9985	0.627531	0.869838	0.125072	0.321963	0.123318	0.215153	0.0686826	0.0800036	2.43156
55.0183	0.545383	0.849931	0.0970462	0.331428	0.152268	0.219297	0.0621945	0.0695263	2.32707
55.0381	0.461825	0.838062	0.0677809	0.33516	0.178774	0.23145	0.0520668	0.0624008	2.22752
55.0578	0.432284	0.842606	0.0571729	0.33067	0.185527	0.243632	0.0450459	0.0636085	2.20055
55.0776	0.476311	0.86093	0.0727231	0.320987	0.168356	0.247743	0.0458874	0.0725922	2.26553
55.0974	0.564381	0.881215	0.104432	0.312666	0.139057	0.241048	0.0540785	0.0835786	2.38045
55.1172	0.637428	0.890239	0.131537	0.311363	0.117611	0.227996	0.0642194	0.0894138	2.46981
55.137	0.646251	0.882304	0.136227	0.318076	0.118814	0.217337	0.06959	0.0863524	2.47495
55.1567	0.584382	0.863023	0.115638	0.328401	0.142387	0.216234	0.0665992	0.0765675	2.39323
55.1765	0.492565	0.845636	0.0837723	0.335509	0.17311	0.225561	0.0572695	0.066783	2.28021
55.1963	0.431661	0.842196	0.062215	0.334689	0.190903	0.239183	0.047836	0.0637232	2.21241
55.2161	0.442063	0.855431	0.0657258	0.326523	0.184233	0.248129	0.0447183	0.0696523	2.23648
55.2358	0.516717	0.876932	0.0923283	0.316603	0.157938	0.246434	0.050261	0.0808065	2.33802
55.2556	0.605549	0.892746	0.12443	0.311949	0.129931	0.235211	0.0618798	0.0896488	2.45134
55.2754	0.648907	0.892618	0.144639	0.311024	0.119421	0.222068	0.0558318	0.0953814	2.48989
55.2952	0.617291	0.876973	0.132585	0.323829	0.133921	0.215586	0.0670066	0.0848608	2.45205
55.3149	0.531193	0.856615	0.102857	0.333797	0.164318	0.220426	0.0607518	0.073628	2.34359
55.3347	0.447578	0.845565	0.073428	0.337115	0.190813	0.233401	0.0504868	0.0665274	2.24491
55.3545	0.421914	0.851655	0.0641556	0.331792	0.196124	0.245981	0.0435928	0.0683649	2.22358
55.3743	0.471148	0.871264	0.0816618	0.321486	0.177085	0.249786	0.0448438	0.0781374	2.29541
55.394	0.562251	0.891745	0.11468	0.313169	0.146771	0.242319	0.0535119	0.0895278	2.41398
55.4138	0.634109	0.899779	0.141586	0.312485	0.125888	0.228522	0.0639113	0.0951666	2.50145
55.4336	0.638241	0.890335	0.14479	0.320012	0.128917	0.217644	0.0691304	0.0914635	2.50053
55.4534	0.571294	0.870073	0.122425	0.330804	0.154411	0.217007	0.0656914	0.0810968	2.4128
55.4732	0.477332	0.852932	0.0897429	0.337733	0.185893	0.227196	0.0558608	0.0711966	2.29789
55.4929	0.418649	0.850822	0.0688848	0.336209	0.202823	0.241525	0.0461605	0.0686693	2.23374
55.5127	0.434139	0.865633	0.0742347	0.327281	0.194285	0.250527	0.0430862	0.0754759	2.26466
55.5325	0.513327	0.887942	0.102666	0.316981	0.166392	0.248214	0.048777	0.0873525	2.37165
55.5523	0.603085	0.903256	0.135684	0.312267	0.138185	0.236121	0.0594851	0.0966263	2.48471
55.572	0.643099	0.901714	0.151637	0.316414	0.129027	0.222305	0.0681037	0.097275	2.52957
55.5918	0.60606	0.884706	0.140175	0.326774	0.145632	0.216057	0.0688629	0.0890781	2.47735
55.6116	0.516024	0.863986	0.109248	0.336503	0.177505	0.221651	0.0611803	0.0777217	2.36382
55.6314	0.432537	0.853851	0.0798613	0.339169	0.203886	0.235488	0.0501588	0.0710548	2.26601
55.6511	0.411152	0.861453	0.0720285	0.333002	0.207783	0.248633	0.0431287	0.0738417	2.25102
55.6709	0.465602	0.882446	0.0914652	0.322163	0.186695	0.252055	0.0448366	0.0845047	2.32977
55.6907	0.55964	0.903057	0.125695	0.313987	0.155398	0.243733	0.0541892	0.0962228	2.45192
55.7105	0.630041	0.909989	0.152298	0.314011	0.135211	0.229137	0.065022	0.101339	2.53705
55.7302	0.629257	0.89898	0.153899	0.322442	0.140212	0.218007	0.0699835	0.0968553	2.52964
55.75	0.557171	0.877772	0.129705	0.333642	0.167697	0.21787	0.0659088	0.0857082	2.43547
55.7698	0.46122	0.860977	0.0962288	0.340272	0.199919	0.228977	0.0553271	0.0757709	2.31869
55.7896	0.405003	0.860303	0.076195	0.337907	0.215864	0.244025	0.0452862	0.0739319	2.25852
55.8094	0.425768	0.876757	0.0834689	0.328183	0.205375	0.253071	0.042503	0.081753	2.29688
55.8291	0.509477	0.899813	0.113701	0.317648	0.175786	0.250106	0.0488732	0.0943251	2.40973
55.8489	0.599977	0.91454	0.147207	0.313449	0.147415	0.237082	0.0602116	0.103535	2.52342
55.8687	0.636365	0.911489	0.16205	0.318503	0.139759	0.222712	0.0689728	0.103443	2.56329
55.8885	0.593717	0.893064	0.148649	0.329597	0.1586	0.216652	0.0693015	0.0943536	2.50393
55.9082	0.499772	0.872021	0.116298	0.339376	0.192004	0.223083	0.0608786	0.0825577	2.38599
55.928	0.416685	0.862906	0.0869346	0.341374	0.218257	0.237879	0.0492892	0.076249	2.28957
55.9478	0.399537	0.872351	0.0806536	0.334289	0.220309	0.25128	0.0422437	0.0799722	2.28064
55.9676	0.459568	0.894586	0.102169	0.322885	0.197302	0.254438	0.0444878	0.0915974	2.36703
55.9873	0.556457	0.915259	0.137654	0.314897	0.165009	0.245196	0.0545643	0.10367	2.49271
56.0071	0.625154	0.920974	0.163892	0.315769	0.145595	0.229737	0.0658142	0.10839	2.57533
56.0269	0.619196	0.908331	0.163747	0.325061	0.152687	0.218409	0.0707105	0.102856	2.561
56.0467	0.541842	0.886198	0.137696	0.336694	0.182238	0.218883	0.065949	0.0909873	2.46049
56.0664	0.444016	0.869824	0.103464	0.342952	0.215206	0.231009	0.0546237	0.0810116	2.34211
56.0862	0.390547	0.870718	0.0843479	0.339707	0.230119	0.24685	0.0442553	0.0799398	2.28648
56.106	0.416839	0.888837	0.0936371	0.329147	0.217515	0.255967	0.041769	0.0888524	2.33256
56.1258	0.505121	0.912643	0.125701	0.318409	0.186296	0.252236	0.0488766	0.102166	2.45145
56.1456	0.596162	0.926691	0.159672	0.314777	0.157846	0.238178	0.0608985	0.111277	2.5655
56.1653	0.628658	0.922024	0.17331	0.320861	0.151834	0.223161	0.0698744	0.110368	2.60009
56.1851	0.580186	0.9022	0.157909	0.332663	0.173007	0.217306	0.069679	0.100304	2.53325
56.2049	0.482359	0.880893	0.124094	0.342473	0.207955	0.224673	0.0604614	0.0880847	2.41099
56.2247	0.399866	0.872933	0.0948672	0.343753	0.233963	0.240516	0.0482704	0.0822098	2.31638
56.2444	0.387362	0.884175	0.0902333	0.335667	0.234224	0.254425	0.0412137	0.0869916	2.31429
56.2642	0.453007	0.907765	0.113892	0.323715	0.209117	0.257121	0.0440568	0.0996482	2.40832
56.284	0.552649	0.928393	0.150626	0.315945	0.175868	0.246887	0.054964	0.112076	2.53741
56.3038	0.619391	0.932803	0.176433	0.317705	0.157366	0.230482	0.0667045	0.116267	2.61715
56.3235	0.607981	0.918474	0.174434	0.328	0.166705	0.218906	0.0715509	0.109752	2.5958
56.3433	0.525263	0.895437	0.146512	0.340005	0.19842	0.220017	0.0659375	0.0970434	2.48863
56.3631	0.425713	0.879602	0.111549	0.345843	0.232092	0.233263	0.053798	0.0870851	2.36894
56.3829	0.375268	0.88215	0.0934421	0.341634	0.245858	0.249991	0.0430709	0.0868605	2.31828
56.4027	0.407293	0.901976	0.10486	0.330218	0.23105	0.259132	0.0409236	0.0969554	2.37241
56.4224	0.500155	0.926465	0.138795	0.319318	0.198084	0.254604	0.0488476	0.111033	2.4973
56.4422	0.591524	0.939761	0.173186	0.316344	0.169615	0.239406	0.0616242	0.120051	2.61151
56.462	0.619828	0.933448	0.18555	0.323446	0.165408	0.223695	0.070767	0.118259	2.6404
56.4818	0.565363	0.912154	0.16806	0.33602	0.18912	0.218078	0.070125	0.107164	2.56608
56.5015	0.463686	0.89062	0.132794	0.345787	0.2257	0.226492	0.0600408	0.0944957	2.43961
56.5213	0.381987	0.883817	0.103763	0.346244	0.251412	0.243505	0.0471756	0.0891015	2.34701
56.5411	0.3744	0.896947	0.100915	0.337149	0.24969	0.257949	0.0400938	0.095037	2.35218
56.5609	0.445723	0.92186	0.126793	0.324632	0.22227	0.260212	0.0435583	0.108796	2.45384
56.5806	0.54806	0.942458	0.164777	0.317158	0.188079	0.248822	0.0553264	0.121574	2.58626
56.6004	0.612599	0.945478	0.190041	0.319905	0.170643	0.231388	0.0675899	0.125195	2.66284
56.6202	0.595518	0.929414	0.186222	0.331179	0.182372	0.219576	0.0721542	0.117552	2.63399
56.64	0.507369	0.905616	0.156235	0.343604	0.216199	0.221416	0.0659174	0.104071	2.52043
56.6597	0.406236	0.89064	0.120617	0.348932	0.250264	0.23582	0.052907	0.0941436	2.39956
56.6795	0.359051	0.895103	0.103644	0.34366	0.262455	0.253407	0.0417759	0.0948499	2.35395
56.6993	0.39952	0.929917	0.117313	0.331576	0.246503	0.256425	0.0414984	0.10785	2.4306
56.7191	0.494704	0.94278	0.153178	0.320354	0.210824	0.256552	0.0488795	0.12121	2.54848
56.7389	0.586119	0.95467	0.187927	0.318122	0.182736	0.240296	0.0624505	0.130038	2.66236
56.7586	0.609803	0.946105	0.198895	0.326349	0.180696	0.224051	0.0717751	0.12728	2.68496
56.7784	0.549035	0.923205	0.179233	0.339705	0.20701	0.21883	0.0705483	0.115075	2.60264
56.7982	0.44349	0.901796	0.142504	0.349359	0.245035	0.228337	0.0595137	0.101971	2.47201
56.818	0.362955	0.896769	0.113737	0.348937	0.270257	0.246487	0.0459298	0.097201	2.38227
56.8377	0.360732	0.912132	0.112814	0.338748	0.266578	0.261354	0.0388642	0.104442	2.39567
56.8575	0.437988	0.938244	0.141006	0.325692	0.237089	0.263126	0.0430648	0.11937	2.50558
56.8773	0.542803	0.95828	0.180244	0.318602	0.202176	0.250626	0.0558483	0.132508	2.64109
56.8971	0.604628	0.959409	0.204908	0.322422	0.185971	0.23218	0.0687345	0.135441	2.71369
56.9168	0.581383	0.941409	0.199058	0.334755	0.200241	0.220158	0.073102	0.126584	2.67669
56.9366	0.487671	0.916817	0.167068	0.347513	0.236447	0.22277	0.0659415	0.112234	2.55646
56.9564	0.385192	0.902714	0.130791	0.352264	0.271346	0.23854	0.0519465	0.102424	2.43522
56.9762	0.341749	0.909209	0.115063	0.345861	0.282379	0.257144	0.0403731	0.104243	2.39602
56.9959	0.385987	0.932736	0.131108	0.332668	0.262834	0.266301	0.0389727	0.117042	2.46765
57.0157	0.488047	0.958276	0.168953	0.321606	0.226439	0.259901	0.0487662	0.132788	2.60478
57.0355	0.579353	0.969375	0.204059	0.320254	0.198352	0.242187	0.0632934	0.141424	2.7183
57.0553	0.598201	0.959156	0.213596	0.329727	0.198275	0.22503	0.0729308	0.137526	2.73444
57.0751	0.531066	0.934992	0.191089	0.343296	0.227281	0.220007	0.0709213	0.124696	2.64335
57.0948	0.421791	0.913676	0.153351	0.353217	0.267001	0.230714	0.0590052	0.110744	2.5095
57.1146	0.342575	0.910203	0.12498	0.351787	0.291768	0.250238	0.0445882	0.106656	2.42279
57.1344	0.345821	0.927683	0.126069	0.340423	0.285818	0.265665	0.037456	0.115357	2.44429
57.1542	0.429106	0.955159	0.15668	0.326831	0.253838	0.266991	0.0424111	0.131611	2.56263
57.1739	0.536317	0.974966	0.197166	0.320267	0.217993	0.253025	0.0562639	0.145091	2.70109
57.1937	0.595307	0.97447	0.221164	0.325286	0.203146	0.233266	0.0698319	0.147241	2.76971
57.2135	0.565777	0.954589	0.213226	0.338784	0.220282	0.220957	0.0740198	0.137042	2.72468
57.2333	0.46642	0.92925	0.179187	0.351891	0.25904	0.224504	0.0659849	0.121737	2.59801
57.253	0.362681	0.916073	0.142342	0.355901	0.294559	0.241797	0.050894	0.112098	2.47635
57.2728	0.323142	0.924712	0.127992	0.348229	0.303969	0.261537	0.0388466	0.115208	2.44363
57.2926	0.373828	0.950177	0.146519	0.334048	0.281744	0.270673	0.0378993	0.129647	2.52453
57.3124	0.480539	0.976239	0.186371	0.32295	0.243542	0.263148	0.0487702	0.146392	2.66795
57.3321	0.571494	0.986145	0.221705	0.322531	0.215788	0.24391	0.0643256	0.154794	2.78069
57.3519	0.585145	0.973854	0.229586	0.333314	0.218117	0.22588	0.0741809	0.149698	2.78977
57.3717	0.511333	0.948226	0.205301	0.34827	0.250131	0.221235	0.0716909	0.134967	2.69115
57.3915	0.398288	0.927115	0.165642	0.357519	0.291565	0.233342	0.0584045	0.121023	2.5529
57.4113	0.320711	0.92543	0.137742	0.354969	0.315749	0.254386	0.0430689	0.117786	2.46984
57.431	0.329841	0.945166	0.141029	0.342357	0.307374	0.270523	0.0359162	0.128131	2.50034
57.4508	0.419243	0.973974	0.174189	0.328212	0.272864	0.271047	0.041821	0.145863	2.62721
57.4706	0.528735	0.993324	0.215917	0.322186	0.236179	0.255603	0.0569277	0.159748	2.76862
57.4904	0.584534	0.990951	0.2391	0.328486	0.222909	0.234484	0.0712478	0.161076	2.83279
57.5101	0.548355	0.969094	0.228902	0.343161	0.243113	0.221898	0.0751651	0.149405	2.77909
57.5299	0.443244	0.943066	0.192693	0.35655	0.284546	0.226469	0.0659973	0.133117	2.64568
57.5497	0.338415	0.931069	0.15532	0.359793	0.320661	0.245444	0.0497014	0.123734	2.52414
57.5695	0.303148	0.942003	0.142488	0.35079	0.328313	0.266434	0.0371276	0.128255	2.49856
57.5892	0.360562	0.969493	0.163672	0.335643	0.303266	0.275585	0.0366849	0.144429	2.58934
57.609	0.47192	0.995964	0.20565	0.324603	0.263172	0.266738	0.0488042	0.162181	2.73903
57.6288	0.562242	1.00446	0.241235	0.325276	0.235885	0.245849	0.0654919	0.170277	2.85072
57.6486	0.570308	0.989983	0.247387	0.337468	0.240868	0.226875	0.0756488	0.163884	2.85242
57.6683	0.489585	0.96291	0.220639	0.353245	0.276124	0.222676	0.0724459	0.147867	2.74549
57.6881	0.372828	0.942132	0.179421	0.362064	0.319365	0.23636	0.0577401	0.133349	2.60326
57.7079	0.297135	0.942451	0.152125	0.358326	0.342832	0.259099	0.0415066	0.131164	2.52464
57.7277	0.312485	0.964609	0.157783	0.344435	0.331828	0.275949	0.0344041	0.143284	2.56478
57.7475	0.40817	0.994706	0.193621	0.329808	0.294653	0.275813	0.0413103	0.162513	2.7006
57.7672	0.519843	1.01342	0.23665	0.324449	0.257187	0.258503	0.0577458	0.17673	2.84453
57.787	0.572065	1.009	0.25896	0.332191	0.245705	0.23589	0.0728152	0.177105	2.90374
57.8068	0.528872	0.985106	0.246355	0.348111	0.269281	0.22302	0.0764628	0.16398	2.84119
57.8266	0.417887	0.958484	0.207914	0.361744	0.31356	0.228776	0.0661785	0.146793	2.70134
57.8463	0.312139	0.94785	0.170048	0.364045	0.350247	0.24966	0.0487711	0.137765	2.58052
57.8661	0.281503	0.961302	0.158921	0.353572	0.355958	0.272047	0.0358119	0.143741	2.56285
57.8859	0.345941	0.99084	0.18295	0.337399	0.327881	0.281127	0.0360319	0.16159	2.66376
57.9057	0.461961	1.01762	0.227151	0.326523	0.285835	0.270859	0.0494082	0.180145	2.8195
57.9254	0.551383	1.02456	0.262928	0.32847	0.259142	0.248074	0.0671112	0.187786	2.92945
57.9452	0.553472	1.00775	0.267189	0.342186	0.267081	0.228037	0.077399	0.180091	2.9232
57.965	0.46555	0.979222	0.237806	0.358714	0.305861	0.224343	0.0735073	0.162991	2.80799
57.9848	0.345103	0.958932	0.195137	0.367147	0.351028	0.239816	0.058227	0.148651	2.66404
58.0045	0.271623	0.961487	0.168523	0.361918	0.37368	0.264467	0.0421611	0.147332	2.59119
58.0243	0.293525	0.98622	0.176779	0.346561	0.359841	0.282094	0.036646	0.160367	2.64203
58.0441	0.395716	1.01758	0.215527	0.331483	0.319834	0.28102	0.0460939	0.179053	2.78631
58.0639	0.509379	1.03553	0.260005	0.326954	0.281617	0.261946	0.0649228	0.190279	2.93063
58.0837	0.557648	1.02887	0.281529	0.336321	0.272223	0.237629	0.081478	0.184778	2.98048
58.1034	0.507076	1.00284	0.26678	0.353616	0.299538	0.224523	0.0873835	0.160004	2.90176
58.1232	0.390055	0.975829	0.232741	0.368061	0.347857	0.232996	0.153877	0.0309373	2.73235
58.143	0.283615	0.966682	0.185802	0.368558	0.383898	0.254322	0.0329377	0.181083	2.6569
58.1628	0.257971	0.982865	0.176914	0.356531	0.387541	0.278352	0.0257183	0.177571	2.64346
58.1825	0.329732	1.01453	0.204066	0.33928	0.356215	0.28739	0.0299943	0.194791	2.75599
58.2023	0.450417	1.04154	0.250658	0.328573	0.312159	0.275481	0.0478745	0.212501	2.9192
58.2221	0.538645	1.04668	0.286717	0.331871	0.286257	0.250536	0.0689825	0.217031	3.02672
58.2419	0.534328	1.02739	0.289134	0.347296	0.297507	0.229383	0.0798714	0.204752	3.00967
58.2616	0.438935	0.997422	0.257131	0.364854	0.340147	0.22634	0.073347	0.183753	2.88193
58.2814	0.314837	0.977841	0.212943	0.372958	0.387362	0.243889	0.0535168	0.168474	2.73182
58.3012	0.243857	0.982868	0.187069	0.366311	0.409064	0.270727	0.0333493	0.169912	2.66316
58.321	0.272701	1.01031	0.197935	0.349412	0.392073	0.289205	0.0261954	0.188295	2.72613
58.3407	0.381599	1.04295	0.239514	0.333753	0.349004	0.287077	0.0369331	0.21254	2.88337
58.3605	0.497093	1.05994	0.285214	0.330068	0.310091	0.265732	0.0586343	0.227556	3.03433
58.3803	0.541028	1.05082	0.305564	0.341131	0.303031	0.239449	0.0770087	0.224234	3.08226
58.4001	0.482641	1.02259	0.287835	0.359857	0.33442	0.22596	0.0798105	0.205675	2.99878
58.4199	0.359466	0.995115	0.244751	0.373925	0.385154	0.234664	0.0649907	0.185197	2.84326
