f	spct
42.4568	0.00114139
42.4731	0.00304369
42.4894	0.00377166
42.5057	0.00296991
42.522	0.000793547
42.5383	0.0016592
42.5546	0.00327809
42.5709	0.00333394
42.5872	0.0018107
42.6035	0.000562035
42.6197	0.00266779
42.636	0.00347578
42.6523	0.00260411
42.6686	0.000449236
42.6849	0.00199684
42.7012	0.00360233
42.7175	0.00357854
42.7338	0.00198967
42.7501	0.000376967
42.7664	0.00239442
42.7827	0.00294071
42.799	0.000704809
42.8152	0.00126364
42.8315	0.00175643
42.8478	0.00351175
42.8641	0.00352129
42.8804	0.00192547
42.8967	0.000628853
42.913	0.00284255
42.9293	0.00371558
42.9456	0.0028208
42.9619	0.000588379
42.9782	0.00198896
42.9945	0.00368241
43.0108	0.00373026
43.027	0.00212821
43.0433	0.00039536
43.0596	0.00259096
43.0759	0.00347935
43.0922	0.00262172
43.1085	0.000399944
43.1248	0.00207152
43.1411	0.00368721
43.1574	0.00369382
43.1737	0.00193682
43.19	0.000411911
43.2063	0.00262716
43.2225	0.00348333
43.2388	0.00263329
43.2551	0.000454393
43.2714	0.00201961
43.2877	0.00361902
43.304	0.00358654
43.3203	0.00189502
43.3366	0.000568735
43.3529	0.00279335
43.3692	0.00363257
43.3855	0.00275352
43.4018	0.000564507
43.4181	0.00192627
43.4343	0.00347077
43.4506	0.00337994
43.4669	0.00167533
43.4832	0.000761865
43.4995	0.00300394
43.5158	0.00382473
43.5321	0.00291674
43.5484	0.000721137
43.5647	0.00172569
43.581	0.00325387
43.5973	0.00311006
43.6136	0.00137859
43.6298	0.00114334
43.6461	0.00331633
43.6624	0.00410013
43.6787	0.00315317
43.695	0.000967828
43.7113	0.00145245
43.7276	0.00292252
43.7439	0.00270821
43.7602	0.000902702
43.7765	0.00169343
43.7928	0.00374523
43.8091	0.00443299
43.8254	0.00328581
43.8416	0.000676122
43.8579	0.000551025
43.8742	0.00269092
43.8905	0.00265282
43.9068	0.000857877
43.9231	0.00175883
43.9394	0.00406453
43.9557	0.00492814
43.972	0.00399239
43.9883	0.0017541
44.0046	0.000707279
44.0209	0.00220419
44.0371	0.00202853
44.0534	0.000206516
44.0697	0.00240108
44.086	0.00461232
44.1023	0.00541613
44.1186	0.0044755
44.1349	0.00224204
44.1512	0.000162846
44.1675	0.00162541
44.1838	0.00139197
44.2001	0.000418988
44.2164	0.0029198
44.2326	0.00593111
44.2489	0.00609025
44.2652	0.0050195
44.2815	0.00273733
44.2978	0.00031362
44.3141	0.00107189
44.3304	0.000776298
44.3467	0.00113693
44.363	0.00379739
44.3793	0.00593471
44.3956	0.00664285
44.4119	0.00560912
44.4282	0.00332713
44.4444	0.000906496
44.4607	0.000497969
44.477	0.000137951
44.4933	0.00180029
44.5096	0.00447966
44.5259	0.00666434
44.5422	0.00737704
44.5585	0.00631507
44.5748	0.00403661
44.5911	0.00161329
44.6074	0.000221168
44.6237	0.000610403
44.6399	0.00258136
44.6562	0.00525552
44.6725	0.00741337
44.6888	0.00814428
44.7051	0.00706026
44.7214	0.0047554
44.7377	0.00235973
44.754	0.00102705
44.7703	0.00147505
44.7866	0.00349547
44.8029	0.00621216
44.8192	0.00839516
44.8355	0.0091
44.8517	0.00790347
44.868	0.00556333
44.8843	0.00317169
44.9006	0.0020808
44.9169	0.00199501
44.9332	0.00422841
44.9495	0.00701383
44.9658	0.00922738
44.9821	0.00989772
44.9984	0.00873269
45.0147	0.00633524
45.031	0.00390443
45.0472	0.00257994
45.0635	0.0030718
45.0798	0.00516964
45.0961	0.00794786
45.1124	0.0101198
45.1287	0.0107117
45.145	0.00946701
45.1613	0.0069582
45.1776	0.0043644
45.1939	0.00286905
45.2102	0.00318424
45.2265	0.00476096
45.2428	0.00686645
45.259	0.00753089
45.2753	0.000700265
45.2916	0.0180879
45.3079	0.0108051
45.3242	0.0072626
45.3405	0.00556169
45.3568	0.00590783
45.3731	0.00801601
45.3894	0.0108384
45.4057	0.0130707
45.422	0.0137093
45.4383	0.0125159
45.4545	0.0100943
45.4708	0.00762438
45.4871	0.00634266
45.5034	0.00687397
45.5197	0.00902082
45.536	0.0118185
45.5523	0.0140186
45.5686	0.0146097
45.5849	0.0134341
45.6012	0.011084
45.6175	0.00876428
45.6338	0.00769965
45.65	0.00920635
45.6663	0.00958168
45.6826	0.0128174
45.6989	0.0150794
45.7152	0.0156668
45.7315	0.0143343
45.7478	0.0119277
45.7641	0.00954763
45.7804	0.00839613
45.7967	0.00910044
45.813	0.0114027
45.8293	0.0143501
45.8456	0.0165776
45.8618	0.0171423
45.8781	0.0158539
45.8944	0.0133443
45.9107	0.0109325
45.927	0.0097417
45.9433	0.0104374
45.9596	0.0127981
45.9759	0.0156759
45.9922	0.0178956
46.0085	0.0184562
46.0248	0.0170012
46.0411	0.0147913
46.0573	0.0122977
46.0736	0.0111176
46.0899	0.0117987
46.1062	0.0141708
46.1225	0.0171011
46.1388	0.0193409
46.1551	0.0198999
46.1714	0.0185729
46.1877	0.0161053
46.204	0.0136403
46.2203	0.0124944
46.2366	0.0132412
46.2529	0.0156253
46.2691	0.0185198
46.2854	0.0207798
46.3017	0.0213187
46.318	0.0199771
46.3343	0.0176574
46.3506	0.015036
46.3669	0.0139066
46.3832	0.0146758
46.3995	0.0170727
46.4158	0.0200737
46.4321	0.0223204
46.4484	0.0228449
46.4646	0.021513
46.4809	0.019
46.4972	0.0165429
46.5135	0.0153823
46.5298	0.0161419
46.5461	0.0185095
46.5624	0.0215212
46.5787	0.0238425
46.595	0.0245096
46.6113	0.0233523
46.6276	0.0210705
46.6439	0.0187715
46.6601	0.0177644
46.6764	0.0185231
46.6927	0.0207133
46.709	0.027273
46.7253	0.0256842
46.7416	0.0259245
46.7579	0.0244527
46.7742	0.0219604
46.7905	0.0197224
46.8068	0.0187978
46.8231	0.0197778
46.8394	0.0222467
46.8557	0.0251495
46.8719	0.0271783
46.8882	0.0274997
46.9045	0.0259631
46.9208	0.0234282
46.9371	0.021131
46.9534	0.0202393
46.9697	0.0212559
46.986	0.0238173
47.0023	0.0267759
47.0186	0.028851
47.0349	0.0291396
47.0512	0.027592
47.0674	0.0250188
47.0837	0.023035
47.1	0.0218992
47.1163	0.0229755
47.1326	0.0255851
47.1489	0.0285785
47.1652	0.030658
47.1815	0.0309165
47.1978	0.0292991
47.2141	0.026658
47.2304	0.0243604
47.2467	0.0235281
47.263	0.0246296
47.2792	0.0273
47.2955	0.0303626
47.3118	0.032486
47.3281	0.0326943
47.3444	0.0310719
47.3607	0.0284047
47.377	0.0260679
47.3933	0.0252355
47.4096	0.0264162
47.4259	0.0291234
47.4422	0.0322226
47.4585	0.034264
47.4747	0.0345125
47.491	0.0328331
47.5073	0.0301449
47.5236	0.027821
47.5399	0.0270156
47.5562	0.0282618
47.5725	0.0310439
47.5888	0.0341629
47.6051	0.0362287
47.6214	0.0363589
47.6377	0.0346196
47.654	0.0318873
47.6703	0.0295454
47.6865	0.0287545
47.7028	0.0302052
47.7191	0.0330515
47.7354	0.0361904
47.7517	0.0381562
47.768	0.0386201
47.7843	0.0366302
47.8006	0.0338434
47.8169	0.0315156
47.8332	0.030859
47.8495	0.032325
47.8658	0.0353463
47.882	0.0385975
47.8983	0.0407006
47.9146	0.0407329
47.9309	0.0388329
47.9472	0.0360136
47.9635	0.0337807
47.9798	0.03342
47.9961	0.0353339
48.0124	0.038974
48.0287	0.0429554
48.045	0.0457919
48.0613	0.0465793
48.0775	0.0456068
48.0938	0.044224
48.1101	0.0456619
48.1264	0.0648267
48.1427	0.00156006
48.159	0.026366
48.1753	0.0345238
48.1916	0.0389078
48.2079	0.0403176
48.2242	0.0391483
48.2405	0.0365505
48.2568	0.0341138
48.2731	0.033221
48.2893	0.0344813
48.3056	0.0374633
48.3219	0.0409133
48.3382	0.0433266
48.3545	0.0437399
48.3708	0.042097
48.3871	0.0393237
48.4034	0.0368499
48.4197	0.0360084
48.436	0.0372908
48.4523	0.040232
48.4686	0.0435984
48.4848	0.0459672
48.5011	0.0465919
48.5174	0.0436486
48.5337	0.0411994
48.55	0.0387777
48.5663	0.0379469
48.5826	0.0393401
48.5989	0.042231
48.6152	0.0455373
48.6315	0.0477697
48.6478	0.0479685
48.6641	0.0461364
48.6804	0.0432806
48.6966	0.0407896
48.7129	0.0399829
48.7292	0.0413286
48.7455	0.0443203
48.7618	0.0475769
48.7781	0.0497572
48.7944	0.0498471
48.8107	0.0479116
48.827	0.0450231
48.8433	0.0425486
48.8596	0.0417937
48.8759	0.0433351
48.8921	0.0460646
48.9084	0.0494832
48.9247	0.0516402
48.941	0.0517089
48.9573	0.0497106
48.9736	0.0467195
48.9899	0.0442127
49.0062	0.0434648
49.0225	0.0449288
49.0388	0.048007
49.0551	0.0513832
49.0714	0.0535059
49.0877	0.053501
49.1039	0.0514383
49.1202	0.0484457
49.1365	0.045885
49.1528	0.0451581
49.1691	0.0466758
49.1854	0.0496228
49.2017	0.0533186
49.218	0.0554258
49.2343	0.0553638
49.2506	0.0532079
49.2669	0.0500042
49.2832	0.0473753
49.2994	0.0466274
49.3157	0.0481848
49.332	0.05147
49.3483	0.0550406
49.3646	0.0573135
49.3809	0.0572749
49.3972	0.054998
49.4135	0.0515023
49.4298	0.0484066
49.4461	0.0471265
49.4624	0.0482293
49.4787	0.051178
49.4949	0.0547976
49.5112	0.0572051
49.5275	0.0575018
49.5438	0.0552183
49.5601	0.0387633
49.5764	0.0533151
49.5927	0.0512356
49.609	0.0519179
49.6253	0.0544038
49.6416	0.0572926
49.6579	0.059379
49.6742	0.0595799
49.6905	0.0579892
49.7067	0.0554738
49.723	0.0533816
49.7393	0.052834
49.7556	0.0542668
49.7719	0.0570531
49.7882	0.0599914
49.8045	0.0617582
49.8208	0.0615808
49.8371	0.05958
49.8534	0.0568135
49.8697	0.0546261
49.886	0.054186
49.9022	0.0557662
49.9185	0.0586889
49.9348	0.0614549
49.9511	0.0634686
49.9674	0.0631449
49.9837	0.0610139
50	0.0582132
50.0163	0.055849
50.0326	0.0555278
50.0489	0.057258
50.0652	0.0603318
50.0815	0.0633625
50.0978	0.064999
50.114	0.0646204
50.1303	0.0623353
50.1466	0.0593416
50.1629	0.0571084
50.1792	0.0568327
50.1955	0.0586236
50.2118	0.0617983
50.2281	0.0649055
50.2444	0.0665725
50.2607	0.066044
50.277	0.0636766
50.2933	0.0606091
50.3095	0.0583978
50.3258	0.058116
50.3421	0.0599967
50.3584	0.063224
50.3747	0.0663236
50.391	0.0679593
50.4073	0.0673312
50.4236	0.0648558
50.4399	0.0617405
50.4562	0.0595773
50.4725	0.0593726
50.4888	0.0613499
50.5051	0.0646389
50.5213	0.0677553
50.5376	0.0693849
50.5539	0.0683043
50.5702	0.0657552
50.5865	0.0626051
50.6028	0.0605506
50.6191	0.0597054
50.6354	0.0622959
50.6517	0.0657028
50.668	0.0688098
50.6843	0.0701631
50.7006	0.0691151
50.7168	0.0661843
50.7331	0.0627847
50.7494	0.0605368
50.7657	0.0605839
50.782	0.0629101
50.7983	0.06643
50.8146	0.0694073
50.8309	0.0702702
50.8472	0.0684088
50.8635	0.0643628
50.8798	0.0597405
50.8961	0.0563697
50.9123	0.0554405
50.9286	0.0568536
50.9449	0.0587426
50.9612	0.0570071
50.9775	0.035015
50.9938	0.165198
51.0101	0.0933419
51.0264	0.0794979
51.0427	0.0721597
51.059	0.069037
51.0753	0.0696155
51.0916	0.0727234
51.1079	0.0763766
51.1241	0.0786689
51.1404	0.078454
51.1567	0.0758321
51.173	0.0720461
51.1893	0.0689227
51.2056	0.0678588
51.2219	0.0693365
51.2382	0.0725924
51.2545	0.0760631
51.2708	0.0780755
51.2871	0.0777436
51.3034	0.0751886
51.3196	0.0717563
51.3359	0.0691385
51.3522	0.0690326
51.3685	0.0681793
51.3848	0.0728754
51.4011	0.0764973
51.4174	0.078441
51.4337	0.0778157
51.45	0.0752588
51.4663	0.0717441
51.4826	0.0690877
51.4989	0.0685967
51.5152	0.0705699
51.5314	0.0740756
51.5477	0.0775873
51.564	0.0794396
51.5803	0.0788097
51.5966	0.0760224
51.6129	0.0724745
51.6292	0.0697857
51.6455	0.0693397
51.6618	0.0713795
51.6781	0.0749006
51.6944	0.0783996
51.7107	0.0802105
51.7269	0.0794497
51.7432	0.0768125
51.7595	0.0730902
51.7758	0.0704194
51.7921	0.0700027
51.8084	0.0721092
51.8247	0.0757628
51.841	0.0792931
51.8573	0.0810837
51.8736	0.0803205
51.8899	0.0773993
51.9062	0.0736991
51.9225	0.0710412
51.9387	0.0706894
51.955	0.0728618
51.9713	0.0764323
51.9876	0.0801265
52.0039	0.0819019
52.0202	0.08109
52.0365	0.0782916
52.0528	0.0741255
52.0691	0.0715287
52.0854	0.0712496
52.1017	0.0735546
52.118	0.077458
52.1342	0.0811472
52.1505	0.0829557
52.1668	0.0820884
52.1831	0.0789283
52.1994	0.0749956
52.2157	0.072186
52.232	0.0719014
52.2483	0.0744009
52.2646	0.0787058
52.2809	0.0830108
52.2972	0.0855166
52.3135	0.0852898
52.3297	0.0826853
52.346	0.079034
52.3623	0.0766246
52.3786	0.0771298
52.3949	0.0828458
52.4112	0.122737
52.4275	0.0639381
52.4438	0.0753243
52.4601	0.0775121
52.4764	0.0761871
52.4927	0.0735538
52.509	0.0712892
52.5253	0.0709882
52.5415	0.0728657
52.5578	0.0761462
52.5741	0.0792975
52.5904	0.0808533
52.6067	0.0800512
52.623	0.0773389
52.6393	0.074013
52.6556	0.0717049
52.6719	0.0715758
52.6882	0.073767
52.7045	0.0772584
52.7208	0.0804604
52.737	0.0818456
52.7533	0.0807705
52.7696	0.0777186
52.7859	0.0734232
52.8022	0.0722507
52.8185	0.072007
52.8348	0.0742469
52.8511	0.0777687
52.8674	0.0812087
52.8837	0.0824671
52.9	0.0812559
52.9163	0.0780888
52.9326	0.0744535
52.9488	0.0720639
52.9651	0.0719965
52.9814	0.074379
52.9977	0.0780494
53.014	0.0812944
53.0303	0.0825432
53.0466	0.0812701
53.0629	0.0779878
53.0792	0.074279
53.0955	0.071867
53.1118	0.0719249
53.1281	0.0743919
53.1443	0.0781339
53.1606	0.0813358
53.1769	0.0826226
53.1932	0.081212
53.2095	0.0778234
53.2258	0.0740837
53.2421	0.0716491
53.2584	0.071768
53.2747	0.0743183
53.291	0.0781149
53.3073	0.0813268
53.3236	0.0824945
53.3399	0.081034
53.3561	0.0775818
53.3724	0.0737707
53.3887	0.0712473
53.405	0.0719589
53.4213	0.0743867
53.4376	0.0781643
53.4539	0.0813236
53.4702	0.0827392
53.4865	0.0808136
53.5028	0.0773334
53.5191	0.073548
53.5354	0.0713025
53.5516	0.0716822
53.5679	0.0745058
53.5842	0.0784443
53.6005	0.0816429
53.6168	0.0825636
53.6331	0.0807986
53.6494	0.077185
53.6657	0.0734851
53.682	0.0715835
53.6983	0.0724691
53.7146	0.0759674
53.7309	0.0806017
53.7471	0.0844224
53.7634	0.08585
53.7797	0.0845295
53.796	0.0819318
53.8123	0.0809546
53.8286	0.089963
53.8449	0.0363609
53.8612	0.0578836
53.8775	0.0694787
53.8938	0.0757683
53.9101	0.0781399
53.9264	0.0766951
53.9427	0.0725961
53.9589	0.0680133
53.9752	0.065096
53.9915	0.0652104
54.0078	0.068307
54.0241	0.0729292
54.0404	0.0769133
54.0567	0.078452
54.073	0.0768404
54.0893	0.0728745
54.1056	0.0684067
54.1219	0.0655358
54.1382	0.0655547
54.1544	0.0684893
54.1707	0.072796
54.187	0.0764496
54.2033	0.0775598
54.2196	0.0776241
54.2359	0.0723447
54.2522	0.0677953
54.2685	0.0649635
54.2848	0.0650442
54.3011	0.0680077
54.3174	0.0723205
54.3337	0.0759218
54.35	0.0770545
54.3662	0.0750877
54.3825	0.0709915
54.3988	0.0664443
54.4151	0.0636886
54.4314	0.0639222
54.4477	0.0670027
54.464	0.071391
54.4803	0.0750724
54.4966	0.0761358
54.5129	0.0740663
54.5292	0.0697704
54.5455	0.0651675
54.5617	0.0623835
54.578	0.0626863
54.5943	0.0657149
54.6106	0.070295
54.6269	0.0739546
54.6432	0.0749553
54.6595	0.072786
54.6758	0.0683127
54.6921	0.0636203
54.7084	0.0608086
54.7247	0.0611476
54.741	0.0643852
54.7572	0.0689785
54.7735	0.0726477
54.7898	0.0736119
54.8061	0.0713183
54.8224	0.0668317
54.8387	0.0619438
54.855	0.0591075
54.8713	0.0594717
54.8876	0.0627074
54.9039	0.0675854
54.9202	0.0711697
54.9365	0.0720318
54.9528	0.0695631
54.969	0.0648001
54.9853	0.05988
55.0016	0.0569962
55.0179	0.0574117
55.0342	0.060874
55.0505	0.0656407
55.0668	0.0693498
55.0831	0.0701021
55.0994	0.0673313
55.1157	0.0621114
55.132	0.0566258
55.1483	0.0532117
55.1645	0.0531855
55.1808	0.0562829
55.1971	0.0607989
55.2134	0.0639636
55.2297	0.0635891
55.246	0.0573972
55.2623	0.0294053
55.2786	0.0796418
55.2949	0.0623734
55.3112	0.0594505
55.3275	0.0615392
55.3438	0.0656406
55.3601	0.0693211
55.3763	0.0702252
55.3926	0.0677471
55.4089	0.0628302
55.4252	0.0576262
55.4415	0.0544138
55.4578	0.0545705
55.4741	0.0578243
55.4904	0.0625133
55.5067	0.0662511
55.523	0.0671122
55.5393	0.0645155
55.5556	0.0595527
55.5718	0.0544041
55.5881	0.0513663
55.6044	0.0517398
55.6207	0.0551699
55.637	0.0595393
55.6533	0.0645484
55.6696	0.0650643
55.6859	0.0622782
55.7022	0.0571865
55.7185	0.0517369
55.7348	0.0488836
55.7511	0.0494646
55.7674	0.0532069
55.7836	0.0582558
55.7999	0.0621041
55.8162	0.0628147
55.8325	0.059889
55.8488	0.0545651
55.8651	0.049202
55.8814	0.0462053
55.8977	0.0468745
55.914	0.0508469
55.9303	0.0561153
55.9466	0.0601243
55.9629	0.0608263
55.9791	0.0577842
55.9954	0.0522573
56.0117	0.0467116
56.028	0.0435975
56.0443	0.0443432
56.0606	0.0484839
56.0769	0.0539742
56.0932	0.0581625
56.1095	0.0589342
56.1258	0.0557831
56.1421	0.0500162
56.1584	0.0442091
56.1746	0.0409488
56.1909	0.041664
56.2072	0.0460277
56.2235	0.0519006
56.2398	0.0565277
56.2561	0.0570315
56.2724	0.0540624
56.2887	0.0480313
56.305	0.0418191
56.3213	0.0382623
56.3376	0.0389548
56.3539	0.0435275
56.3702	0.0499584
56.3864	0.0551288
56.4027	0.0565575
56.419	0.0533836
56.4353	0.0468945
56.4516	0.0399375
56.4679	0.0356495
56.4842	0.0360816
56.5005	0.0412654
56.5168	0.0491431
56.5331	0.0564197
56.5494	0.0600993
56.5657	0.0585108
56.5819	0.0522603
56.5982	0.0437415
56.6145	0.0363419
56.6308	0.0327753
56.6471	0.0341711
56.6634	0.0405876
56.6797	0.053531
56.696	0.787902
56.7123	0.0295449
56.7286	0.0348017
56.7449	0.0332652
56.7612	0.0303935
56.7775	0.0286598
56.7937	0.0289496
56.81	0.0307046
56.8263	0.0326671
56.8426	0.0334384
56.8589	0.0323677
56.8752	0.0299072
56.8915	0.0273698
56.9078	0.0261686
56.9241	0.0271263
56.9404	0.0299363
56.9567	0.0332871
56.973	0.0354893
56.9892	0.0352749
57.0055	0.0325428
57.0218	0.0283645
57.0381	0.0246049
57.0544	0.0229638
57.0707	0.0226587
57.087	0.0275865
57.1033	0.0316634
57.1196	0.0342199
57.1359	0.0339598
57.1522	0.0304955
57.1685	0.0256437
57.1848	0.0213194
57.201	0.0194702
57.2173	0.0209183
57.2336	0.0248212
57.2499	0.0293849
57.2662	0.0321905
57.2825	0.0317819
57.2988	0.0281213
57.3151	0.0227656
57.3314	0.0179702
57.3477	0.0159239
57.364	0.0174211
57.3803	0.0216449
57.3965	0.0264909
57.4128	0.0295098
57.4291	0.0291025
57.4454	0.0252986
57.4617	0.0195644
57.478	0.0145225
57.4943	0.0123645
57.5106	0.0138983
57.5269	0.0183412
57.5432	0.0234238
57.5595	0.0266103
57.5758	0.0262012
57.592	0.0221947
57.6083	0.0162306
57.6246	0.0109364
57.6409	0.00858182
57.6572	0.0101059
57.6735	0.0145581
57.6898	0.0200364
57.7061	0.0233886
57.7224	0.0230616
57.7387	0.0189022
57.755	0.013148
57.7713	0.00742551
57.7876	0.00479931
57.8038	0.00617921
57.8201	0.0107428
57.8364	0.0161647
57.8527	0.0197831
57.869	0.0197041
57.8853	0.0157469
57.9016	0.00952167
57.9179	0.00362576
57.9342	0.000481279
57.9505	0.00123806
57.9668	0.00520755
57.9831	0.0103077
57.9993	0.0139796
58.0156	0.0144741
58.0319	0.0115685
58.0482	0.00656366
58.0645	0.00180309
58.0808	0.00119489
58.0971	0.00254012
58.1134	0.0107357
58.1297	0.0332018
58.146	0.0190614
58.1623	0.0144943
58.1786	0.00885847
58.1949	0.00304561
58.2111	0.000895046
58.2274	0.00109555
58.2437	0.00251387
58.26	0.00828349
58.2763	0.0134029
58.2926	0.0152312
58.3089	0.0125371
58.3252	0.00616534
58.3415	0.00133307
58.3578	0.00676467
58.3741	0.00779378
58.3904	0.0041002
58.4066	0.0025
58.4229	0.00877737
58.4392	0.0116541
58.4555	0.00952858
58.4718	0.00317799
58.4881	0.00449672
58.5044	0.0111491
58.5207	0.0122002
58.537	0.00837153
58.5533	0.00136475
58.5696	0.00545481
58.5859	0.00866374
58.6022	0.0065908
58.6184	2.95342e-05
58.6347	0.00831313
58.651	0.0145557
58.6673	0.0157625
58.6836	0.0117515
58.6999	0.00429984
58.7162	0.00295751
58.7325	0.00644176
58.7488	0.00425114
58.7651	0.00276661
58.7814	0.0115263
58.7977	0.0180695
58.8139	0.0194025
58.8302	0.0149436
58.8465	0.00683506
58.8628	0.00105955
58.8791	0.00489417
58.8954	0.00267197
58.9117	0.00476856
58.928	0.0140981
58.9443	0.0210916
58.9606	0.0224347
58.9769	0.0174791
58.9932	0.00847927
59.0094	0.000367745
59.0257	0.0048194
59.042	0.00265437
59.0583	0.0053699
59.0746	0.0156258
59.0909	0.0234014
59.1072	0.0242743
59.1235	0.0189003
59.1398	0.00836783
59.1561	0.00225185
59.1724	0.00787054
59.1887	0.00628352
59.205	0.00248939
59.2212	0.0141748
59.2375	0.0231321
59.2538	0.0247272
59.2701	0.0173519
59.2864	0.00351039
59.3027	0.0112209
59.319	0.0206586
59.3353	0.0206904
59.3516	0.0113426
59.3679	0.00292551
59.3842	0.0147785
59.4005	0.0170027
59.4167	0.00510969
59.433	0.0207496
59.4493	0.0562679
59.4656	0.0952002
59.4819	0.133972
59.4982	0.176601
59.5145	0.247142
59.5308	0.456599
59.5471	4.16936
59.5634	0.688852
59.5797	0.351623
59.596	0.239962
59.6123	0.175964
59.6285	0.133085
59.6448	0.1057
59.6611	0.0915749
59.6774	0.0875869
59.6937	0.0891577
59.71	0.0916565
59.7263	0.0918529
59.7426	0.0887916
59.7589	0.0836123
59.7752	0.0785004
59.7915	0.0753502
59.8078	0.0748191
59.824	0.0761021
59.8403	0.0775132
59.8566	0.0775458
59.8729	0.0756291
59.8892	0.0724764
59.9055	0.069552
59.9218	0.0675073
59.9381	0.0700896
59.9544	0.0730504
59.9707	0.0761537
59.987	0.0777272
60.0033	0.0761846
60.0196	0.0729673
60.0358	0.0690894
60.0521	0.0666396
60.0684	0.0670524
60.0847	0.07027
60.101	0.0751458
60.1173	0.0792392
60.1336	0.0806852
60.1499	0.0787595
60.1662	0.0744135
60.1825	0.0697434
60.1988	0.0672711
60.2151	0.0683877
60.2313	0.0728515
60.2476	0.0789049
60.2639	0.0838128
60.2802	0.0854077
60.2965	0.0830393
60.3128	0.0778751
60.3291	0.0726082
60.3454	0.0699685
60.3617	0.0714753
60.378	0.0768953
60.3943	0.0839357
60.4106	0.0895828
60.4268	0.0913601
60.4431	0.0887755
60.4594	0.082844
60.4757	0.0768784
60.492	0.0739203
60.5083	0.0757499
60.5246	0.0819669
60.5409	0.0901424
60.5572	0.0967379
60.5735	0.0989916
60.5898	0.0960207
60.6061	0.0901295
60.6224	0.0830746
60.6386	0.0795764
60.6549	0.081526
60.6712	0.088596
60.6875	0.0980666
60.7038	0.106178
60.7201	0.109596
60.7364	0.107188
60.7527	0.100417
60.769	0.0928374
60.7853	0.0884855
60.8016	0.0901752
60.8179	0.0981736
60.8341	0.110296
60.8504	0.12285
60.8667	0.132426
60.883	0.13748
60.8993	0.139189
60.9156	0.141513
60.9319	0.151064
60.9482	0.181589
60.9645	0.308546
60.9808	0.405866
60.9971	0.00988506
61.0134	0.0436851
61.0297	0.0638414
61.0459	0.0727833
61.0622	0.0777149
61.0785	0.0825659
61.0948	0.0890981
61.1111	0.0968038
61.1274	0.103617
61.1437	0.107211
61.16	0.106374
61.1763	0.101867
61.1926	0.0963188
61.2089	0.0930975
61.2252	0.0947202
61.2414	0.101499
61.2577	0.111369
61.274	0.12055
61.2903	0.125506
61.3066	0.124367
61.3229	0.118208
61.3392	0.110513
61.3555	0.105119
61.3718	0.106276
61.3881	0.113709
61.4044	0.12505
61.4207	0.135978
61.437	0.141705
61.4532	0.140582
61.4695	0.133594
61.4858	0.12473
61.5021	0.119028
61.5184	0.120134
61.5347	0.128636
61.551	0.141611
61.5673	0.15398
61.5836	0.160843
61.5999	0.159743
61.6162	0.152094
61.6325	0.14239
61.6487	0.136295
61.665	0.137974
61.6813	0.148074
61.6976	0.16327
61.7139	0.177879
61.7302	0.18616
61.7465	0.185656
61.7628	0.177605
61.7791	0.167203
61.7954	0.160874
61.8117	0.16355
61.828	0.176098
61.8442	0.194862
61.8605	0.213224
61.8768	0.224455
61.8931	0.225288
61.9094	0.217095
61.9257	0.205957
61.942	0.199758
61.9583	0.204702
61.9746	0.222194
61.9909	0.247992
62.0072	0.27388
62.0235	0.29125
62.0398	0.296073
62.056	0.289017
62.0723	0.278193
62.0886	0.274118
62.1049	0.285525
62.1212	0.31533
62.1375	0.358703
62.1538	0.404878
62.1701	0.441986
62.1864	0.462458
62.2027	0.467421
62.219	0.467484
62.2353	0.4798
62.2515	0.522088
62.2678	0.606947
62.2841	0.738172
62.3004	0.912401
62.3167	1.12654
62.333	1.39315
62.3493	1.76948
62.3656	2.44404
62.3819	4.20362
62.3982	18.977
62.4145	7.29818
62.4308	3.06043
62.4471	1.90802
62.4633	1.34178
62.4796	0.995451
62.4959	0.769668
62.5122	0.627373
62.5285	0.545635
62.5448	0.502966
62.5611	0.478408
62.5774	0.45477
62.5937	0.422232
62.61	0.379597
62.6263	0.332653
62.6426	0.290147
62.6588	0.25933
62.6751	0.242776
62.6914	0.237514
62.7077	0.237006
62.724	0.234092
62.7403	0.224335
62.7566	0.207491
62.7729	0.187115
62.7892	0.169281
62.8055	0.157274
62.8218	0.152899
62.8381	0.154022
62.8543	0.156071
62.8706	0.155261
62.8869	0.149051
62.9032	0.138287
62.9195	0.126186
62.9358	0.116571
62.9521	0.112277
62.9684	0.113077
62.9847	0.11664
63.001	0.119285
63.0173	0.11802
63.0336	0.112044
63.0499	0.103058
63.0661	0.0944522
63.0824	0.0894305
63.0987	0.0896685
63.115	0.0938982
63.1313	0.0990977
63.1476	0.10164
63.1639	0.0993685
63.1802	0.0925848
63.1965	0.0840098
63.2128	0.0773744
63.2291	0.0756915
63.2454	0.0793901
63.2616	0.0863577
63.2779	0.0927236
63.2942	0.0949013
63.3105	0.0912965
63.3268	0.0833233
63.3431	0.074669
63.3594	0.0695276
63.3757	0.0705572
63.392	0.0774219
63.4083	0.0869229
63.4246	0.0944336
63.4409	0.0961615
63.4572	0.0922276
63.4734	0.0820166
63.4897	0.0728227
63.506	0.0686635
63.5223	0.0721228
63.5386	0.0822172
63.5549	0.0947554
63.5712	0.10419
63.5875	0.106319
63.6038	0.100228
63.6201	0.0889916
63.6364	0.0783124
63.6527	0.0740748
63.6689	0.0795595
63.6852	0.0940921
63.7015	0.113163
