f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta
83.1667	0.0010154987209999998	0.00048319158628	2.0358004293000002E-06	4.1079005751E-06	1.44148934454E-05	7.73084802242E-06	3.8127766074E-08	7.316054207999999E-07	0.0015277494829390938
83.3333	0.00101536734359	0.00048334590979000005	2.0369233944E-06	4.1066510496E-06	1.44052435505E-05	7.73784673234E-06	3.8366421088E-08	7.311375531E-07	0.0015277694220810281
83.5	0.0010152262345200001	0.00048343008624999995	2.0379516516E-06	4.1056908879E-06	1.44049873586E-05	7.74289191886E-06	3.8559250976E-08	7.311235868999999E-07	0.001527717525424836
83.6667	0.00101509972294	0.00048356102740999997	2.0392910919E-06	4.1046123501000005E-06	1.4397984780000001E-05	7.74908373868E-06	3.8745984861E-08	7.309490094E-07	0.001527721417304941
83.8333	0.0010149634797	0.00048369196856999993	2.0403058194E-06	4.1031655311E-06	1.4391665379800001E-05	7.755241584180001E-06	3.8902098592999996E-08	7.308023642999999E-07	0.001527715531047373
84	0.00101483696812	0.00048381823326	2.0413340766000002E-06	4.1023632042E-06	1.43853459796E-05	7.761467378320002E-06	3.9087571235999993E-08	7.304741586E-07	0.001527715273748556
84.1667	0.00101470072488	0.00048394449794999996	2.0426599872E-06	4.1013109722E-06	1.4379538963200002E-05	7.76736192284E-06	3.925349462800001E-08	7.303205303999999E-07	0.0015277056687004681
84.3333	0.00101457907913	0.00048407076264	2.0440129572000003E-06	4.0999825293E-06	1.43733049603E-05	7.773485794020001E-06	3.9503290613E-08	7.302088007999999E-07	0.0015277103401022329
84.5	0.00101445256755	0.00048419702733	2.0452576896E-06	4.099101285000001E-06	1.43674125466E-05	7.77940581928E-06	3.9655690688000005E-08	7.299643922999999E-07	0.001527710392303468
84.6667	0.00101432119014	0.00048431861554999994	2.0463535953E-06	4.0977070776E-06	1.43613493383E-05	7.78516446652E-06	3.9886638112E-08	7.297339499999999E-07	0.001527700000755832
84.8333	0.00101419467856	0.00048444488024000003	2.0475171495E-06	4.0964049405E-06	1.43553715273E-05	7.791084491780001E-06	4.0070078754E-08	7.294895415E-07	0.0015276994965293341
85	0.00101406816698	0.00048456646846	2.0484236394E-06	4.0955894606999996E-06	1.43499914974E-05	7.796979036300001E-06	4.0269074714E-08	7.294127273999999E-07	0.001527695300875914
85.1667	0.00101394652123	0.00048468338021	2.0496954312E-06	4.0945898403000006E-06	1.4344099083700002E-05	7.802873580820001E-06	4.0375789801E-08	7.289867583E-07	0.001527690521924121
85.3333	0.0010138248754799999	0.0004848096449	2.0507913369E-06	4.0934718438E-06	1.4338206670000001E-05	7.808742644600001E-06	4.0582213075E-08	7.289448596999999E-07	0.001527695259948075
85.5	0.00101369349807	0.00048492655664999996	2.0519548911000002E-06	4.0924064589E-06	1.4332485050900001E-05	7.81453526616E-06	4.0726485146E-08	7.286655356999999E-07	0.0015276808284079059
85.6667	0.00101357671815	0.0004850434684	2.0529425592E-06	4.0914726029999995E-06	1.43268488291E-05	7.82026843266E-06	4.092660221E-08	7.283792285999999E-07	0.00152768102480477
85.8333	0.0010134502065699998	0.00048516505662	2.0540249352000002E-06	4.0903546065E-06	1.43212126073E-05	7.825891182620001E-06	4.1067931383000005E-08	7.280719721999999E-07	0.0015276758864252028
86	0.00101332856082	0.00048528196837	2.0553373161E-06	4.0894470564E-06	1.43154055909E-05	7.83147146468E-06	4.1189080684E-08	7.277437664999999E-07	0.001527671123465264
86.1667	0.0010132117809	0.00048539888012000005	2.0561220386999997E-06	4.088578965E-06	1.43098547664E-05	7.83741697068E-06	4.1343933173999994E-08	7.270245071999999E-07	0.0015276710022011542
86.3333	0.00101309013515	0.0004855111154	2.0578808997E-06	4.088500047600001E-06	1.4304218544600003E-05	7.842835874720001E-06	4.1403912238E-08	7.248597462E-07	0.001527660949575058
86.5	0.0010129733552299998	0.00048562802714999996	2.0569473504E-06	4.0802268735E-06	1.4299009309300003E-05	7.84831423382E-06	4.2744051932E-08	7.406625014999999E-07	0.0015276692867004517
86.6667	0.00101285657531	0.0004857449389	2.0591662212E-06	4.0838176152E-06	1.42932876902E-05	7.8534188754E-06	4.2197794008E-08	7.302088007999999E-07	0.001527663611206808
86.8333	0.00101273979539	0.0004858571741799999	2.0602485972000003E-06	4.083672933300001E-06	1.42880784549E-05	7.8589821703E-06	4.2285800672E-08	7.290496061999999E-07	0.001527659287132572
87	0.0010126230154699999	0.00048596940945999997	2.0612497949999997E-06	4.0825154781E-06	1.4282356835800001E-05	7.864800272600002E-06	4.2421244049E-08	7.284700089E-07	0.0015276542385644488
87.1667	0.00101250623555	0.00048608164474	2.0625080571000003E-06	4.0817920686E-06	1.4277318395100001E-05	7.86982847196E-06	4.2580510886E-08	7.281697355999999E-07	0.001527650077529246
87.3333	0.00101238945563	0.00048619855649000005	2.0636580816E-06	4.0807792952999995E-06	1.4271938365200002E-05	7.87551917056E-06	4.2812229069E-08	7.279742087999998E-07	0.001527650693470529
87.5	0.0010122775415400001	0.0004863061153	2.0644157447999998E-06	4.0796744517000006E-06	1.4266472938000001E-05	7.88090410028E-06	4.2915020292E-08	7.278135975E-07	0.0015276458526925722
87.6667	0.00101216076162	0.00048641835057999994	2.0655387099E-06	4.079043112499999E-06	1.4261178305400002E-05	7.886051209760001E-06	4.3090893482E-08	7.275063410999999E-07	0.001527641520772142
87.8333	0.00101204884753	0.00048652590939	2.0666210859E-06	4.0778593515E-06	1.4255798275500002E-05	7.8915975175E-06	4.3211131886E-08	7.272479664E-07	0.001527637092248686
88	0.00101193693344	0.00048663346819999997	2.0677305213E-06	4.077004413E-06	1.4251016026700001E-05	7.8967361334E-06	4.3368226584E-08	7.270594227000001E-07	0.0015276333163836838
88.1667	0.00101182501935	0.00048674102701	2.0686640706E-06	4.075833804900001E-06	1.42457213941E-05	7.901755839180001E-06	4.3592097039E-08	7.268848452E-07	0.001527628498411019
88.3333	0.00101171310526	0.00048684858582000005	2.0695029120000002E-06	4.0747947257999995E-06	1.4240341364200002E-05	7.9071832368E-06	4.3701054334E-08	7.267382001E-07	0.001527623952573234
88.5	0.00101160119117	0.00048695614463	2.0707070553E-06	4.0741107749999995E-06	1.4235644512700002E-05	7.91218595542E-06	4.3871251935E-08	7.265077578E-07	0.001527620363108155
88.6667	0.00101149414291	0.00048706370343999997	2.0717217828E-06	4.0729533198E-06	1.4230179085500001E-05	7.91735005206E-06	4.4012581108E-08	7.262912816999998E-07	0.001527620354452968
88.8333	0.0010113822288200002	0.00048717126225000004	2.0726823915E-06	4.0718616291E-06	1.4225482234000001E-05	7.922522642280001E-06	4.4229935146E-08	7.261376534999999E-07	0.0015276164075555263
89	0.00101127518056	0.00048727414458999996	2.0737647675E-06	4.0711908312E-06	1.4220870779800001E-05	7.92774619398E-06	4.434645989299999E-08	7.260817886999999E-07	0.001527613325971073
89.1667	0.0010111681323	0.00048737235045999996	2.0747118465E-06	4.0703490456E-06	1.4216088531000001E-05	7.932375195080001E-06	4.4478399820000004E-08	7.259979915E-07	0.0015276044837694998
89.3333	0.0010110659498700002	0.00048747055632999996	2.0754289206000004E-06	4.0692968136E-06	1.42120748579E-05	7.937335445800001E-06	4.4653292043999997E-08	7.256488365E-07	0.001527600944366444
89.5	0.00101096863327	0.00048752667397	2.0764436481E-06	4.0687838505E-06	1.42131850228E-05	7.94262694614E-06	4.4847453243E-08	7.255720223999999E-07	0.0015275667661831828
89.6667	0.00101084212169	0.00048772308571	2.0775936725999997E-06	4.0672449612E-06	1.4196190960100002E-05	7.94734088304E-06	4.497035426900001E-08	7.254533096999999E-07	0.0015276240015409089
89.8333	0.00101074480509	0.00048780726217	2.0784460437E-06	4.0665741633E-06	1.41937144384E-05	7.95229264018E-06	4.5175446232E-08	7.253206307999999E-07	0.001527613590622612
90	0.001010632891	0.0004879101445099999	2.0792848851E-06	4.065692919E-06	1.4189615368000001E-05	7.957150967940001E-06	4.5275995247E-08	7.251181208999999E-07	0.0015276051737661868
90.1667	0.0010105307085700001	0.0004880083503799999	2.0802996126E-06	4.0651799559E-06	1.41848331192E-05	7.96204327002E-06	4.545516168E-08	7.25055273E-07	0.0015276019253424
90.3333	0.0010104236603100001	0.00048810655625	2.0812331619E-06	4.0635095376E-06	1.4180221665000001E-05	7.96690159778E-06	4.5615479552E-08	7.248108644999999E-07	0.001527592508866332
90.5	0.0010103263437099999	0.00048820476212	2.0820449439000003E-06	4.0632990912000005E-06	1.4175268621600001E-05	7.97172595122E-06	4.5797588882999996E-08	7.247689659E-07	0.0015275940109927028
90.6667	0.00101022416128	0.0004883029679899999	2.0832220278E-06	4.0622074005E-06	1.4170571770100001E-05	7.976507836760001E-06	4.5929108396E-08	7.246223207999999E-07	0.001527590189734356
90.8333	0.00101012197885	0.00048840117386	2.0841014583E-06	4.0611157098E-06	1.4166131110500001E-05	7.98140863242E-06	4.6094821581000005E-08	7.244617095E-07	0.0015275864661521011
91	0.00101001979642	0.0004884993797299999	2.0850350076E-06	4.0602476184000006E-06	1.4161519656300001E-05	7.98601215278E-06	4.6217442331000006E-08	7.241055713999998E-07	0.001527582313598811
91.1667	0.0010099176139899998	0.0004885975856	2.085873849E-06	4.0592743038E-06	1.4157078996700002E-05	7.99052224376E-06	4.6447829203000004E-08	7.240566897E-07	0.0015275784535021628
91.3333	0.0010098202973899998	0.000488691115	2.0869968141E-06	4.0586561175E-06	1.4151955158700001E-05	7.995108776960001E-06	4.6551321116E-08	7.240357404E-07	0.0015275747163187759
91.5	0.00100972298079	0.00048878932087	2.0875380021E-06	4.0579458609E-06	1.4147770691000002E-05	7.999559412880001E-06	4.6666094138000003E-08	7.237564163999999E-07	0.0015275755381374179
91.6667	0.00100962079836	0.00048888285027	2.0884174326E-06	4.0571961456E-06	1.41433300314E-05	8.00410347818E-06	4.6901946392E-08	7.237284839999999E-07	0.001527567326148172
91.8333	0.00100952348176	0.00048898105614	2.0895674570999997E-06	4.0562754426E-06	1.4138376988000002E-05	8.0088513894E-06	4.7074175994E-08	7.235958051E-07	0.001527568279158194
92	0.00100942616516	0.00048907458554	2.0903115905999996E-06	4.0556704092E-06	1.41342779176E-05	8.013344493220001E-06	4.7299728105000003E-08	7.2344916E-07	0.001527565103998725
92.1667	0.0010093337143900001	0.0004891681149399999	2.0910016053E-06	4.0548680823E-06	1.41296664634E-05	8.01801596222E-06	4.7455351353999996E-08	7.233444134999999E-07	0.001527566181208074
92.3333	0.0010092363977899999	0.00048926164434	2.0920028031E-06	4.054249896E-06	1.41249696119E-05	8.02246659814E-06	4.7804505181E-08	7.232536331999999E-07	0.001527562789177521
92.5	0.0010091390811899999	0.00048935517374	2.0929769415E-06	4.0538947677E-06	1.4120358157699999E-05	8.02688325974E-06	4.848102137600001E-08	7.231488866999999E-07	0.0015275599979647158
92.6667	0.00100904663042	0.00048944870314	2.0917322091000004E-06	4.0454637588E-06	1.4116173690000001E-05	8.03172460034E-06	4.2085333263000004E-08	7.219966752E-07	0.001527544509826703
92.8333	0.00100894444799	0.00048954223254	2.0944246194E-06	4.0500804267E-06	1.4111818427700002E-05	8.03589494812E-06	4.6940834687E-08	7.226461034999999E-07	0.0015275484858901071
93	0.00100885199722	0.00048963108547	2.0953852281E-06	4.049646381000001E-06	1.41078047546E-05	8.0402776354E-06	4.7425151615000005E-08	7.225832555999999E-07	0.001527546205096315
93.1667	0.00100875954645	0.0004897199384	2.096291718E-06	4.048804595399999E-06	1.41034494923E-05	8.04455839972E-06	4.7695688024E-08	7.224435936E-07	0.001527542728337044
93.3333	0.00100866709568	0.0004898134678	2.0969952624E-06	4.0485152316E-06	1.4098667243500001E-05	8.048907112680001E-06	4.7907716818E-08	7.223877287999999E-07	0.0015275439437757979
93.5	0.00100857464491	0.00048990232073	2.097779985E-06	4.047278859E-06	1.4094738967700002E-05	8.05317938342E-06	4.8077494005E-08	7.222620329999999E-07	0.001527540282362125
93.6667	0.00100848219414	0.00048999117366	2.0987135343E-06	4.0470026481E-06	1.40902983081E-05	8.057341237620001E-06	4.8269483065000003E-08	7.221084047999999E-07	0.001527537101415985
93.8333	0.0010083897433699998	0.00049008002659	2.0997147321E-06	4.0460161806E-06	1.4086113840400001E-05	8.0618937965E-06	4.8414175550000005E-08	7.220455568999999E-07	0.0015275339682420499
94	0.0010082972925999998	0.0004901688795199999	2.1001882715999997E-06	4.0454769117E-06	1.4082100167300002E-05	8.066047157120001E-06	4.8557957138000004E-08	7.219757258999999E-07	0.0015275305183107576
94.1667	0.00100820970766	0.00049025773245	2.1009053457E-06	4.0445035971E-06	1.40776595077E-05	8.07019202416E-06	4.8739926331E-08	7.217592498E-07	0.001527531199760791
94.3333	0.0010081172568900002	0.0004903419089099999	2.1019336029E-06	4.0435828941E-06	1.4073560437300001E-05	8.0743793591E-06	4.8831996997E-08	7.216894188E-07	0.0015275231435091972
94.5	0.00100802480612	0.0004904307618400001	2.1028671522000002E-06	4.0431488484E-06	1.4069632161500004E-05	8.078439290340001E-06	4.8967440374E-08	7.215567399E-07	0.001527520179592714
94.6667	0.0010079372211799999	0.0004905149382999999	2.1038007015E-06	4.0423991331000005E-06	1.40651915019E-05	8.08265210602E-06	4.9113183894E-08	7.214659595999999E-07	0.0015275167820660138
94.8333	0.00100784963624	0.00049060379123	2.1043148301000004E-06	4.0413995127E-06	1.4061007034200001E-05	8.08676299874E-06	4.9259768242E-08	7.214240609999999E-07	0.001527517595674982
95	0.0010077669171299998	0.00049068796769	2.1051130824E-06	4.0408207851000005E-06	1.4057676539500003E-05	8.0908144364E-06	4.9364591466E-08	7.211168045999999E-07	0.0015275197910594657
95.1667	0.00100767446636	0.00049077214415	2.1059383941E-06	4.0398606234E-06	1.4053150482600003E-05	8.09521411084E-06	4.9515870437000004E-08	7.210190411999998E-07	0.001527511309032577
95.3333	0.0010075868814200001	0.0004908563206099999	2.1065878197E-06	4.0394397306E-06	1.40497345906E-05	8.098900324560001E-06	4.9705757427E-08	7.208514468E-07	0.001527508421699687
95.5	0.0010074992964799999	0.00049094049707	2.1076025472E-06	4.0384006515E-06	1.4045977109400003E-05	8.103376441220001E-06	4.976622697399999E-08	7.208584298999999E-07	0.0015275057749561938
95.6667	0.0010073873823899999	0.00049102467353	2.1083602104E-06	4.037927147099999E-06	1.4044610752600002E-05	8.10902467192E-06	4.9921569947E-08	7.209073115999999E-07	0.0015274828075835668
95.8333	0.00100735332158	0.00049110417352	2.1088472796E-06	4.0371379731E-06	1.4035046255000002E-05	8.109738132640001E-06	4.9999696882E-08	7.204883255999999E-07	0.001527518752762822
96	0.00100725600498	0.00049119302645	2.1096320022E-06	4.0361646585E-06	1.40323135414E-05	8.1144265888E-06	5.0149364266E-08	7.204883255999999E-07	0.0015275122059107658
96.1667	0.00100716842004	0.0004912678499700001	2.110497903E-06	4.0355859309E-06	1.40288122521E-05	8.118299661280001E-06	5.027191494700001E-08	7.204045284E-07	0.0015275001422006271
96.3333	0.0010070808350999998	0.0004913520264299999	2.1111608583000003E-06	4.0349019801E-06	1.40249693736E-05	8.122402060420001E-06	5.040833929000001E-08	7.202509001999999E-07	0.0015274969550419099
96.5	0.00100699811599	0.00049143620289	2.1120673482000004E-06	4.0341391119E-06	1.4021382687E-05	8.126419523760002E-06	5.0511410789E-08	7.202090016E-07	0.001527499047963249
96.6667	0.00100691539688	0.00049151102641	2.1128520708000003E-06	4.0331789502000004E-06	1.4017539808500001E-05	8.130521922900001E-06	5.0655262446E-08	7.198598465999999E-07	0.001527491031151446
96.8333	0.0010068326777699999	0.0004915905264	2.1134473776000002E-06	4.0328764335E-06	1.401369693E-05	8.13406374576E-06	5.0755391047E-08	7.1995761E-07	0.001527488001657907
97	0.00100674995866	0.00049167470286	2.1143673972E-06	4.0321398711E-06	1.4010024846100002E-05	8.13775845306E-06	5.0900223670000005E-08	7.197760494E-07	0.00152748962836053
97.1667	0.00100667210538	0.00049175420285	2.1152468277000005E-06	4.0312060152E-06	1.40062673649E-05	8.14187783936E-06	5.1027188698000006E-08	7.195176747E-07	0.001527491451140558
97.3333	0.00100658452044	0.00049182902637	2.1156527187E-06	4.0304694528E-06	1.4002424486400002E-05	8.14547911728E-06	5.1137126959000006E-08	7.196014718999999E-07	0.001527478311184039
97.5	0.0010065066671599999	0.00049190852636	2.1166674462000004E-06	4.029824960700001E-06	1.3998410813300001E-05	8.149369176920001E-06	5.1293731174E-08	7.195316408999999E-07	0.0015274802912891938
97.6667	0.00100642881388	0.00049198802635	2.1174927579000004E-06	4.0294829853E-06	1.3995336510500001E-05	8.15303840348E-06	5.137038666E-08	7.193500802999999E-07	0.00152748291135414
97.8333	0.00100634609477	0.00049206752634	2.1181015944000005E-06	4.0287069642E-06	1.3991493632000002E-05	8.15661420066E-06	5.1494689065999996E-08	7.193011986E-07	0.001527479333388926
98	0.00100626824149	0.0004921423498599999	2.1188186685E-06	4.0277073438E-06	1.3987565356200001E-05	8.160198491420001E-06	5.1677358949E-08	7.190428239E-07	0.0015274756013927688
98.1667	0.0010061855223799999	0.00049221717338	2.1194275049999997E-06	4.0274048271E-06	1.39838932723E-05	8.164012108840001E-06	5.1733414149E-08	7.190637731999999E-07	0.0015274682306605889
98.3333	0.00100611253493	0.0004922919969	2.1203069355000003E-06	4.0263262893E-06	1.39803065857E-05	8.16756242528E-06	5.1886374776E-08	7.189590267E-07	0.001527469879467256
98.5	0.00100602981582	0.00049237149689	2.1213893115E-06	4.025602879800001E-06	1.3976719899100001E-05	8.17132508122E-06	5.2045361337E-08	7.189241111999998E-07	0.0015274673193541569
98.6667	0.00100595682837	0.00049244632041	2.1227828706E-06	4.0251293754E-06	1.3972962417899999E-05	8.1748584105E-06	5.2328580235E-08	7.189939421999999E-07	0.001527470204376835
98.8333	0.0010058741092599998	0.0004925211439299999	2.1094290567000003E-06	4.0232879694E-06	1.39695465259E-05	8.1787229894E-06	4.9777087669E-08	7.177579335E-07	0.0015274437747525686
99	0.0010058059876400002	0.00049259596745	2.1215922570000003E-06	4.023735168E-06	1.39660452366E-05	8.18251112608E-06	5.2057202998000006E-08	7.183933955999999E-07	0.0015274662894762781
99.1667	0.00100572326853	0.00049267079097	2.1226746330000002E-06	4.0230117585E-06	1.3962800139200002E-05	8.18593403882E-06	5.2223546804000007E-08	7.18281666E-07	0.0015274589852823238
99.3333	0.0010056502810799998	0.00049274093802	2.123486415E-06	4.0225908656999995E-06	1.39591280553E-05	8.18935695156E-06	5.2398579166E-08	7.182607167000001E-07	0.001527456440683426
99.5	0.0010055724278	0.00049281576154	2.1247311474E-06	4.0218806091E-06	1.3955712163300002E-05	8.192720409240001E-06	5.255770586500001E-08	7.181908856999998E-07	0.001527453982260605
99.6667	0.00100549944035	0.0004928905850600001	2.1253129245000002E-06	4.0213281873E-06	1.39521254767E-05	8.19608386692E-06	5.2638705629000004E-08	7.181140715999999E-07	0.001527455628642649
99.8333	0.00100542158707	0.0004929607321100001	2.1256105779E-06	4.0204206372000004E-06	1.3948794982000002E-05	8.19966815768E-06	5.2790054669000004E-08	7.179744095999999E-07	0.0015274475779990491
100	0.0010053485996199998	0.00049303555563	2.126462949E-06	4.020052356E-06	1.394537909E-05	8.203040108940001E-06	5.2883596784E-08	7.1786268E-07	0.0015274498360307238
100.167	0.0010052756121700002	0.00049310570268	2.1270447261000002E-06	4.0190658885E-06	1.3941963198E-05	8.20644603452E-06	5.2981693384E-08	7.177718996999999E-07	0.001527446588290204
100.333	0.0010052026247199999	0.00049317584973	2.1277753299E-06	4.0186713015E-06	1.3938291114100002E-05	8.21007279318E-06	5.3105785583E-08	7.177090517999998E-07	0.001527444099826063
100.5	0.00100512963727	0.0004932506732499999	2.1282759287999997E-06	4.0181320326E-06	1.39353876059E-05	8.21332583432E-06	5.3212080256E-08	7.175903390999999E-07	0.0015274462343409759
100.667	0.00100505664982	0.0004933161438299999	2.1292771266000004E-06	4.0176190695E-06	1.3931886316600002E-05	8.216706279160001E-06	5.3327624037000006E-08	7.174716264E-07	0.0015274390816922968
100.833	0.0010049836623699999	0.00049338629088	2.1299942007E-06	4.0166720607E-06	1.392829963E-05	8.220086724E-06	5.3428873742E-08	7.173948123E-07	0.0015274358295514418
101	0.0010049106749200002	0.0004934564379300001	2.1304271511E-06	4.0158828867E-06	1.39253107245E-05	8.223518130320001E-06	5.3512325921E-08	7.172481672E-07	0.0015274330122357412
101.167	0.00100483768747	0.00049352658498	2.1313201113E-06	4.0153567707E-06	1.3921553243300001E-05	8.22710242108E-06	5.3685116075E-08	7.171713531E-07	0.001527430461465555
101.333	0.00100476956585	0.00049359205556	2.132010126E-06	4.0148306547E-06	1.3918735132400001E-05	8.23051684024E-06	5.3756726593000006E-08	7.172272179E-07	0.001527428698107833
101.5	0.0010046965784	0.00049366220261	2.1326324922000004E-06	4.0144492206E-06	1.3915233843100001E-05	8.234016195200001E-06	5.3850128570000006E-08	7.170456573E-07	0.0015274260085469701
101.667	0.00100461872512	0.0004937276731900001	2.1330519129E-06	4.0136468937000005E-06	1.39119033484E-05	8.23776186398E-06	5.3950747653999995E-08	7.170037586999999E-07	0.001527413716835334
101.833	0.00100451654269	0.00049377911436	2.1337554573000003E-06	4.0128708726E-06	1.3907548086100001E-05	8.243843267260001E-06	5.4035601213E-08	7.166266713E-07	0.001527364337005773
102	0.00100452627435	0.0004938819966999999	2.1341207591999998E-06	4.0126735790999996E-06	1.39067795104E-05	8.239757855280002E-06	5.4190523772E-08	7.169548769999999E-07	0.001527472748154752
102.167	0.0010044386894099999	0.00049394279081	2.1347972442E-06	4.0116871116000004E-06	1.3902765837300001E-05	8.24461618304E-06	5.426157373800001E-08	7.167453839999999E-07	0.0015274463535538778
102.333	0.00100436083613	0.0004940035849199999	2.1355549074000002E-06	4.011358289100001E-06	1.3899691534500001E-05	8.24846377478E-06	5.4387347593E-08	7.166685699E-07	0.0015274305454732729
102.5	0.00100429271451	0.0004940690555	2.1361366845E-06	4.0108584789E-06	1.38959340533E-05	8.25186970036E-06	5.4466035080000006E-08	7.165149416999999E-07	0.00152742754990384
102.667	0.00100422459289	0.00049413452608	2.1366372833999997E-06	4.0103323629E-06	1.3893286737000001E-05	8.255097260760001E-06	5.4556704366000007E-08	7.163613134999999E-07	0.0015274253906319261
102.833	0.00100415160544	0.0004941999966599999	2.1373678872E-06	4.009793094E-06	1.3889956242299999E-05	8.258171936720002E-06	5.4656832967E-08	7.163822628E-07	0.001527417930355987
103	0.00100408348382	0.00049426546724	2.1381796692E-06	4.0092012135E-06	1.3886967336800003E-05	8.26103427318E-06	5.4733908867E-08	7.161448374E-07	0.001527415212298947
103.167	0.0010040250938599998	0.0004943262613499999	2.138639679E-06	4.0083462750000005E-06	1.3883893034000001E-05	8.26444019876E-06	5.4839012367E-08	7.160610402E-07	0.0015274175744493267
103.333	0.0010039521064100002	0.0004943964083999999	2.1388967433E-06	4.0075702539E-06	1.3880562539299999E-05	8.26759131694E-06	5.4941733521E-08	7.159702598999998E-07	0.001527414047656861
103.5	0.0010038888506199999	0.00049445720251	2.1399655896E-06	4.0073729604E-06	1.38780006203E-05	8.27103121684E-06	5.5054614680000004E-08	7.157956824E-07	0.0015274132738142198
103.667	0.001003820729	0.00049451799662	2.1404391291E-06	4.0065969393E-06	1.3874755522900001E-05	8.27343489998E-06	5.5113963122999995E-08	7.158236148E-07	0.001527404889689203
103.833	0.00100375747321	0.0004945834672000001	2.1409397280000002E-06	4.0063338813E-06	1.3871595822800001E-05	8.276721915440001E-06	5.5231679043000006E-08	7.157886992999999E-07	0.001527407552135883
104	0.00100368935159	0.00049464893778	2.1414403269E-06	4.0054920957000006E-06	1.38686923146E-05	8.28017030892E-06	5.536509041900001E-08	7.157328344999999E-07	0.001527405182341039
104.167	0.0010036260958	0.00049470973189	2.1419950446000002E-06	4.0050712029E-06	1.3865618011800002E-05	8.2830241518E-06	5.5396621469000003E-08	7.157956824E-07	0.001527402728404969
104.333	0.00100356284001	0.00049477520247	2.1424685841E-06	4.0048476036E-06	1.3862458311700001E-05	8.285742097400001E-06	5.5534587330000004E-08	7.154814428999999E-07	0.0015274045751070301
104.5	0.00100349958422	0.00049483599658	2.1431315394E-06	4.0041110412E-06	1.38596402008E-05	8.28881677336E-06	5.5618740199E-08	7.15418595E-07	0.001527402317689959
104.667	0.0010034363284300001	0.00049489679069	2.1438215541E-06	4.003611231000001E-06	1.3856907487199999E-05	8.291984878700002E-06	5.5679490021999996E-08	7.154116119E-07	0.0015274005353729221
104.833	0.00100336820681	0.0004949575848000001	2.1442139154E-06	4.003348173E-06	1.3853662389800002E-05	8.29475378578E-06	5.5798397115E-08	7.152230681999999E-07	0.0015273927913392951
105	0.00100330981685	0.00049501837891	2.1542123637000004E-06	3.990076896900001E-06	1.3851527457300002E-05	8.297318846940003E-06	5.5705485621E-08	7.142803497E-07	0.0015273913171601609
105.167	0.00100324656106	0.0004950791730200001	2.1458239497E-06	4.000967498100001E-06	1.3848026168000001E-05	8.300605862399999E-06	5.5961027264E-08	7.151253047999999E-07	0.0015273922438902641
105.333	0.0010031833052699998	0.00049513996713	2.1463245486000002E-06	4.0009938039E-06	1.38452934544E-05	8.30346819886E-06	5.6063958625E-08	7.150415076E-07	0.0015273904578719847
105.5	0.00100312004948	0.00049520076124	2.1466357317000003E-06	4.0004676879E-06	1.38425607408E-05	8.306415471120001E-06	5.6180133027E-08	7.149158118E-07	0.0015273879862963472
105.667	0.00100306165952	0.00049525687888	2.1472580979E-06	4.0000073364000005E-06	1.3839571835300002E-05	8.309107935980001E-06	5.6262394033E-08	7.148389976999999E-07	0.001527385584997313
105.833	0.0010030032695600001	0.0004953176729899999	2.1478669344E-06	3.9993102327000006E-06	1.3836582929800002E-05	8.312174118360002E-06	5.6313684541E-08	7.147412342999999E-07	0.001527387931684101
106	0.00100294001377	0.0004953784670999999	2.1482863551000003E-06	3.9989814102E-06	1.38340210108E-05	8.31490905112E-06	5.6421520732E-08	7.147412342999999E-07	0.0015273858414522519
106.167	0.00100288162381	0.0004954392612099999	2.1487193055E-06	3.9979686369E-06	1.3830946708E-05	8.31774590684E-06	5.6526834439E-08	7.147133018999999E-07	0.0015273875057135787
106.333	0.0010028183680199998	0.00049549537885	2.1494228499000004E-06	3.9981659304E-06	1.38286409809E-05	8.32042987812E-06	5.656873570100001E-08	7.145736399E-07	0.0015273815488849208
106.5	0.0010027599780599997	0.0004955514964899999	2.1497746220999996E-06	3.9976003557E-06	1.3825566678100002E-05	8.322859041999999E-06	5.6678393685999996E-08	7.144968258E-07	0.0015273784504673856
106.667	0.00100269672227	0.0004956122906	2.1504375774E-06	3.9968637933E-06	1.3822748567200003E-05	8.32599317302E-06	5.6784127807000005E-08	7.144130285999998E-07	0.001527376253137327
106.833	0.00100263833231	0.00049566840824	2.1510599436E-06	3.9966270411E-06	1.3819759661700001E-05	8.32885550948E-06	5.6870032401000005E-08	7.142733666E-07	0.001527374186104881
107	0.00100258480818	0.0004957245258799999	2.1516687800999998E-06	3.996127230899999E-06	1.3817283140000002E-05	8.331505506440001E-06	5.6919781391E-08	7.142524173E-07	0.001527377090916131
107.167	0.00100252155239	0.00049578064352	2.1519664334999997E-06	3.995574809100001E-06	1.38145504264E-05	8.334350855740001E-06	5.7016196335E-08	7.140848229E-07	0.001527369739453975
107.333	0.00100246316243	0.00049584143763	2.1523723245E-06	3.9948250937999995E-06	1.3812073904700001E-05	8.33723867294E-06	5.710441320600001E-08	7.139870595E-07	0.0015273722015286461
107.5	0.0010024096383	0.0004958928788	2.152981161E-06	3.9944699655E-06	1.38090849992E-05	8.33985469558E-06	5.7195502906E-08	7.140080088E-07	0.001527370111432986
107.667	0.00100234638251	0.0004959536729099999	2.1535899975E-06	3.9936676386E-06	1.3806181491000002E-05	8.34245373106E-06	5.7252188727000003E-08	7.139521439999999E-07	0.0015273671526108868
