f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
1524.73	1055.1	640.167	296.93	886.084	69.3369	185.725	191.36	39.6571
1525.06	1057.73	644.829	294.41	888.368	64.3017	178.585	190.965	45.4245
1525.4	1057.22	641.565	296.668	889.688	56.4856	165.867	187.645	56.8735
1525.73	1056.63	634.985	306.016	885.813	50.9567	158.094	184.875	70.562
1526.06	1056.65	632.194	317.178	878.974	52.7325	159.83	182.598	75.1326
1526.39	1058.09	631.229	325.844	864.332	58.2845	164.503	177.914	71.3348
1526.73	1058.3	622.984	333.337	837.943	57.3315	162.554	170.17	67.6408
1527.06	1057.95	608.156	337.767	812.291	48.783	148.862	164.45	64.5163
1527.39	1059.95	606.835	336.497	808.403	39.8905	127.472	163.914	65.9713
1527.73	1062.59	620.409	328.872	831.461	40.8824	114.39	166.192	71.3319
1528.06	1058.47	628.619	321.528	857.408	54.0933	122.066	168.072	73.5958
1528.39	1044.79	610.328	322.507	856.337	68.5895	149.163	168.024	71.4548
1528.73	1031.19	584.315	328.511	833.047	78.3717	179.556	168.271	62.1825
1529.06	1027.2	578.303	329.733	815.109	84.8961	196.867	171.708	52.5956
1529.39	1029.12	590.638	326.404	816.093	86.3973	199.435	176.036	51.2913
1529.73	1032.3	608.807	323.66	833.505	82.9312	191.49	177.792	51.092
1530.06	1035.38	618.908	324.117	852.206	74.045	177.206	176.872	45.6261
1530.39	1043.29	621.281	329.064	856.984	59.3356	160.842	174.939	38.954
1530.72	1058.7	628.943	337.058	845.708	45.9674	146.253	174.389	41.9948
1531.06	1072.64	636.667	343.866	829.116	38.8991	139.243	177.226	60.4937
1531.39	1079.07	637.535	344.891	818.403	37.4661	143.595	180.893	80.4066
1531.72	1082.99	646.628	340.452	817.738	39.2644	147.183	183.228	87.9555
1532.06	1085.87	657.042	334.021	821.375	41.4056	139.166	185.647	84.848
1532.39	1081.97	653.488	330.294	820.844	42.5268	125.561	186.39	77.2246
1532.72	1070.32	629.75	329.041	816.867	45.0455	116.233	182.764	70.9087
1533.06	1054.26	592.763	324.684	817.722	49.9152	119.165	175.704	63.9084
1533.39	1040.3	559.791	315.118	829.997	55.5927	137.512	167.23	54.2117
1533.72	1031.59	548.007	305.788	853.229	60.738	160.333	161.478	50.8916
1534.05	1031.79	558.973	300.223	873.515	63.4902	170.234	161.405	58.4231
1534.39	1038.83	584.934	299.888	877.574	61.4111	160.955	165.605	68.2165
1534.72	1047.98	610.757	299.736	874.823	55.7246	141.688	170.898	72.5521
1535.05	1057.36	629.306	297.32	875.617	47.2601	123.441	175.372	68.0919
1535.39	1067.87	641.721	295.334	884.961	40.0135	116.304	177.665	58.9212
1535.72	1074.85	645.602	294.259	899.736	41.2672	122.986	176.799	53.0838
1536.05	1074.9	634.089	291.576	904.267	51.0518	135.053	175.348	53.2254
1536.39	1066.42	610.627	286.003	898.967	64.888	150.403	177.311	57.0519
1536.72	1054.52	591.437	281.599	890.369	76.8392	167.359	180.898	61.1428
1537.05	1049.44	592.318	284.298	879.591	81.8096	178.602	182.775	59.9965
1537.39	1048.97	602.316	292.401	871.084	82.7745	187.071	180.615	54.6372
1537.72	1045.58	607.549	298.06	867.157	83.0315	196.945	174.281	54.291
1538.05	1039.71	609.716	299.185	865.613	78.7116	199.936	169.54	59.343
1538.38	1037.37	612.722	300.955	862.796	68.5645	185.292	171.325	61.83
1538.72	1040.26	614.152	305.643	857.872	56.0969	158.762	179.891	55.2392
1539.05	1046.5	604.139	307.697	853.156	48.3965	140.451	190.639	41.1485
1539.38	1051.02	585.113	305.516	847.487	50.632	140.55	194.785	28.6968
1539.72	1052.89	574.822	304.657	844.146	59.0837	151.206	187.431	26.7556
1540.05	1052.72	577.902	307.406	852.01	67.1786	156.8	174.706	34.3657
1540.38	1050.63	580.457	311.827	865.745	70.8509	151.317	164.47	43.0504
1540.72	1049.88	583.391	316.063	874.541	68.1543	143.224	159.891	47.2423
1541.05	1055.16	590.744	315.96	875.406	63.5184	138.71	157.488	46.0887
1541.38	1062.37	605.209	310.188	876.154	60.8215	141.477	154.865	39.7258
1541.72	1064.67	616.877	302.907	881.071	60.7742	156.365	153.722	31.779
1542.05	1060.17	620.281	299.087	884.26	62.899	173.643	154.091	27.8093
1542.38	1054.81	613.584	303.461	876.93	62.9953	176.125	153.473	29.3922
1542.71	1054.95	598.55	315.346	859.409	60.3877	165.956	152.536	36.5152
1543.05	1057.21	571.949	326.382	839.876	58.0867	160.213	154.465	46.8376
1543.38	1057.15	546.21	330.418	825.467	57.3972	166.299	162.741	53.0998
1543.71	1057.28	545.318	324.176	825.734	63.9369	181.276	173.424	51.0766
1544.05	1059.36	573.884	313.3	841.395	75.0266	186.633	178.126	45.5114
1544.38	1063.68	614.972	307.547	859.656	80.9108	175.51	174.663	40.8777
1544.71	1064.72	635.627	311.505	865.157	80.7846	163.614	166.277	41.5358
1545.05	1060.59	619.766	322.854	855.614	76.9611	159.588	159.633	52.5478
1545.38	1059.61	592.493	331.618	846.354	73.022	165.34	156.843	71.4946
1545.71	1064.79	586.333	329.96	856.666	71.4143	173.035	154.915	86.6577
1546.04	1070.7	597.348	320.351	881.36	66.4308	168.27	152.906	90.7181
1546.38	1073.96	609.288	307.101	902.508	55.0471	150.304	150.579	87.3985
1546.71	1073.77	604.357	296.77	906.949	44.8962	131.892	149.606	81.2847
1547.04	1066.66	577.419	294.15	892.924	45.7906	131.547	152.765	76.3493
1547.38	1054.2	541.409	294.279	877.464	58.745	153.041	156.134	75.2149
1547.71	1044.23	520.977	293.647	875.456	74.2696	176.422	156.291	72.3229
1548.04	1041.9	520.079	291.701	884.886	82.1386	186.491	154.471	71.1104
1548.38	1047.07	536.705	291.882	890.982	76.9111	178.052	155.695	75.9023
1548.71	1054.98	560.985	295.34	883.151	64.5987	161.956	165.453	76.9301
1549.04	1057.73	576.367	300.391	862.148	53.6345	154.996	179.137	75.4293
1549.38	1062.54	589.493	308.934	836.979	42.5546	151.744	184.629	80.0504
1549.71	1074.69	608.151	319.758	825.117	30.8308	141.08	179.813	85.5027
1550.04	1086.5	614.021	326.364	835.581	24.6135	127.247	171.861	87.7923
1550.37	1089.81	600.479	325.829	854.523	24.0575	123.295	167.146	89.0802
1550.71	1085.37	581.286	321.358	865.27	27.1029	134.642	167.688	90.2323
1551.04	1076.4	571.999	318.764	864.92	32.1608	149.931	172.165	95.0881
1551.37	1067.79	576.922	320.748	858.395	35.3815	156.105	176.316	95.4461
1551.71	1062.85	579.07	322.878	854.543	39.1475	154.604	181.04	80.0092
1552.04	1063.86	572.165	318.339	856.908	49.448	157.738	183.295	58.7518
1552.37	1070.75	566.723	308.188	865.023	61.2518	162.179	178.596	44.7543
1552.71	1083.27	578.784	300.409	878.069	66.7207	152.468	172.993	39.6368
1553.04	1096.35	609.698	301.683	884.426	67.1169	136.546	172.377	43.2544
1553.37	1099.88	637.873	312.627	871.331	63.1414	130.946	178.107	49.5011
1553.71	1094.1	642.863	322.198	848.878	57.739	136.415	186.497	54.6976
1554.04	1084.18	627.028	323.276	831.984	57.647	147.574	189.039	59.992
1554.37	1072.67	596.531	317.43	823.007	66.3197	155.445	183.5	62.9367
1554.7	1059.84	569.202	308.779	822.949	81.2783	158.539	176.787	65.2962
1555.04	1049.96	561.883	301.369	834.405	95.9798	160.683	173.781	68.4757
1555.37	1046.8	576.33	294.922	857.676	102.026	154.932	177.072	66.3319
1555.7	1053.56	603.747	289.524	884.662	101.777	147.696	180.218	57.8483
1556.04	1070.23	637.612	289.428	899.1	99.2087	147.937	175.789	48.7081
1556.37	1088.67	663.777	290.659	897.659	92.6892	153.485	166.253	45.2175
1556.7	1099.14	675.676	288.784	897.038	83.9142	161.458	159.482	51.5768
1557.04	1102.46	675.266	283.449	903.937	77.9769	167.392	162.514	69.2983
1557.37	1097.39	662.512	278.315	904.007	74.5609	167.784	173.137	90.6707
1557.7	1088.57	643.678	280.487	887.391	69.9795	163.36	179.314	100.048
1558.03	1088.56	637.154	291.996	856.272	61.5116	159.515	173.169	89.6751
1558.37	1097.71	646.752	304.452	829.552	52.2893	161.663	160.578	66.626
1558.7	1106.59	664.657	311.024	823.982	47.5474	163.548	156.136	49.0747
1559.03	1109.2	676.487	314.696	830.636	45.2306	155.689	169.502	47.8451
1559.37	1100.8	661.587	317.153	837.874	41.6667	137.853	191.021	54.0751
1559.7	1083.99	617.715	315.903	844.481	39.8184	120.811	202.689	57.3249
1560.03	1064.4	560.878	307.689	856.012	44.2445	123.625	195.911	59.298
1560.37	1047.38	524.373	292.095	881.529	52.0402	144.726	180.299	63.1354
1560.7	1040.14	531.355	275.155	917.187	61.4546	167.643	173.027	67.9491
1561.03	1042.87	564.295	263.195	948.344	70.9235	179.466	179.563	66.368
1561.37	1048.47	582.43	258.113	956.759	76.3628	172.577	190.765	55.9199
1561.7	1052.91	573.885	264.592	934.124	77.0294	153.238	195.821	44.7033
1562.03	1056.86	548.407	287.321	886.141	75.7737	136.962	189.699	36.8027
1562.36	1063.42	534.256	318.447	830.86	72.6523	128.146	175.1	33.5105
1562.7	1071.71	542.582	336.608	803.698	70.1045	124.843	159.489	36.442
1563.03	1076.11	563.7	333.527	813.441	70.0877	128.446	151.576	45.0667
1563.36	1078.45	588.304	316.075	838.58	70.0616	136.58	151.838	57.182
1563.7	1078.75	608.485	301.004	857.708	71.247	150.163	154.771	64.6578
1564.03	1075.69	604.144	303.948	853.284	77.3277	162.134	156.584	61.5878
1564.36	1073.58	579.567	314.091	840.125	83.5269	157.246	155.539	52.5415
1564.7	1078.46	558.703	312.217	852.977	89.3203	144.916	154.67	43.0352
1565.03	1084.72	549.668	299.949	886.288	95.979	146.807	159.39	37.6478
1565.36	1088.26	549.431	287.426	908.774	97.7599	163.039	172.392	36.3619
1565.7	1088.34	551.786	289.896	897.222	95.0236	182.09	189.753	35.8799
1566.03	1087.05	554.21	309.456	856.111	88.0243	191.695	203.056	38.3774
1566.36	1088.45	563.828	329.959	809.959	73.6467	185.09	204.713	44.4919
1566.69	1091.17	575.17	339.085	782.336	55.5136	170.018	195.962	53.1034
1567.03	1091.36	570.477	332.485	781.781	39.6841	153.905	188.065	61.3562
1567.36	1089.82	561.487	312.182	804.839	33.9345	140.595	186.366	68.0842
1567.69	1088.11	570.995	284.632	849.392	41.5226	131.01	181.774	75.0961
1568.03	1087.46	599.239	263.282	893.157	52.1151	122.099	168.701	77.6468
1568.36	1088.32	619.293	261.391	904.836	53.812	104.851	154.116	74.8151
1568.69	1087	606.97	275.639	886.386	45.2248	80.9086	150.793	70.5864
1569.03	1081.77	565.932	293.529	854.222	36.3308	68.0476	163.052	67.4351
1569.36	1077.17	539.051	305.327	828.465	36.5187	75.7636	179.909	68.8204
1569.69	1077.76	538.783	304.953	825.584	44.0723	98.1581	188.369	68.2805
1570.02	1074.13	539.327	295.785	841.808	48.8903	120.776	185.198	56.3907
1570.36	1064.22	528.676	284.644	863.613	49.4	133.095	177.139	40.4306
1570.69	1057.78	519.238	274.582	882.857	52.2505	141.004	172.609	29.4966
1571.02	1065.36	526.945	268.155	895.8	60.1331	152.778	170.051	25.0968
1571.36	1083.17	552.882	268.357	901.518	70.3834	166.123	164.937	34.4406
1571.69	1095.44	578.225	270.563	904.206	76.2407	172.552	159.293	56.0487
1572.02	1089.99	589.906	273.302	899.001	72.1499	163.981	157.019	74.4844
1572.36	1073.87	588.247	275.783	885.55	64.2964	148.873	160.278	83.5708
1572.69	1065.32	583.284	277.262	870.982	61.3978	142.311	165.812	84.0595
1573.02	1074.36	585.261	281.371	863.506	64.0811	142.901	167.44	79.678
1573.36	1092.54	593.404	285.145	871.926	71.9232	149.14	168.628	78.5204
1573.69	1108.97	606.015	282.522	896.885	77.013	154.33	173.092	73.4656
1574.02	1112.37	613.994	275.021	921.03	74.3605	145.419	174.694	55.4401
1574.35	1101.93	611.195	266.363	930.29	71.3942	129.095	169.798	35.2391
1574.69	1092.07	604.728	263.434	919.951	75.6928	123.43	162.14	21.861
1575.02	1083.68	595.874	268.844	899.047	82.8868	133.178	157.652	15.6445
1575.35	1074.91	577.073	279.699	875.759	81.6462	150.062	159.137	20.2902
1575.69	1069.87	556.625	291.454	859.762	70.0917	150.752	165.298	32.5037
1576.02	1069.04	540.168	295.679	860.844	60.5438	130.739	173.754	44.6499
1576.35	1068.73	522.534	292.89	868.753	58.7782	120.222	180.985	52.005
1576.69	1072	515.072	287.247	873.914	63.0173	137.109	181.685	47.9638
1577.02	1078.89	528.555	282.359	867.772	67.567	168.699	173.901	37.8408
1577.35	1092.06	557.11	281.887	851.705	68.0729	185.011	165.909	38.3843
1577.69	1110.66	592.055	281.984	848.759	69.2613	168.781	170.048	49.5439
1578.02	1126.39	611.141	281.377	858.27	72.3315	136.904	183.929	60.0116
1578.35	1132.17	608.044	283.571	865.067	75.4288	117.885	194.405	61.3186
1578.68	1127.72	589.342	284.171	870.403	82.9919	128.922	190.946	55.6292
1579.02	1116.33	563.062	279.959	870.486	89.6774	154.33	178.189	57.2443
1579.35	1108.34	550.124	271.245	875.109	87.4076	164.466	170.714	71.1542
1579.68	1109.07	566.295	258.556	896.924	81.4426	156.783	170.731	86.4183
1580.02	1114.68	594.823	246.615	920.968	77.6608	146.437	171.474	92.4735
1580.35	1114.83	608.338	242.24	932.398	73.8307	140.696	168.863	87.285
1580.68	1106.83	594.941	249.849	914.437	64.3042	134.824	166.056	75.2352
1581.02	1098.21	568.079	265.214	866.469	50.3415	119.682	165.899	62.1851
1581.35	1094.22	548.517	276.896	825.093	41.5229	100.902	166.285	58.1793
1581.68	1094.13	536.481	278.872	813.209	41.7626	91.6639	168.498	66.9649
1582.01	1098.04	532.538	270.499	833.152	43.4795	93.6729	176.465	76
1582.35	1104.52	536.438	261.575	859.908	43.0843	105.879	187.001	77.8656
1582.68	1105.86	534.474	267.186	855.709	43.2864	130.137	192.476	78.237
1583.01	1102.44	528.971	284.602	836.937	46.4048	156.185	187.967	87.3741
1583.35	1102.23	536.738	298.463	838.844	49.6292	159.045	179.128	101.499
1583.68	1107.43	553.52	291.765	879.401	53.3148	138.776	174.82	102.43
1584.01	1114.25	579.297	264.437	949.811	61.702	122.599	174.148	83.8101
1584.35	1114.95	593.871	241.968	993.506	73.4383	134.227	173.671	60.288
1584.68	1105.79	585.658	243.892	976.287	81.8993	171.586	170.641	45.1628
1585.01	1100.3	572.555	258.83	926.995	86.1083	207.424	165.192	40.074
1585.35	1100.1	559.171	269.898	881.138	86.3493	217.723	159.246	48.3447
1585.68	1098.86	544.881	273.976	857.453	79.9422	209.153	154.987	69.7677
1586.01	1098.99	546.888	279.755	847.775	64.1153	194.58	155.246	95.8042
1586.34	1100.83	560.31	291.815	830.793	48.3469	177.638	160.674	110.961
1586.68	1103.21	574.587	304.101	808.377	45.379	161.47	166.868	100.633
1587.01	1107.65	582.528	309.427	795.724	52.5743	143.644	169.524	76.2582
1587.34	1111.32	578.49	303.853	804.249	55.9215	129.909	169.597	62.6908
1587.68	1116.19	570.139	290.493	827.162	50.3006	137.61	166.6	69.4826
1588.01	1123.57	565.913	278.256	846.24	41.9118	159.349	161.212	93.8937
1588.34	1130.78	564.981	271.079	855.883	36.2565	171.575	157.804	113.391
1588.68	1133.99	558.079	267.277	858.764	33.9207	168.026	159.213	108.801
1589.01	1132.88	547.75	266.205	857.772	31.9804	154.132	167.297	88.8107
1589.34	1131.62	544.02	266.764	856.157	33.7923	144.077	180.11	64.7604
1589.68	1127.55	544.21	270.797	852.599	43.7126	149.974	187.499	46.0146
1590.01	1118.22	534.138	275.559	855.741	57.749	160.021	183.808	33.8024
1590.34	1112.05	517.626	276.629	866.999	70.0614	166.18	171.445	23.0207
1590.67	1110.95	504.354	276.568	871.233	82.0462	173.076	155.136	21.9393
1591.01	1114.82	515.897	280.244	861.887	92.84	171.771	143.84	34.3527
1591.34	1121.87	550.223	284.213	850.649	105.023	160.656	142.295	48.5891
1591.67	1118.61	582.619	280.441	857.874	119.475	152.772	147.675	53.7625
1592.01	1106.88	593.458	271.384	886.714	128.311	149.303	155.766	49.1219
1592.34	1098.97	583.847	268.837	913.353	124.242	156.217	160.653	41.0214
1592.67	1094.58	557.95	270.625	926.813	110.865	177.832	162.958	34.7068
1593.01	1090.96	528.449	269.197	933.33	99.4513	198.71	162.003	28.7021
1593.34	1088.18	503.154	261.656	935.708	95.9662	204.005	154.739	22.3225
1593.67	1086.02	492.753	251.753	929.478	100.425	195.942	150.325	21.9144
1594	1091.43	504.102	244.56	912.011	111.57	188.888	158.751	28.8338
1594.34	1104.74	535.16	239.893	895.194	119.214	186.503	178.044	42.8578
1594.67	1123.43	583.351	238.64	885.102	118.729	176.575	200.125	63.1516
1595	1140.74	625.576	238.425	894.658	113	162.007	212.748	84.2929
1595.34	1149.51	638.77	240.447	925.173	99.5023	155.68	212.329	104.622
1595.67	1144.37	624.039	245.747	953.402	87.0557	163.785	205.916	117.824
1596	1120.63	583.233	246.035	964.306	80.0511	173.155	197.58	113.25
1596.34	1084.71	516.686	242.812	953.624	68.6337	154.084	189.863	98.5289
1596.67	1059.19	458.89	243.401	920.991	56.9251	118.42	182.598	81.8854
1597	1050.21	428.799	246.274	892.101	55.0829	114.121	176.296	65.4527
1597.34	1054.81	436.166	255.613	884.706	59.5084	141.813	171.606	55.7532
1597.67	1073.83	486.298	265.278	895.182	68.5876	169.99	171.422	55.5662
1598	1092.62	547.093	255.768	934.54	83.775	184.781	177.282	64.7995
1598.33	1099.47	577.542	228.819	990.265	106.235	189.546	181.793	76.0312
1598.67	1095.06	570.193	202.636	1018.45	130.326	199.565	178.653	76.2037
1599	1082.92	526.61	196.331	995.517	143.567	214.752	167.953	66.7891
1599.33	1074.38	478.431	217.036	931.045	138.512	216.393	157.649	56.9123
1599.67	1082.47	467.582	248.069	864.998	119.592	198.781	154.994	50.4549
1600	1100.07	494.593	272.746	841.089	102.494	168.335	154.315	48.2071
1600.33	1115.07	527.339	287.342	853.938	97.5675	137.005	150.418	46.7104
1600.67	1122.31	549.584	286.979	876.97	99.8973	121.466	147.848	44.5692
1601	1122	553.53	269.576	897.121	100.914	129.675	145.717	46.7914
1601.33	1121.1	554.791	251.57	900.155	97.4157	154.88	145.192	54.4647
1601.67	1128.49	571.656	251.951	885.217	92.0791	175.104	148.022	63.4074
1602	1140.08	593.93	268.416	864.011	90.4073	171.351	151.134	68.0349
1602.33	1153.36	620.371	281.241	849.628	89.5499	143.839	158.421	66.162
1602.66	1161.37	643.244	277.91	861.616	82.8502	111.1	170.527	60.1952
1603	1154.94	634.563	267.431	882.791	76.4823	96.9579	175.548	54.1318
1603.33	1138.47	598.033	264.006	885.487	77.0153	106.514	170.346	53.4558
1603.66	1122.04	557.766	261.908	884.386	81.5433	127.791	165.805	55.0764
1604	1113.55	525.244	250.623	892.318	83.4888	151.744	167.061	56.1184
1604.33	1114.82	507.281	238.47	894.213	85.115	178.941	172.877	65.1998
1604.66	1114.49	486.24	239.701	883.762	92.8627	204.008	178.548	75.6862
1605	1105.57	469.872	253.348	873.897	101.223	207.188	176.434	79.957
1605.33	1092.75	482.929	264.529	884.766	96.5961	182.432	172.328	83.8276
1605.66	1086.48	524.381	269.602	910.52	82.4634	149.438	175.139	85.0474
1606	1092.87	555.917	267.216	926.153	77.1395	131.16	174.581	80.5777
1606.33	1108.42	558.166	252.261	932.399	83.8354	131.538	166.795	76.7947
1606.66	1124.84	540.199	236.726	935.777	90.1913	145.045	159.819	75.7486
1606.99	1130.37	520.868	231.875	933.049	87.6826	167.292	157.756	76.5437
1607.33	1126.72	518.067	244.549	912.108	85.6144	188.504	164.892	77.6128
1607.66	1122.67	529.454	275.269	871.49	94.2516	194.508	174.681	76.5093
1607.99	1121.74	536.441	298.321	838.033	109.425	183.383	176.96	72.5453
1608.33	1124.28	540.403	298.294	829.817	119.488	170.186	175.422	69.3104
1608.66	1127.09	537.75	281.126	842.971	121.385	173.535	172.083	68.7959
1608.99	1126.21	532.267	253.482	874.977	115.186	181.047	169.792	65.3754
1609.33	1123.14	536.766	228.682	919.856	103.209	174.228	171.834	60.6882
1609.66	1116.13	538.599	221.666	953.46	87.1704	165.779	176.039	56.6528
1609.99	1111.76	527.602	232.86	963.276	74.0803	164.983	186.516	50.204
1610.32	1117.3	507.76	249.487	949.315	70.5273	173.255	201.944	45.5591
1610.66	1126.14	488.333	259.269	918.136	70.0126	194.17	215.955	51.1531
1610.99	1125.36	479.682	263.316	880.72	63.8406	211.202	228.232	62.5669
1611.32	1115.33	487.781	266.673	851.609	55.4113	207.391	230.13	77.8151
1611.66	1106	503.688	262.563	852.64	55.1298	183.378	216.336	92.709
1611.99	1111.45	520.784	247.712	882.142	69.6872	149.009	192.728	95.0787
1612.32	1128.78	521.886	234.614	912.265	93.314	127.463	168.386	84.3643
1612.66	1140.92	504.756	235.847	925.515	112.535	132.804	154.465	67.1885
1612.99	1148.69	489.338	249.319	921.262	116.672	145.82	151.897	53.7774
1613.32	1157.5	495.91	261.262	922.95	109.595	148.608	152.087	59.5595
1613.66	1165.71	529.896	255.218	960.802	111.389	144.123	153.394	82.2543
1613.99	1169.25	573.956	234.515	1011.89	122.28	141.452	154.366	106.765
1614.32	1160.54	578.943	211.621	1034.02	128.686	142.02	155.267	122.322
1614.65	1144.58	541.586	193.61	1012.32	124.588	144.613	159.15	126.043
1614.99	1134.65	495.419	198.371	950.618	112.372	150.66	161.29	119.602
1615.32	1126	470.462	225.635	888.922	98.6796	156.903	162.479	101.152
1615.65	1124.67	492.544	245.536	867.708	88.4726	163.342	167.062	73.4778
1615.99	1132.65	542.514	245.859	878.46	77.1941	176.097	171.371	46.3356
1616.32	1134.35	560.021	232.051	906.899	66.9008	194.765	174.795	35.6663
1616.65	1126.46	533.386	219.276	938.066	61.5057	211.64	177.79	48.864
1616.99	1112.22	488.975	219.691	954.512	56.7138	223.443	176.02	70.0727
1617.32	1097.73	444.209	228.649	953.927	57.5397	222.183	168.672	82.5939
1617.65	1102.67	425.255	243.058	933.723	72.8078	209.991	164.101	84.2189
1617.99	1127.42	439.723	259.043	892.678	90.974	190.44	172.574	85.6388
