time	vel
1.262	      0.0011042
1.263	       0.016256
1.264	     -0.0011078
1.265	    -0.00091752
1.266	     -0.0013588
1.267	     -9.377e-05
1.268	    -0.00032145
1.269	    -0.00087408
1.270	     -0.0098912
1.271	     -0.0011652
1.272	     -0.0021443
1.273	    -0.00089547
1.274	     -0.0016329
1.275	     -0.0011424
1.276	     0.00017567
1.277	     -0.0014202
1.278	    -1.3682e-05
1.279	     -0.0025363
1.280	     -0.0010161
1.281	    -0.00073614
1.282	     -0.0010687
1.283	     -0.0021736
1.284	     0.00039055
1.285	     -0.0013147
1.286	    -0.00024046
1.287	     0.00068184
1.288	     0.00070412
1.289	       0.016631
1.290	     -0.0025791
1.291	     0.00045297
1.292	     -0.0012465
1.293	      0.0013482
1.294	     -0.0020034
1.295	      -0.010364
1.296	     3.4113e-05
1.297	     0.00096501
1.298	    -0.00074284
1.299	     -0.0019441
1.300	     -0.0010486
1.301	     -0.0012796
1.302	     0.00015491
1.303	     -0.0013521
1.304	     -0.0010667
1.305	     -0.0026883
1.306	      0.0012363
1.307	     0.00049015
1.308	        0.00123
1.309	     -0.0021188
1.310	    -0.00097699
1.311	    -0.00019438
1.312	    -0.00096861
1.313	    -0.00041611
1.314	    -0.00049427
1.315	     -0.0020082
1.316	       0.018407
1.317	    -0.00088884
1.318	     0.00053156
1.319	     -0.0019262
1.320	    -0.00073772
1.321	     -0.0094617
1.322	    -0.00012197
1.323	     -0.0007013
1.324	     -0.0023061
1.325	    -0.00093973
1.326	    -0.00093909
1.327	     0.00073924
1.328	     -0.0001327
1.329	     -0.0011184
1.330	     -0.0031128
1.331	     0.00044996
1.332	     -0.0018457
1.333	    -0.00016674
1.334	     -0.0014962
1.335	     -0.0012309
1.336	     0.00042593
1.337	     0.00044545
1.338	     -0.0015975
1.339	    -0.00053204
1.340	     -0.0018529
1.341	    -7.9277e-05
1.342	    -0.00028268
1.343	    -0.00021419
1.344	    -0.00077737
1.345	       0.016797
1.346	     -0.0012091
1.347	     -0.0014795
1.348	     0.00037785
1.349	     -0.0081277
1.350	     -0.0019442
1.351	    -0.00039307
1.352	     3.5253e-05
1.353	     -0.0039405
1.354	    -0.00019969
1.355	      -0.001823
1.356	     0.00074475
1.357	      0.0022422
1.358	     -0.0018348
1.359	     -0.0014097
1.360	     -0.0015461
1.361	     0.00035351
1.362	      0.0004372
1.363	     -0.0017599
1.364	     -0.0012551
1.365	     0.00052991
1.366	     -0.0017531
1.367	     0.00068298
1.368	     0.00042332
1.369	     0.00045039
1.370	      -0.002485
1.371	     -0.0010056
1.372	    -0.00022844
1.373	    -0.00054128
1.374	     0.00038795
1.375	     -0.0021119
1.376	    -0.00086603
1.377	      0.0011908
1.378	     -0.0005056
1.379	     0.00032009
1.380	    -0.00088213
1.381	      0.0035407
1.382	     -0.0018342
1.383	     -0.0029796
1.384	      0.0019634
1.385	      0.0052056
1.386	     -0.0014026
1.387	      0.0002239
1.388	    -8.1789e-05
1.389	    -0.00013432
1.390	     -0.0024461
1.391	     8.6376e-05
1.392	     -0.0024359
1.393	     0.00012518
1.394	     -0.0011636
1.395	    -0.00066614
1.396	     9.9102e-05
1.397	     -0.0005705
1.398	    -0.00059318
1.399	     -0.0019921
1.400	     0.00063053
1.401	     -0.0014302
1.402	     0.00075045
1.403	     -0.0032363
1.404	    -0.00019471
1.405	    -0.00099367
1.406	     0.00036453
1.407	    -0.00081848
1.408	    -0.00045154
1.409	    -0.00027559
1.410	     -0.0022475
1.411	     -0.0011328
1.412	    -0.00068515
1.413	    -0.00054931
1.414	     0.00013652
1.415	    -0.00083123
1.416	     -0.0014191
1.417	    -0.00030208
1.418	     0.00013087
1.419	    -0.00094072
1.420	    -0.00062371
1.421	     8.1925e-05
1.422	       -0.00273
1.423	    -0.00072285
1.424	     -0.0011586
1.425	    -5.6009e-05
1.426	     0.00096937
1.427	      0.0021665
1.428	     0.00099394
1.429	     -0.0012763
1.430	     -0.0022876
1.431	      0.0065981
1.432	     -0.0010431
1.433	    -0.00043205
1.434	     -0.0018339
1.435	     -0.0013905
1.436	     0.00071032
1.437	     -0.0018307
1.438	     1.5217e-06
1.439	     -0.0010226
1.440	      -0.001321
1.441	    -0.00031322
1.442	     -0.0021253
1.443	    -0.00050468
